ï»¿Report_Data_Extracted,LTC_Home,City,Beds,Total_LTC_Resident_Cases,Total_LTC_Resident_Deaths,Total_LTC_HCW_Cases
2020-04-26,Hampton Terrace Care Centre,Burlington,101.0,0.0,0.0,<5
2020-04-26,Harold and Grace Baker Centre,Toronto,120.0,40.0,10.0,19.0
2020-04-26,Hastings Manor Home for the Aged,Belleville,253.0,10.0,0.0,<5
2020-04-26,Hawthorne Place Care Centre,North York,269.0,5.0,0.0,7.0
2020-04-26,Hellenic Home - Scarborough,Scarborough,128.0,36.0,7.0,17.0
2020-04-26,Henley Place,London,192.0,<5,0.0,0.0
2020-04-26,Heritage Green Nursing Home,Stoney Creek,167.0,9.0,<5,<5
2020-04-26,Heron Terrace Long Term Care Community,Windsor,140.0,39.0,<5,15.0
2020-04-26,Hillsdale Terraces,Oshawa,200.0,29.0,13.0,13.0
2020-04-26,Humber Valley Terrace,Etobicoke (Rexdale),158.0,6.0,0.0,0.0
2020-04-26,Ina Grafton Gage Home,Scarborough,128.0,26.0,6.0,19.0
2020-04-26,IOOF Seniors Home,Barrie,182.0,0.0,0.0,<5
2020-04-26,Isabel and Arthur Meighen Manor,Toronto,168.0,84.0,22.0,26.0
2020-04-26,Kensington Village,London,78.0,<5,<5,<5
2020-04-26,King Nursing Home,Bolton,86.0,0.0,0.0,<5
2020-04-26,Kipling Acres,Etobicoke,337.0,36.0,11.0,6.0
2020-04-26,Kristus Darzs Latvian Home,Woodbridge,100.0,11.0,<5,<5
2020-04-26,Labdara Lithuanian Nursing Home,Etobicoke,90.0,0.0,0.0,<5
2020-04-26,Lakeshore Lodge,Etobicoke,150.0,40.0,9.0,17.0
2020-04-26,Lambton Meadowview Villa,Petrolia,125.0,0.0,0.0,<5
2020-04-26,Lanark Heights Long Term Care Centre,Kitchener,160.0,8.0,<5,5.0
2020-04-26,Mackenzie Health Long Term Care Facility,Richmond Hill,168.0,0.0,0.0,0.0
2020-04-26,MacKenzie Place,Newmarket,93.0,47.0,6.0,18.0
2020-04-26,Madonna Care Community,Orleans,160.0,38.0,14.0,18.0
2020-04-26,Main Street Terrace,Toronto,150.0,<5,0.0,0.0
2020-04-26,Malton Village Long Term Care Centre,Mississauga,160.0,<5,0.0,<5
2020-04-26,Manoir Marochel,Ottawa,64.0,10.0,<5,6.0
2020-04-26,Maple View,Owen Sound,29.0,22.0,0.0,6.0
2020-04-26,Markhaven,Markham,96.0,10.0,15.0,21.0
2020-04-26,Maynard Nursing Home,Toronto,77.0,<5,0.0,<5
2020-04-26,McCall Centre Long Term Care Interim Unit,Etobicoke,21.0,0.0,0.0,<5
2020-04-26,Meadow Park (London),London,126.0,6.0,0.0,0.0
2020-04-26,Midland Gardens Care Community,Scarborough,299.0,<5,<5,<5
2020-04-26,Moira Place Long-Term Care Home,Tweed,128.0,0.0,0.0,<5
2020-04-26,Mon Sheong Home for the Aged,Toronto,105.0,27.0,25.0,16.0
2020-04-26,Montfort,Ottawa,128.0,46.0,12.0,16.0
2020-04-26,Northridge,Oakville,133.0,<5,0.0,0.0
2020-04-26,Norwood Nursing Home,Toronto,60.0,<5,0.0,<5
2020-04-26,Orchard Villa,Pickering,233.0,144.0,48.0,60.0
2020-04-26,Owen Hill Care Community,Barrie,57.0,0.0,0.0,<5
2020-04-26,Peel Manor,Brampton,177.0,7.0,<5,0.0
2020-04-26,peopleCare A.R. Goudie Kitchener,Kitchener,80.0,12.0,<5,11.0
2020-04-26,Pinecrest (Plantagenet),Plantagenet,60.0,8.0,0.0,<5
2020-04-26,Pinecrest Nursing Home (Bobcaygeon),Bobcaygeon,65.0,33.0,29.0,32.0
2020-04-26,Post Inn Village,Oakville,228.0,<5,0.0,<5
2020-04-26,Providence Healthcare,Scarborough,288.0,13.0,<5,6.0
2020-04-26,Providence Manor,Kingston,243.0,<5,0.0,0.0
2020-04-26,ReachView Village,Uxbridge,100.0,<5,0.0,0.0
2020-04-26,Residence Prescott et Russell,Hawkesbury,146.0,0.0,0.0,<5
2020-04-26,Residence Saint-Louis,Ottawa,198.0,<5,0.0,<5
2020-04-26,Rosebridge Manor,Jasper,78.0,0.0,0.0,<5
2020-04-26,Royal Rose Place,Welland,96.0,41.0,10.0,29.0
2020-04-26,Royal Terrace,Palmerston,67.0,<5,0.0,0.0
2020-04-26,Seven Oaks,Scarborough,249.0,94.0,34.0,15.0
2020-04-26,Shelburne Long Term Care Home,Shelburne,60.0,17.0,5.0,5.0
2020-04-26,Shepherd Lodge,Toronto,252.0,0.0,0.0,0.0
2020-04-26,Sherbourne Place,Toronto,126.0,43.0,14.0,25.0
2020-04-26,Sheridan Villa,Mississauga,142.0,<5,<5,<5
2020-04-26,Silverthorn Care Community,Mississauga,160.0,0.0,0.0,<5
2020-04-26,Southlake Residential Care Village,Newmarket,224.0,0.0,0.0,<5
2020-04-26,St. Clair O'Connor Community Nursing Home,East York,25.0,<5,8.0,7.0
2020-04-26,St. George Care Community,Toronto,238.0,0.0,0.0,<5
2020-04-26,St. Joseph's at Fleming,Peterborough,200.0,<5,0.0,<5
2020-04-26,St. Joseph's Lifecare Centre,Brantford,205.0,0.0,0.0,<5
2020-04-26,"St. Joseph's Villa, Dundas",Dundas,425.0,<5,0.0,0.0
2020-04-26,"St. Joseph's Villa, Sudbury",Sudbury,128.0,<5,0.0,<5
2020-04-26,Stoneridge Manor,Carleton Place,60.0,50.0,5.0,13.0
2020-04-26,Sun Parlor Home for Senior Citizens,Leamington,206.0,0.0,<5,0.0
2020-04-26,Tall Pines Long Term Care Centre,Brampton,160.0,0.0,0.0,<5
2020-04-26,The Henley House,St. Catharines,160.0,<5,0.0,0.0
2020-04-26,The Jewish Home for the Aged,North York,472.0,<5,<5,6.0
2020-04-26,The Kensington Gardens,Toronto,350.0,22.0,<5,7.0
2020-04-26,The O'Neill Centre,Toronto,162.0,<5,0.0,0.0
2020-04-26,The Perley and Rideau Veterans' Health Centre,Ottawa,450.0,5.0,<5,18.0
2020-04-26,The Village at University Gates,Waterloo,192.0,0.0,<5,<5
2020-04-26,The Village of Erin Meadows,Mississauga,180.0,43.0,9.0,21.0
2020-04-26,The Village of Humber Heights,Etobicoke,192.0,9.0,<5,5.0
2020-04-26,The Village of Riverside Glen,Guelph,192.0,0.0,0.0,<5
2020-04-26,The Wexford,Scarborough,166.0,<5,0.0,0.0
2020-04-26,The Woodlands of Sunset,Welland,121.0,<5,0.0,0.0
2020-04-26,Trinity Village Care Centre,Kitchener,150.0,26.0,<5,25.0
2020-04-26,Ukrainian Canadian Care Centre,Etobicoke,152.0,25.0,<5,<5
2020-04-26,Valleyview Residence,North York,174.0,6.0,<5,7.0
2020-04-26,Villa Colombo Homes for the Aged,Toronto,391.0,<5,0.0,<5
2020-04-26,Villa Colombo Seniors Centre (Vaughan),Vaughan,160.0,28.0,7.0,14.0
2020-04-26,Villa Forum,Mississauga,160.0,34.0,7.0,13.0
2020-04-26,Villa Leonardo Gambin,Woodbridge,168.0,30.0,10.0,7.0
2020-04-26,Vision Nursing Home,Sarnia,146.0,0.0,0.0,<5
2020-04-26,Wellesley Central Place,Toronto,150.0,30.0,11.0,20.0
2020-04-26,Wesburn Manor,Etobicoke,192.0,<5,0.0,0.0
2020-04-26,West Park Long Term Care Centre,Toronto,200.0,35.0,12.0,29.0
2020-04-26,Weston Terrace Care Community,Toronto,224.0,8.0,<5,7.0
2020-04-26,Winbourne Park,Ajax,110.0,0.0,0.0,<5
2020-04-26,Woods Park Care Centre,Barrie,123.0,0.0,0.0,<5
2020-04-26,Yee Hong Centre - Scarborough McNicoll,Scarborough,155.0,<5,0.0,<5
2020-04-27,Almonte Country Haven,Almonte,82.0,44.0,25.0,17.0
2020-04-27,Altamont Care Community,Scarborough,159.0,125.0,32.0,45.0
2020-04-27,Anson Place Care Centre,Hagersville,61.0,28.0,23.0,33.0
2020-04-27,Bay Ridges,Pickering,124.0,0.0,0.0,<5
2020-04-27,Belmont House,Toronto,140.0,25.0,0.0,<5
2020-04-27,Bendale Acres,Scarborough,302.0,0.0,0.0,<5
2020-04-27,Bethany Lodge,Markham,128.0,<5,<5,<5
2020-04-27,Blue Water Rest Home,Zurich,65.0,<5,0.0,0.0
2020-04-27,Bradford Valley Care Community,Bradford,246.0,20.0,7.0,10.0
2020-04-27,Burton Manor,Brampton,128.0,24.0,<5,9.0
2020-04-27,Camilla Care Community,Mississauga,236.0,114.0,7.0,29.0
2020-04-27,Caressant Care Courtland,Courtland,55.0,0.0,0.0,<5
2020-04-27,Caressant Care Fergus Nursing Home,Fergus,87.0,0.0,0.0,0.0
2020-04-27,Caressant Care on Bonnie Place,St Thomas,116.0,0.0,0.0,<5
2020-04-27,Carlingview Manor,Ottawa,303.0,32.0,<5,5.0
2020-04-27,Case Manor Care Community,Bobcaygeon,96.0,6.0,0.0,6.0
2020-04-27,Castleview Wychwood Towers,Toronto,456.0,0.0,0.0,<5
2020-04-27,Cedarvale Terrace,Toronto,218.0,0.0,0.0,<5
2020-04-27,Centre d'Accueil Roger Seguin,Clarence Creek,113.0,0.0,0.0,<5
2020-04-27,Chartwell Aurora Long Term Care Residence,Aurora,235.0,26.0,<5,5.0
2020-04-27,Chartwell Ballycliffe Long Term Care Residence,Ajax,100.0,39.0,22.0,27.0
2020-04-27,Chartwell Gibson Long Term Care Residence,North York,202.0,30.0,8.0,6.0
2020-04-27,Chartwell Pine Grove Long Term Care Residence,Woodbridge,96.0,0.0,0.0,<5
2020-04-27,Chartwell Waterford Long Term Care Residence,Oakville,168.0,0.0,0.0,<5
2020-04-27,Chartwell Westbury Long Term Care Residence,Etobicoke,187.0,48.0,12.0,19.0
2020-04-27,Chartwell White Eagle Long Term Care Residence,Toronto,56.0,18.0,11.0,8.0
2020-04-27,Chartwell Woodhaven Long Term Care Residence,Markham,192.0,0.0,0.0,0.0
2020-04-27,Cooksville Care Centre,Mississauga,192.0,16.0,0.0,5.0
2020-04-27,Copernicus Lodge,Toronto,228.0,0.0,0.0,<5
2020-04-27,Country Village Homes - Woodslee,Woodslee,104.0,26.0,18.0,14.0
2020-04-27,Craiglee Nursing Home,Scarborough,169.0,<5,0.0,<5
2020-04-27,Dom Lipa,Etobicoke,66.0,<5,0.0,0.0
2020-04-27,Downsview Long Term Care Centre,North York,252.0,42.0,<5,9.0
2020-04-27,Dufferin Oaks,Shelburne,160.0,<5,<5,5.0
2020-04-27,Dundurn Place Care Centre,Hamilton,201.0,<5,<5,<5
2020-04-27,Eagle Terrace,Newmarket,70.0,<5,<5,0.0
2020-04-27,Earls Court Village,London,128.0,<5,<5,7.0
2020-04-27,Eatonville Care Centre,Etobicoke,247.0,143.0,37.0,66.0
2020-04-27,Ã‰lisabeth-BruyÃ¨re Residence,Ottawa,71.0,0.0,0.0,<5
2020-04-27,Elm Grove Living Centre,Toronto,126.0,29.0,12.0,44.0
2020-04-27,Elmwood Place,London,90.0,<5,0.0,0.0
2020-04-27,Erin Mills Lodge Nursing Home,Mississauga,86.0,<5,<5,6.0
2020-04-27,Extendicare Bayview,North York,205.0,62.0,7.0,10.0
2020-04-27,Extendicare Brampton,Brampton,150.0,6.0,0.0,<5
2020-04-27,Extendicare Guildwood,Scarborough,169.0,<5,0.0,0.0
2020-04-27,Extendicare Lakefield,Lakefield,100.0,0.0,0.0,<5
2020-04-27,Extendicare Laurier Manor,Gloucester,242.0,36.0,<5,16.0
2020-04-27,Extendicare Rouge Valley,Toronto,192.0,0.0,0.0,<5
2020-04-27,Extendicare Scarborough,Scarborough,154.0,0.0,0.0,<5
2020-04-27,Extendicare Starwood,Nepean,192.0,0.0,0.0,5.0
2020-04-27,Fairview Lodge,Whitby,198.0,0.0,0.0,0.0
2020-04-27,Faith Manor Nursing Home,Brampton,120.0,<5,0.0,0.0
2020-04-27,Forest Heights,Kitchener,240.0,134.0,31.0,50.0
2020-04-27,Garden Terrace,Kanata,160.0,0.0,0.0,<5
2020-04-27,Gardenview Long Term Care Home,Townsend,64.0,0.0,0.0,<5
2020-04-27,Garry J. Armstrong Home,Ottawa,180.0,0.0,0.0,<5
2020-04-27,Gateway Haven Long Term Care Home,Wiarton,100.0,0.0,0.0,<5
2020-04-27,Grace Manor,Brampton,120.0,49.0,<5,21.0
2020-04-27,Greenwood Court,Stratford,45.0,<5,<5,7.0
2020-04-27,Hampton Terrace Care Centre,Burlington,101.0,0.0,0.0,<5
2020-04-27,Harold and Grace Baker Centre,Toronto,120.0,23.0,10.0,17.0
2020-04-27,Hastings Manor Home for the Aged,Belleville,253.0,10.0,0.0,<5
2020-04-27,Hawthorne Place Care Centre,North York,269.0,5.0,0.0,7.0
2020-04-27,Hellenic Home - Scarborough,Scarborough,128.0,36.0,7.0,17.0
2020-04-27,Henley Place,London,192.0,<5,0.0,0.0
2020-04-27,Heritage Green Nursing Home,Stoney Creek,167.0,9.0,<5,<5
2020-04-27,Heron Terrace Long Term Care Community,Windsor,140.0,39.0,<5,15.0
2020-04-27,Hillsdale Terraces,Oshawa,200.0,29.0,13.0,13.0
2020-04-27,Humber Valley Terrace,Etobicoke (Rexdale),158.0,6.0,0.0,0.0
2020-04-27,Ina Grafton Gage Home,Scarborough,128.0,26.0,11.0,19.0
2020-04-27,IOOF Seniors Home,Barrie,182.0,0.0,0.0,<5
2020-04-27,Isabel and Arthur Meighen Manor,Toronto,168.0,52.0,32.0,29.0
2020-04-27,Kensington Village,London,78.0,<5,5.0,<5
2020-04-27,Kipling Acres,Etobicoke,337.0,36.0,11.0,6.0
2020-04-27,Kristus Darzs Latvian Home,Woodbridge,100.0,11.0,<5,<5
2020-04-27,Labdara Lithuanian Nursing Home,Etobicoke,90.0,0.0,0.0,<5
2020-04-27,Lakeshore Lodge,Etobicoke,150.0,40.0,9.0,17.0
2020-04-27,Lambton Meadowview Villa,Petrolia,125.0,0.0,0.0,<5
2020-04-27,Lanark Heights Long Term Care Centre,Kitchener,160.0,8.0,<5,5.0
2020-04-27,Mackenzie Health Long Term Care Facility,Richmond Hill,168.0,0.0,0.0,0.0
2020-04-27,MacKenzie Place,Newmarket,93.0,47.0,6.0,18.0
2020-04-27,Madonna Care Community,Orleans,160.0,38.0,14.0,18.0
2020-04-27,Main Street Terrace,Toronto,150.0,<5,0.0,0.0
2020-04-27,Malton Village Long Term Care Centre,Mississauga,160.0,<5,0.0,<5
2020-04-27,Manoir Marochel,Ottawa,64.0,10.0,<5,6.0
2020-04-27,Maple View,Owen Sound,29.0,22.0,0.0,6.0
2020-04-27,Markhaven,Markham,96.0,10.0,15.0,21.0
2020-04-27,Maynard Nursing Home,Toronto,77.0,<5,0.0,<5
2020-04-27,McCall Centre Long Term Care Interim Unit,Etobicoke,21.0,0.0,0.0,<5
2020-04-27,Meadow Park (London),London,126.0,6.0,0.0,0.0
2020-04-27,Midland Gardens Care Community,Scarborough,299.0,<5,<5,<5
2020-04-27,Moira Place Long-Term Care Home,Tweed,128.0,0.0,0.0,<5
2020-04-27,Mon Sheong Home for the Aged,Toronto,105.0,27.0,25.0,16.0
2020-04-27,Montfort,Ottawa,128.0,46.0,12.0,16.0
2020-04-27,Northridge,Oakville,133.0,<5,0.0,0.0
2020-04-27,Norwood Nursing Home,Toronto,60.0,<5,0.0,<5
2020-04-27,Orchard Villa,Pickering,233.0,144.0,48.0,60.0
2020-04-27,Owen Hill Care Community,Barrie,57.0,0.0,0.0,<5
2020-04-27,Peel Manor,Brampton,177.0,7.0,<5,0.0
2020-04-27,peopleCare A.R. Goudie Kitchener,Kitchener,80.0,12.0,<5,11.0
2020-04-27,Pinecrest (Plantagenet),Plantagenet,60.0,8.0,0.0,<5
2020-04-27,Pinecrest Nursing Home (Bobcaygeon),Bobcaygeon,65.0,33.0,29.0,32.0
2020-04-27,Pioneer Manor,Sudbury,433.0,<5,0.0,0.0
2020-04-27,Post Inn Village,Oakville,228.0,<5,0.0,<5
2020-04-27,Providence Healthcare,Scarborough,288.0,13.0,<5,6.0
2020-04-27,ReachView Village,Uxbridge,100.0,<5,0.0,0.0
2020-04-27,Residence Prescott et Russell,Hawkesbury,146.0,0.0,0.0,<5
2020-04-27,Residence Saint-Louis,Ottawa,198.0,<5,0.0,<5
2020-04-27,Royal Rose Place,Welland,96.0,40.0,11.0,29.0
2020-04-27,Royal Terrace,Palmerston,67.0,<5,0.0,0.0
2020-04-27,Seven Oaks,Scarborough,249.0,94.0,34.0,15.0
2020-04-27,Shelburne Long Term Care Home,Shelburne,60.0,17.0,5.0,5.0
2020-04-27,Shepherd Lodge,Toronto,252.0,0.0,0.0,0.0
2020-04-27,Sherbourne Place,Toronto,126.0,43.0,14.0,25.0
2020-04-27,Sheridan Villa,Mississauga,142.0,<5,<5,<5
2020-04-27,Silverthorn Care Community,Mississauga,160.0,0.0,0.0,<5
2020-04-27,Southlake Residential Care Village,Newmarket,224.0,0.0,0.0,<5
2020-04-27,St. Clair O'Connor Community Nursing Home,East York,25.0,<5,8.0,7.0
2020-04-27,St. George Care Community,Toronto,238.0,0.0,0.0,<5
2020-04-27,St. Joseph's at Fleming,Peterborough,200.0,<5,0.0,<5
2020-04-27,St. Joseph's Lifecare Centre,Brantford,205.0,0.0,0.0,<5
2020-04-27,"St. Joseph's Villa, Dundas",Dundas,425.0,<5,0.0,0.0
2020-04-27,"St. Joseph's Villa, Sudbury",Sudbury,128.0,<5,0.0,<5
2020-04-27,Stoneridge Manor,Carleton Place,60.0,51.0,6.0,12.0
2020-04-27,Strathcona Long Term Care,Mount Forest,87.0,0.0,0.0,<5
2020-04-27,Sun Parlor Home for Senior Citizens,Leamington,206.0,0.0,<5,0.0
2020-04-27,Tall Pines Long Term Care Centre,Brampton,160.0,0.0,0.0,<5
2020-04-27,Telfer Place,Paris,45.0,<5,0.0,0.0
2020-04-27,The Henley House,St. Catharines,160.0,<5,0.0,0.0
2020-04-27,The Jewish Home for the Aged,North York,472.0,<5,<5,6.0
2020-04-27,The Kensington Gardens,Toronto,350.0,22.0,<5,7.0
2020-04-27,The O'Neill Centre,Toronto,162.0,<5,0.0,0.0
2020-04-27,The Perley and Rideau Veterans' Health Centre,Ottawa,450.0,6.0,<5,18.0
2020-04-27,The Village at University Gates,Waterloo,192.0,0.0,<5,<5
2020-04-27,The Village of Erin Meadows,Mississauga,180.0,43.0,9.0,21.0
2020-04-27,The Village of Humber Heights,Etobicoke,192.0,9.0,<5,5.0
2020-04-27,The Village of Riverside Glen,Guelph,192.0,0.0,0.0,<5
2020-04-27,The Wexford,Scarborough,166.0,<5,0.0,0.0
2020-04-27,The Woodlands of Sunset,Welland,121.0,<5,0.0,0.0
2020-04-27,Trinity Village Care Centre,Kitchener,150.0,26.0,<5,25.0
2020-04-27,Ukrainian Canadian Care Centre,Etobicoke,152.0,25.0,<5,<5
2020-04-27,Valleyview Residence,North York,174.0,6.0,<5,7.0
2020-04-27,Villa Colombo Homes for the Aged,Toronto,391.0,<5,0.0,<5
2020-04-27,Villa Colombo Seniors Centre (Vaughan),Vaughan,160.0,28.0,7.0,14.0
2020-04-27,Villa Forum,Mississauga,160.0,34.0,7.0,13.0
2020-04-27,Villa Leonardo Gambin,Woodbridge,168.0,30.0,10.0,7.0
2020-04-27,Vision Nursing Home,Sarnia,146.0,<5,0.0,<5
2020-04-27,Wellesley Central Place,Toronto,150.0,30.0,11.0,20.0
2020-04-27,Wesburn Manor,Etobicoke,192.0,<5,0.0,0.0
2020-04-27,West Park Long Term Care Centre,Toronto,200.0,35.0,12.0,29.0
2020-04-27,Weston Terrace Care Community,Toronto,224.0,8.0,<5,7.0
2020-04-27,Winbourne Park,Ajax,110.0,0.0,0.0,<5
2020-04-27,Woods Park Care Centre,Barrie,123.0,0.0,0.0,<5
2020-04-27,Yee Hong Centre - Scarborough McNicoll,Scarborough,155.0,<5,0.0,<5
2020-04-28,Almonte Country Haven,Almonte,82.0,44.0,25.0,17.0
2020-04-28,Altamont Care Community,Scarborough,159.0,78.0,39.0,57.0
2020-04-28,Anson Place Care Centre,Hagersville,61.0,28.0,23.0,33.0
2020-04-28,Bay Ridges,Pickering,124.0,0.0,0.0,<5
2020-04-28,Belmont House,Toronto,140.0,25.0,0.0,<5
2020-04-28,Bendale Acres,Scarborough,302.0,0.0,0.0,<5
2020-04-28,Bethany Lodge,Markham,128.0,<5,<5,<5
2020-04-28,Blue Water Rest Home,Zurich,65.0,<5,0.0,0.0
2020-04-28,Bradford Valley Care Community,Bradford,246.0,20.0,7.0,10.0
2020-04-28,Brucelea Haven Long Term Care Home - Corporation of the County of Bruce,Walkerton,144.0,0.0,0.0,<5
2020-04-28,Burton Manor,Brampton,128.0,24.0,<5,9.0
2020-04-28,Camilla Care Community,Mississauga,236.0,114.0,7.0,29.0
2020-04-28,Caressant Care Courtland,Courtland,55.0,0.0,0.0,<5
2020-04-28,Caressant Care Fergus Nursing Home,Fergus,87.0,0.0,0.0,0.0
2020-04-28,Caressant Care on Bonnie Place,St Thomas,116.0,0.0,0.0,<5
2020-04-28,Carlingview Manor,Ottawa,303.0,119.0,12.0,50.0
2020-04-28,Case Manor Care Community,Bobcaygeon,96.0,6.0,0.0,6.0
2020-04-28,Castleview Wychwood Towers,Toronto,456.0,0.0,0.0,<5
2020-04-28,Cedarvale Terrace,Toronto,218.0,0.0,0.0,<5
2020-04-28,Centre d'Accueil Roger Seguin,Clarence Creek,113.0,0.0,0.0,<5
2020-04-28,Chartwell Aurora Long Term Care Residence,Aurora,235.0,26.0,<5,5.0
2020-04-28,Chartwell Ballycliffe Long Term Care Residence,Ajax,100.0,38.0,23.0,28.0
2020-04-28,Chartwell Elmira Long Term Care Residence,Elmira,48.0,<5,0.0,0.0
2020-04-28,Chartwell Gibson Long Term Care Residence,North York,202.0,30.0,8.0,6.0
2020-04-28,Chartwell Pine Grove Long Term Care Residence,Woodbridge,96.0,0.0,0.0,<5
2020-04-28,Chartwell Waterford Long Term Care Residence,Oakville,168.0,0.0,0.0,<5
2020-04-28,Chartwell Westbury Long Term Care Residence,Etobicoke,187.0,48.0,12.0,19.0
2020-04-28,Chartwell White Eagle Long Term Care Residence,Toronto,56.0,18.0,11.0,8.0
2020-04-28,Chartwell Woodhaven Long Term Care Residence,Markham,192.0,0.0,0.0,0.0
2020-04-28,Cooksville Care Centre,Mississauga,192.0,16.0,0.0,5.0
2020-04-28,Copernicus Lodge,Toronto,228.0,0.0,0.0,<5
2020-04-28,Country Village Homes - Woodslee,Woodslee,104.0,26.0,18.0,14.0
2020-04-28,Craiglee Nursing Home,Scarborough,169.0,<5,0.0,5.0
2020-04-28,Dom Lipa,Etobicoke,66.0,<5,0.0,0.0
2020-04-28,Downsview Long Term Care Centre,North York,252.0,42.0,<5,9.0
2020-04-28,Dufferin Oaks,Shelburne,160.0,<5,<5,5.0
2020-04-28,Dundurn Place Care Centre,Hamilton,201.0,<5,<5,<5
2020-04-28,Eagle Terrace,Newmarket,70.0,<5,<5,0.0
2020-04-28,Earls Court Village,London,128.0,<5,<5,7.0
2020-04-28,Eatonville Care Centre,Etobicoke,247.0,143.0,37.0,66.0
2020-04-28,Ã‰lisabeth-BruyÃ¨re Residence,Ottawa,71.0,6.0,0.0,<5
2020-04-28,Elm Grove Living Centre,Toronto,126.0,29.0,12.0,44.0
2020-04-28,Elmwood Place,London,90.0,<5,0.0,0.0
2020-04-28,Erin Mills Lodge Nursing Home,Mississauga,86.0,<5,<5,6.0
2020-04-28,Extendicare Bayview,North York,205.0,62.0,7.0,10.0
2020-04-28,Extendicare Brampton,Brampton,150.0,6.0,0.0,<5
2020-04-28,Extendicare Guildwood,Scarborough,169.0,<5,0.0,0.0
2020-04-28,Extendicare Lakefield,Lakefield,100.0,0.0,0.0,<5
2020-04-28,Extendicare Laurier Manor,Gloucester,242.0,31.0,9.0,30.0
2020-04-28,Extendicare Rouge Valley,Toronto,192.0,0.0,0.0,<5
2020-04-28,Extendicare Scarborough,Scarborough,154.0,<5,<5,6.0
2020-04-28,Extendicare Southwood Lakes,Windsor,150.0,0.0,0.0,<5
2020-04-28,Extendicare Starwood,Nepean,192.0,0.0,0.0,5.0
2020-04-28,Fairview Lodge,Whitby,198.0,0.0,0.0,0.0
2020-04-28,Faith Manor Nursing Home,Brampton,120.0,<5,0.0,0.0
2020-04-28,Forest Heights,Kitchener,240.0,137.0,35.0,50.0
2020-04-28,Fountain View Care Community,East York,158.0,0.0,0.0,<5
2020-04-28,Franklin Gardens Long Term Care Home,Leamington,120.0,<5,0.0,<5
2020-04-28,Garden Terrace,Kanata,160.0,0.0,0.0,<5
2020-04-28,Gardenview Long Term Care Home,Townsend,64.0,0.0,0.0,<5
2020-04-28,Garry J. Armstrong Home,Ottawa,180.0,0.0,0.0,<5
2020-04-28,Grace Manor,Brampton,120.0,46.0,<5,22.0
2020-04-28,Grace Villa Nursing Home,Hamilton,184.0,0.0,0.0,<5
2020-04-28,Greenwood Court,Stratford,45.0,<5,<5,7.0
2020-04-28,Hampton Terrace Care Centre,Burlington,101.0,0.0,0.0,<5
2020-04-28,Harold and Grace Baker Centre,Toronto,120.0,40.0,10.0,19.0
2020-04-28,Hastings Manor Home for the Aged,Belleville,253.0,9.0,<5,5.0
2020-04-28,Hawthorne Place Care Centre,North York,269.0,47.0,9.0,38.0
2020-04-28,Hellenic Home - Scarborough,Scarborough,128.0,36.0,7.0,17.0
2020-04-28,Henley Place,London,192.0,<5,0.0,0.0
2020-04-28,Heron Terrace Long Term Care Community,Windsor,140.0,38.0,12.0,18.0
2020-04-28,Hillsdale Terraces,Oshawa,200.0,29.0,13.0,13.0
2020-04-28,Humber Valley Terrace,Etobicoke (Rexdale),158.0,6.0,0.0,0.0
2020-04-28,Ina Grafton Gage Home,Scarborough,128.0,25.0,12.0,25.0
2020-04-28,IOOF Seniors Home,Barrie,182.0,0.0,0.0,<5
2020-04-28,Isabel and Arthur Meighen Manor,Toronto,168.0,52.0,32.0,29.0
2020-04-28,Kensington Village,London,78.0,<5,5.0,<5
2020-04-28,Kipling Acres,Etobicoke,337.0,36.0,11.0,6.0
2020-04-28,Kristus Darzs Latvian Home,Woodbridge,100.0,11.0,<5,<5
2020-04-28,Labdara Lithuanian Nursing Home,Etobicoke,90.0,0.0,0.0,<5
2020-04-28,Lakeshore Lodge,Etobicoke,150.0,40.0,9.0,17.0
2020-04-28,Lambton Meadowview Villa,Petrolia,125.0,0.0,0.0,<5
2020-04-28,Lanark Heights Long Term Care Centre,Kitchener,160.0,8.0,<5,5.0
2020-04-28,Mackenzie Health Long Term Care Facility,Richmond Hill,168.0,0.0,0.0,0.0
2020-04-28,MacKenzie Place,Newmarket,93.0,47.0,6.0,18.0
2020-04-28,Madonna Care Community,Orleans,160.0,42.0,18.0,18.0
2020-04-28,Main Street Terrace,Toronto,150.0,<5,0.0,0.0
2020-04-28,Malton Village Long Term Care Centre,Mississauga,160.0,<5,0.0,<5
2020-04-28,Manoir Marochel,Ottawa,64.0,10.0,<5,6.0
2020-04-28,Maple View,Owen Sound,29.0,22.0,0.0,6.0
2020-04-28,Markhaven,Markham,96.0,10.0,15.0,21.0
2020-04-28,Maynard Nursing Home,Toronto,77.0,<5,0.0,<5
2020-04-28,McCall Centre Long Term Care Interim Unit,Etobicoke,21.0,0.0,0.0,<5
2020-04-28,Meadow Park (London),London,126.0,6.0,0.0,0.0
2020-04-28,Midland Gardens Care Community,Scarborough,299.0,<5,<5,<5
2020-04-28,Moira Place Long-Term Care Home,Tweed,128.0,0.0,0.0,<5
2020-04-28,Mon Sheong Home for the Aged,Toronto,105.0,22.0,25.0,16.0
2020-04-28,Montfort,Ottawa,128.0,54.0,17.0,18.0
2020-04-28,Northridge,Oakville,133.0,<5,0.0,0.0
2020-04-28,Norwood Nursing Home,Toronto,60.0,<5,0.0,<5
2020-04-28,Orchard Villa,Pickering,233.0,144.0,48.0,60.0
