ï»¿Report_Data_Extracted,PHU_Num,PHU,LTC_Home,City,Beds,Total_LTC_Resident_Cases,Total_LTC_Resident_Deaths,Total_LTC_HCW_Cases
2020-04-25,2237.0,HAMILTON,"St. Joseph's Villa, Dundas",Dundas,425.0,<5,0.0,0.0
2020-04-25,2261.0,SUDBURY,"St. Joseph's Villa, Sudbury",Sudbury,128.0,<5,0.0,<5
2020-04-25,2243.0,"LEEDS,GRENVILLE,LANARK",Stoneridge Manor,Carleton Place,60.0,50.0,5.0,13.0
2020-04-25,2268.0,WINDSOR-ESSEX,Sun Parlor Home for Senior Citizens,Leamington,206.0,0.0,<5,0.0
2020-04-25,2253.0,PEEL,Tall Pines Long Term Care Centre,Brampton,160.0,0.0,0.0,<5
2020-04-25,2246.0,NIAGARA,The Henley House,St. Catharines,160.0,<5,0.0,0.0
2020-04-25,3895.0,TORONTO,The Jewish Home for the Aged,North York,472.0,<5,<5,6.0
2020-04-25,3895.0,TORONTO,The Kensington Gardens,Toronto,350.0,22.0,<5,7.0
2020-04-25,3895.0,TORONTO,The O'Neill Centre,Toronto,162.0,<5,0.0,0.0
2020-04-25,2251.0,OTTAWA,The Perley and Rideau Veterans' Health Centre,Ottawa,450.0,5.0,<5,18.0
2020-04-25,2265.0,WATERLOO,The Village at University Gates,Waterloo,192.0,0.0,<5,<5
2020-04-25,2253.0,PEEL,The Village of Erin Meadows,Mississauga,180.0,43.0,9.0,21.0
2020-04-25,3895.0,TORONTO,The Village of Humber Heights,Etobicoke,192.0,9.0,<5,5.0
2020-04-25,2266.0,WELLINGTON-DUFFERIN-GUELPH,The Village of Riverside Glen,Guelph,192.0,0.0,0.0,<5
2020-04-25,2246.0,NIAGARA,The Woodlands of Sunset,Welland,121.0,<5,0.0,0.0
2020-04-25,2265.0,WATERLOO,Trinity Village Care Centre,Kitchener,150.0,26.0,<5,25.0
2020-04-25,3895.0,TORONTO,Ukrainian Canadian Care Centre,Etobicoke,152.0,25.0,<5,<5
2020-04-25,3895.0,TORONTO,Valleyview Residence,North York,174.0,6.0,<5,7.0
2020-04-25,3895.0,TORONTO,Villa Colombo Homes for the Aged,Toronto,391.0,<5,0.0,<5
2020-04-25,2270.0,YORK REGION,Villa Colombo Seniors Centre (Vaughan),Vaughan,160.0,28.0,7.0,14.0
2020-04-25,2253.0,PEEL,Villa Forum,Mississauga,160.0,34.0,7.0,13.0
2020-04-25,2270.0,YORK REGION,Villa Leonardo Gambin,Woodbridge,168.0,33.0,5.0,7.0
2020-04-25,2251.0,OTTAWA,Villa Marconi,Ottawa,128.0,0.0,0.0,<5
2020-04-25,2242.0,LAMBTON,Vision Nursing Home,Sarnia,146.0,0.0,0.0,<5
2020-04-25,3895.0,TORONTO,Wellesley Central Place,Toronto,150.0,30.0,11.0,20.0
2020-04-25,3895.0,TORONTO,Wesburn Manor,Etobicoke,192.0,<5,0.0,0.0
2020-04-25,3895.0,TORONTO,West Park Long Term Care Centre,Toronto,200.0,35.0,12.0,29.0
2020-04-25,3895.0,TORONTO,Weston Terrace Care Community,Toronto,224.0,8.0,<5,7.0
2020-04-25,2230.0,DURHAM,Winbourne Park,Ajax,110.0,0.0,0.0,<5
2020-04-25,2260.0,SIMCOE-MUSKOKA,Woods Park Care Centre,Barrie,123.0,0.0,0.0,<5
2020-04-25,3895.0,TORONTO,Yee Hong Centre - Scarborough McNicoll,Scarborough,155.0,<5,0.0,<5
2020-04-26,2246.0,NIAGARA,"Albright Gardens Homes, Incorporated",Beamsville,231.0,<5,0.0,<5
2020-04-26,2243.0,"LEEDS,GRENVILLE,LANARK",Almonte Country Haven,Almonte,82.0,44.0,25.0,17.0
2020-04-26,3895.0,TORONTO,Altamont Care Community,Scarborough,159.0,125.0,32.0,45.0
2020-04-26,2227.0,BRANT,Anson Place Care Centre,Hagersville,61.0,28.0,23.0,33.0
2020-04-26,2230.0,DURHAM,Bay Ridges,Pickering,124.0,0.0,0.0,<5
2020-04-26,3895.0,TORONTO,Belmont House,Toronto,140.0,25.0,0.0,<5
2020-04-26,3895.0,TORONTO,Bendale Acres,Scarborough,302.0,0.0,0.0,<5
2020-04-26,2270.0,YORK REGION,Bethany Lodge,Markham,128.0,<5,<5,<5
2020-04-26,2260.0,SIMCOE-MUSKOKA,Bradford Valley Care Community,Bradford,246.0,20.0,7.0,10.0
2020-04-26,2253.0,PEEL,Burton Manor,Brampton,128.0,24.0,<5,9.0
2020-04-26,2253.0,PEEL,Camilla Care Community,Mississauga,236.0,114.0,7.0,29.0
2020-04-26,2234.0,HALDIMAND-NORFOLK,Caressant Care Courtland,Courtland,55.0,0.0,0.0,<5
2020-04-26,2266.0,WELLINGTON-DUFFERIN-GUELPH,Caressant Care Fergus Nursing Home,Fergus,87.0,<5,0.0,0.0
2020-04-26,4913.0,SOUTH WEST,Caressant Care on Bonnie Place,St Thomas,116.0,0.0,0.0,<5
2020-04-26,2251.0,OTTAWA,Carlingview Manor,Ottawa,303.0,32.0,<5,5.0
2020-04-26,3895.0,TORONTO,Castleview Wychwood Towers,Toronto,456.0,0.0,0.0,<5
2020-04-26,3895.0,TORONTO,Cedarvale Terrace,Toronto,218.0,0.0,0.0,<5
2020-04-26,2258.0,EASTERN ONTARIO,Centre d'Accueil Roger Seguin,Clarence Creek,113.0,0.0,0.0,<5
2020-04-26,2270.0,YORK REGION,Chartwell Aurora Long Term Care Residence,Aurora,235.0,25.0,<5,<5
2020-04-26,2230.0,DURHAM,Chartwell Ballycliffe Long Term Care Residence,Ajax,100.0,50.0,19.0,27.0
2020-04-26,3895.0,TORONTO,Chartwell Gibson Long Term Care Residence,North York,202.0,30.0,8.0,6.0
2020-04-26,2270.0,YORK REGION,Chartwell Pine Grove Long Term Care Residence,Woodbridge,96.0,0.0,0.0,<5
2020-04-26,2236.0,HALTON,Chartwell Waterford Long Term Care Residence,Oakville,168.0,0.0,0.0,<5
2020-04-26,3895.0,TORONTO,Chartwell Westbury Long Term Care Residence,Etobicoke,187.0,48.0,12.0,19.0
2020-04-26,3895.0,TORONTO,Chartwell White Eagle Long Term Care Residence,Toronto,56.0,18.0,11.0,8.0
2020-04-26,2270.0,YORK REGION,Chartwell Woodhaven Long Term Care Residence,Markham,192.0,0.0,0.0,0.0
2020-04-26,2253.0,PEEL,Cooksville Care Centre,Mississauga,192.0,16.0,0.0,5.0
2020-04-26,3895.0,TORONTO,Copernicus Lodge,Toronto,228.0,0.0,0.0,<5
2020-04-26,2268.0,WINDSOR-ESSEX,Country Village Homes - Woodslee,Woodslee,104.0,28.0,16.0,11.0
2020-04-26,3895.0,TORONTO,Craiglee Nursing Home,Scarborough,169.0,<5,0.0,<5
2020-04-26,3895.0,TORONTO,Dom Lipa,Etobicoke,66.0,<5,0.0,0.0
2020-04-26,3895.0,TORONTO,Downsview Long Term Care Centre,North York,252.0,42.0,<5,9.0
2020-04-26,2266.0,WELLINGTON-DUFFERIN-GUELPH,Dufferin Oaks,Shelburne,160.0,<5,<5,5.0
2020-04-26,2237.0,HAMILTON,Dundurn Place Care Centre,Hamilton,201.0,<5,0.0,0.0
2020-04-26,2270.0,YORK REGION,Eagle Terrace,Newmarket,70.0,<5,<5,0.0
2020-04-26,2244.0,MIDDLESEX-LONDON,Earls Court Village,London,128.0,<5,<5,7.0
2020-04-26,3895.0,TORONTO,Eatonville Care Centre,Etobicoke,247.0,143.0,37.0,66.0
2020-04-26,2251.0,OTTAWA,Ã‰lisabeth-BruyÃ¨re Residence,Ottawa,71.0,0.0,0.0,<5
2020-04-26,3895.0,TORONTO,Elm Grove Living Centre,Toronto,126.0,29.0,12.0,44.0
2020-04-26,2244.0,MIDDLESEX-LONDON,Elmwood Place,London,90.0,<5,0.0,0.0
2020-04-26,2253.0,PEEL,Erin Mills Lodge Nursing Home,Mississauga,86.0,<5,<5,6.0
2020-04-26,3895.0,TORONTO,Extendicare Bayview,North York,205.0,62.0,7.0,10.0
2020-04-26,2253.0,PEEL,Extendicare Brampton,Brampton,150.0,6.0,0.0,<5
2020-04-26,3895.0,TORONTO,Extendicare Guildwood,Scarborough,169.0,<5,0.0,0.0
2020-04-26,2251.0,OTTAWA,Extendicare Laurier Manor,Gloucester,242.0,36.0,<5,16.0
2020-04-26,3895.0,TORONTO,Extendicare Rouge Valley,Toronto,192.0,0.0,0.0,<5
2020-04-26,3895.0,TORONTO,Extendicare Scarborough,Scarborough,154.0,0.0,0.0,<5
2020-04-26,2251.0,OTTAWA,Extendicare Starwood,Nepean,192.0,0.0,0.0,<5
2020-04-26,2230.0,DURHAM,Fairview Lodge,Whitby,198.0,0.0,0.0,0.0
2020-04-26,2265.0,WATERLOO,Forest Heights,Kitchener,240.0,115.0,24.0,47.0
2020-04-26,2268.0,WINDSOR-ESSEX,Franklin Gardens Long Term Care Home,Leamington,120.0,<5,0.0,<5
2020-04-26,2251.0,OTTAWA,Garry J. Armstrong Home,Ottawa,180.0,0.0,0.0,<5
2020-04-26,2233.0,GREY-BRUCE,Gateway Haven Long Term Care Home,Wiarton,100.0,0.0,0.0,<5
2020-04-26,2253.0,PEEL,Grace Manor,Brampton,120.0,49.0,<5,21.0
2020-04-26,5183.0,Huron Perth,Greenwood Court,Stratford,45.0,<5,<5,7.0
2020-04-26,2236.0,HALTON,Hampton Terrace Care Centre,Burlington,101.0,0.0,0.0,<5
2020-04-26,3895.0,TORONTO,Harold and Grace Baker Centre,Toronto,120.0,40.0,10.0,19.0
2020-04-26,2238.0,HASTINGS PRINCE EDWARD,Hastings Manor Home for the Aged,Belleville,253.0,10.0,0.0,<5
2020-04-26,3895.0,TORONTO,Hawthorne Place Care Centre,North York,269.0,5.0,0.0,7.0
2020-04-26,3895.0,TORONTO,Hellenic Home - Scarborough,Scarborough,128.0,36.0,7.0,17.0
2020-04-26,2244.0,MIDDLESEX-LONDON,Henley Place,London,192.0,<5,0.0,0.0
2020-04-26,2237.0,HAMILTON,Heritage Green Nursing Home,Stoney Creek,167.0,9.0,<5,<5
2020-04-26,2268.0,WINDSOR-ESSEX,Heron Terrace Long Term Care Community,Windsor,140.0,39.0,<5,15.0
2020-04-26,2230.0,DURHAM,Hillsdale Terraces,Oshawa,200.0,29.0,13.0,13.0
2020-04-26,3895.0,TORONTO,Humber Valley Terrace,Etobicoke (Rexdale),158.0,6.0,0.0,0.0
2020-04-26,3895.0,TORONTO,Ina Grafton Gage Home,Scarborough,128.0,26.0,6.0,19.0
2020-04-26,2260.0,SIMCOE-MUSKOKA,IOOF Seniors Home,Barrie,182.0,0.0,0.0,<5
2020-04-26,3895.0,TORONTO,Isabel and Arthur Meighen Manor,Toronto,168.0,84.0,22.0,26.0
2020-04-26,2244.0,MIDDLESEX-LONDON,Kensington Village,London,78.0,<5,<5,<5
2020-04-26,2253.0,PEEL,King Nursing Home,Bolton,86.0,0.0,0.0,<5
2020-04-26,3895.0,TORONTO,Kipling Acres,Etobicoke,337.0,36.0,11.0,6.0
2020-04-26,2270.0,YORK REGION,Kristus Darzs Latvian Home,Woodbridge,100.0,11.0,<5,<5
2020-04-26,3895.0,TORONTO,Labdara Lithuanian Nursing Home,Etobicoke,90.0,0.0,0.0,<5
2020-04-26,3895.0,TORONTO,Lakeshore Lodge,Etobicoke,150.0,40.0,9.0,17.0
2020-04-26,2242.0,LAMBTON,Lambton Meadowview Villa,Petrolia,125.0,0.0,0.0,<5
2020-04-26,2265.0,WATERLOO,Lanark Heights Long Term Care Centre,Kitchener,160.0,8.0,<5,5.0
2020-04-26,2270.0,YORK REGION,Mackenzie Health Long Term Care Facility,Richmond Hill,168.0,0.0,0.0,0.0
2020-04-26,2270.0,YORK REGION,MacKenzie Place,Newmarket,93.0,47.0,6.0,18.0
2020-04-26,2251.0,OTTAWA,Madonna Care Community,Orleans,160.0,38.0,14.0,18.0
2020-04-26,3895.0,TORONTO,Main Street Terrace,Toronto,150.0,<5,0.0,0.0
2020-04-26,2253.0,PEEL,Malton Village Long Term Care Centre,Mississauga,160.0,<5,0.0,<5
2020-04-26,2251.0,OTTAWA,Manoir Marochel,Ottawa,64.0,10.0,<5,6.0
2020-04-26,2233.0,GREY-BRUCE,Maple View,Owen Sound,29.0,22.0,0.0,6.0
2020-04-26,2270.0,YORK REGION,Markhaven,Markham,96.0,10.0,15.0,21.0
2020-04-26,3895.0,TORONTO,Maynard Nursing Home,Toronto,77.0,<5,0.0,<5
2020-04-26,3895.0,TORONTO,McCall Centre Long Term Care Interim Unit,Etobicoke,21.0,0.0,0.0,<5
2020-04-26,2244.0,MIDDLESEX-LONDON,Meadow Park (London),London,126.0,6.0,0.0,0.0
2020-04-26,3895.0,TORONTO,Midland Gardens Care Community,Scarborough,299.0,<5,<5,<5
2020-04-26,2238.0,HASTINGS PRINCE EDWARD,Moira Place Long-Term Care Home,Tweed,128.0,0.0,0.0,<5
2020-04-26,3895.0,TORONTO,Mon Sheong Home for the Aged,Toronto,105.0,27.0,25.0,16.0
2020-04-26,2251.0,OTTAWA,Montfort,Ottawa,128.0,46.0,12.0,16.0
2020-04-26,2236.0,HALTON,Northridge,Oakville,133.0,<5,0.0,0.0
2020-04-26,3895.0,TORONTO,Norwood Nursing Home,Toronto,60.0,<5,0.0,<5
2020-04-26,2230.0,DURHAM,Orchard Villa,Pickering,233.0,144.0,48.0,60.0
2020-04-26,2260.0,SIMCOE-MUSKOKA,Owen Hill Care Community,Barrie,57.0,0.0,0.0,<5
2020-04-26,2253.0,PEEL,Peel Manor,Brampton,177.0,7.0,<5,0.0
2020-04-26,2265.0,WATERLOO,peopleCare A.R. Goudie Kitchener,Kitchener,80.0,12.0,<5,11.0
2020-04-26,2258.0,EASTERN ONTARIO,Pinecrest (Plantagenet),Plantagenet,60.0,8.0,0.0,<5
2020-04-26,2235.0,HALIBURTON KAWARTHA PR,Pinecrest Nursing Home (Bobcaygeon),Bobcaygeon,65.0,33.0,29.0,32.0
2020-04-26,2236.0,HALTON,Post Inn Village,Oakville,228.0,<5,0.0,<5
2020-04-26,3895.0,TORONTO,Providence Healthcare,Scarborough,288.0,13.0,<5,6.0
2020-04-26,2241.0,KINGSTON FRONTENAC L & A,Providence Manor,Kingston,243.0,<5,0.0,0.0
2020-04-26,2230.0,DURHAM,ReachView Village,Uxbridge,100.0,<5,0.0,0.0
2020-04-26,2258.0,EASTERN ONTARIO,Residence Prescott et Russell,Hawkesbury,146.0,0.0,0.0,<5
2020-04-26,2251.0,OTTAWA,Residence Saint-Louis,Ottawa,198.0,<5,0.0,<5
2020-04-26,2243.0,"LEEDS,GRENVILLE,LANARK",Rosebridge Manor,Jasper,78.0,0.0,0.0,<5
2020-04-26,2246.0,NIAGARA,Royal Rose Place,Welland,96.0,41.0,10.0,29.0
2020-04-26,2266.0,WELLINGTON-DUFFERIN-GUELPH,Royal Terrace,Palmerston,67.0,<5,0.0,0.0
2020-04-26,3895.0,TORONTO,Seven Oaks,Scarborough,249.0,94.0,34.0,15.0
2020-04-26,2266.0,WELLINGTON-DUFFERIN-GUELPH,Shelburne Long Term Care Home,Shelburne,60.0,17.0,5.0,5.0
2020-04-26,3895.0,TORONTO,Shepherd Lodge,Toronto,252.0,0.0,0.0,0.0
2020-04-26,3895.0,TORONTO,Sherbourne Place,Toronto,126.0,43.0,14.0,25.0
2020-04-26,2253.0,PEEL,Sheridan Villa,Mississauga,142.0,<5,<5,<5
2020-04-26,2253.0,PEEL,Silverthorn Care Community,Mississauga,160.0,0.0,0.0,<5
2020-04-26,2270.0,YORK REGION,Southlake Residential Care Village,Newmarket,224.0,0.0,0.0,<5
2020-04-26,3895.0,TORONTO,St. Clair O'Connor Community Nursing Home,East York,25.0,<5,8.0,7.0
2020-04-26,3895.0,TORONTO,St. George Care Community,Toronto,238.0,0.0,0.0,<5
2020-04-26,2255.0,PETERBOROUGH,St. Joseph's at Fleming,Peterborough,200.0,<5,0.0,<5
2020-04-26,2227.0,BRANT,St. Joseph's Lifecare Centre,Brantford,205.0,0.0,0.0,<5
2020-04-26,2237.0,HAMILTON,"St. Joseph's Villa, Dundas",Dundas,425.0,<5,0.0,0.0
2020-04-26,2261.0,SUDBURY,"St. Joseph's Villa, Sudbury",Sudbury,128.0,<5,0.0,<5
2020-04-26,2243.0,"LEEDS,GRENVILLE,LANARK",Stoneridge Manor,Carleton Place,60.0,50.0,5.0,13.0
2020-04-26,2268.0,WINDSOR-ESSEX,Sun Parlor Home for Senior Citizens,Leamington,206.0,0.0,<5,0.0
2020-04-26,2253.0,PEEL,Tall Pines Long Term Care Centre,Brampton,160.0,0.0,0.0,<5
2020-04-26,2246.0,NIAGARA,The Henley House,St. Catharines,160.0,<5,0.0,0.0
2020-04-26,3895.0,TORONTO,The Jewish Home for the Aged,North York,472.0,<5,<5,6.0
2020-04-26,3895.0,TORONTO,The Kensington Gardens,Toronto,350.0,22.0,<5,7.0
2020-04-26,3895.0,TORONTO,The O'Neill Centre,Toronto,162.0,<5,0.0,0.0
2020-04-26,2251.0,OTTAWA,The Perley and Rideau Veterans' Health Centre,Ottawa,450.0,5.0,<5,18.0
2020-04-26,2265.0,WATERLOO,The Village at University Gates,Waterloo,192.0,0.0,<5,<5
2020-04-26,2253.0,PEEL,The Village of Erin Meadows,Mississauga,180.0,43.0,9.0,21.0
2020-04-26,3895.0,TORONTO,The Village of Humber Heights,Etobicoke,192.0,9.0,<5,5.0
2020-04-26,2266.0,WELLINGTON-DUFFERIN-GUELPH,The Village of Riverside Glen,Guelph,192.0,0.0,0.0,<5
2020-04-26,3895.0,TORONTO,The Wexford,Scarborough,166.0,<5,0.0,0.0
2020-04-26,2246.0,NIAGARA,The Woodlands of Sunset,Welland,121.0,<5,0.0,0.0
2020-04-26,2265.0,WATERLOO,Trinity Village Care Centre,Kitchener,150.0,26.0,<5,25.0
2020-04-26,3895.0,TORONTO,Ukrainian Canadian Care Centre,Etobicoke,152.0,25.0,<5,<5
2020-04-26,3895.0,TORONTO,Valleyview Residence,North York,174.0,6.0,<5,7.0
2020-04-26,3895.0,TORONTO,Villa Colombo Homes for the Aged,Toronto,391.0,<5,0.0,<5
2020-04-26,2270.0,YORK REGION,Villa Colombo Seniors Centre (Vaughan),Vaughan,160.0,28.0,7.0,14.0
2020-04-26,2253.0,PEEL,Villa Forum,Mississauga,160.0,34.0,7.0,13.0
2020-04-26,2270.0,YORK REGION,Villa Leonardo Gambin,Woodbridge,168.0,30.0,10.0,7.0
2020-04-26,2242.0,LAMBTON,Vision Nursing Home,Sarnia,146.0,0.0,0.0,<5
2020-04-26,3895.0,TORONTO,Wellesley Central Place,Toronto,150.0,30.0,11.0,20.0
2020-04-26,3895.0,TORONTO,Wesburn Manor,Etobicoke,192.0,<5,0.0,0.0
2020-04-26,3895.0,TORONTO,West Park Long Term Care Centre,Toronto,200.0,35.0,12.0,29.0
2020-04-26,3895.0,TORONTO,Weston Terrace Care Community,Toronto,224.0,8.0,<5,7.0
2020-04-26,2230.0,DURHAM,Winbourne Park,Ajax,110.0,0.0,0.0,<5
2020-04-26,2260.0,SIMCOE-MUSKOKA,Woods Park Care Centre,Barrie,123.0,0.0,0.0,<5
2020-04-26,3895.0,TORONTO,Yee Hong Centre - Scarborough McNicoll,Scarborough,155.0,<5,0.0,<5
2020-04-27,2243.0,"LEEDS,GRENVILLE,LANARK",Almonte Country Haven,Almonte,82.0,44.0,25.0,17.0
2020-04-27,3895.0,TORONTO,Altamont Care Community,Scarborough,159.0,125.0,32.0,45.0
2020-04-27,2227.0,BRANT,Anson Place Care Centre,Hagersville,61.0,28.0,23.0,33.0
2020-04-27,2230.0,DURHAM,Bay Ridges,Pickering,124.0,0.0,0.0,<5
2020-04-27,3895.0,TORONTO,Belmont House,Toronto,140.0,25.0,0.0,<5
2020-04-27,3895.0,TORONTO,Bendale Acres,Scarborough,302.0,0.0,0.0,<5
2020-04-27,2270.0,YORK REGION,Bethany Lodge,Markham,128.0,<5,<5,<5
2020-04-27,5183.0,Huron Perth,Blue Water Rest Home,Zurich,65.0,<5,0.0,0.0
2020-04-27,2260.0,SIMCOE-MUSKOKA,Bradford Valley Care Community,Bradford,246.0,20.0,7.0,10.0
2020-04-27,2253.0,PEEL,Burton Manor,Brampton,128.0,24.0,<5,9.0
2020-04-27,2253.0,PEEL,Camilla Care Community,Mississauga,236.0,114.0,7.0,29.0
2020-04-27,2234.0,HALDIMAND-NORFOLK,Caressant Care Courtland,Courtland,55.0,0.0,0.0,<5
2020-04-27,2266.0,WELLINGTON-DUFFERIN-GUELPH,Caressant Care Fergus Nursing Home,Fergus,87.0,0.0,0.0,0.0
2020-04-27,4913.0,SOUTH WEST,Caressant Care on Bonnie Place,St Thomas,116.0,0.0,0.0,<5
2020-04-27,2251.0,OTTAWA,Carlingview Manor,Ottawa,303.0,32.0,<5,5.0
2020-04-27,2235.0,HALIBURTON KAWARTHA PR,Case Manor Care Community,Bobcaygeon,96.0,6.0,0.0,6.0
2020-04-27,3895.0,TORONTO,Castleview Wychwood Towers,Toronto,456.0,0.0,0.0,<5
2020-04-27,3895.0,TORONTO,Cedarvale Terrace,Toronto,218.0,0.0,0.0,<5
2020-04-27,2258.0,EASTERN ONTARIO,Centre d'Accueil Roger Seguin,Clarence Creek,113.0,0.0,0.0,<5
2020-04-27,2270.0,YORK REGION,Chartwell Aurora Long Term Care Residence,Aurora,235.0,26.0,<5,5.0
2020-04-27,2230.0,DURHAM,Chartwell Ballycliffe Long Term Care Residence,Ajax,100.0,39.0,22.0,27.0
2020-04-27,3895.0,TORONTO,Chartwell Gibson Long Term Care Residence,North York,202.0,30.0,8.0,6.0
2020-04-27,2270.0,YORK REGION,Chartwell Pine Grove Long Term Care Residence,Woodbridge,96.0,0.0,0.0,<5
2020-04-27,2236.0,HALTON,Chartwell Waterford Long Term Care Residence,Oakville,168.0,0.0,0.0,<5
2020-04-27,3895.0,TORONTO,Chartwell Westbury Long Term Care Residence,Etobicoke,187.0,48.0,12.0,19.0
2020-04-27,3895.0,TORONTO,Chartwell White Eagle Long Term Care Residence,Toronto,56.0,18.0,11.0,8.0
2020-04-27,2270.0,YORK REGION,Chartwell Woodhaven Long Term Care Residence,Markham,192.0,0.0,0.0,0.0
2020-04-27,2253.0,PEEL,Cooksville Care Centre,Mississauga,192.0,16.0,0.0,5.0
2020-04-27,3895.0,TORONTO,Copernicus Lodge,Toronto,228.0,0.0,0.0,<5
2020-04-27,2268.0,WINDSOR-ESSEX,Country Village Homes - Woodslee,Woodslee,104.0,26.0,18.0,14.0
2020-04-27,3895.0,TORONTO,Craiglee Nursing Home,Scarborough,169.0,<5,0.0,<5
2020-04-27,3895.0,TORONTO,Dom Lipa,Etobicoke,66.0,<5,0.0,0.0
2020-04-27,3895.0,TORONTO,Downsview Long Term Care Centre,North York,252.0,42.0,<5,9.0
2020-04-27,2266.0,WELLINGTON-DUFFERIN-GUELPH,Dufferin Oaks,Shelburne,160.0,<5,<5,5.0
2020-04-27,2237.0,HAMILTON,Dundurn Place Care Centre,Hamilton,201.0,<5,<5,<5
2020-04-27,2270.0,YORK REGION,Eagle Terrace,Newmarket,70.0,<5,<5,0.0
2020-04-27,2244.0,MIDDLESEX-LONDON,Earls Court Village,London,128.0,<5,<5,7.0
2020-04-27,3895.0,TORONTO,Eatonville Care Centre,Etobicoke,247.0,143.0,37.0,66.0
2020-04-27,2251.0,OTTAWA,Ã‰lisabeth-BruyÃ¨re Residence,Ottawa,71.0,0.0,0.0,<5
2020-04-27,3895.0,TORONTO,Elm Grove Living Centre,Toronto,126.0,29.0,12.0,44.0
2020-04-27,2244.0,MIDDLESEX-LONDON,Elmwood Place,London,90.0,<5,0.0,0.0
2020-04-27,2253.0,PEEL,Erin Mills Lodge Nursing Home,Mississauga,86.0,<5,<5,6.0
2020-04-27,3895.0,TORONTO,Extendicare Bayview,North York,205.0,62.0,7.0,10.0
2020-04-27,2253.0,PEEL,Extendicare Brampton,Brampton,150.0,6.0,0.0,<5
2020-04-27,3895.0,TORONTO,Extendicare Guildwood,Scarborough,169.0,<5,0.0,0.0
2020-04-27,2255.0,PETERBOROUGH,Extendicare Lakefield,Lakefield,100.0,0.0,0.0,<5
2020-04-27,2251.0,OTTAWA,Extendicare Laurier Manor,Gloucester,242.0,36.0,<5,16.0
2020-04-27,3895.0,TORONTO,Extendicare Rouge Valley,Toronto,192.0,0.0,0.0,<5
2020-04-27,3895.0,TORONTO,Extendicare Scarborough,Scarborough,154.0,0.0,0.0,<5
2020-04-27,2251.0,OTTAWA,Extendicare Starwood,Nepean,192.0,0.0,0.0,5.0
2020-04-27,2230.0,DURHAM,Fairview Lodge,Whitby,198.0,0.0,0.0,0.0
2020-04-27,2253.0,PEEL,Faith Manor Nursing Home,Brampton,120.0,<5,0.0,0.0
2020-04-27,2265.0,WATERLOO,Forest Heights,Kitchener,240.0,134.0,31.0,50.0
2020-04-27,2251.0,OTTAWA,Garden Terrace,Kanata,160.0,0.0,0.0,<5
2020-04-27,2234.0,HALDIMAND-NORFOLK,Gardenview Long Term Care Home,Townsend,64.0,0.0,0.0,<5
2020-04-27,2251.0,OTTAWA,Garry J. Armstrong Home,Ottawa,180.0,0.0,0.0,<5
2020-04-27,2233.0,GREY-BRUCE,Gateway Haven Long Term Care Home,Wiarton,100.0,0.0,0.0,<5
2020-04-27,2253.0,PEEL,Grace Manor,Brampton,120.0,49.0,<5,21.0
2020-04-27,5183.0,Huron Perth,Greenwood Court,Stratford,45.0,<5,<5,7.0
2020-04-27,2236.0,HALTON,Hampton Terrace Care Centre,Burlington,101.0,0.0,0.0,<5
2020-04-27,3895.0,TORONTO,Harold and Grace Baker Centre,Toronto,120.0,23.0,10.0,17.0
2020-04-27,2238.0,HASTINGS PRINCE EDWARD,Hastings Manor Home for the Aged,Belleville,253.0,10.0,0.0,<5
2020-04-27,3895.0,TORONTO,Hawthorne Place Care Centre,North York,269.0,5.0,0.0,7.0
2020-04-27,3895.0,TORONTO,Hellenic Home - Scarborough,Scarborough,128.0,36.0,7.0,17.0
2020-04-27,2244.0,MIDDLESEX-LONDON,Henley Place,London,192.0,<5,0.0,0.0
2020-04-27,2237.0,HAMILTON,Heritage Green Nursing Home,Stoney Creek,167.0,9.0,<5,<5
2020-04-27,2268.0,WINDSOR-ESSEX,Heron Terrace Long Term Care Community,Windsor,140.0,39.0,<5,15.0
2020-04-27,2230.0,DURHAM,Hillsdale Terraces,Oshawa,200.0,29.0,13.0,13.0
2020-04-27,3895.0,TORONTO,Humber Valley Terrace,Etobicoke (Rexdale),158.0,6.0,0.0,0.0
2020-04-27,3895.0,TORONTO,Ina Grafton Gage Home,Scarborough,128.0,26.0,11.0,19.0
2020-04-27,2260.0,SIMCOE-MUSKOKA,IOOF Seniors Home,Barrie,182.0,0.0,0.0,<5
2020-04-27,3895.0,TORONTO,Isabel and Arthur Meighen Manor,Toronto,168.0,52.0,32.0,29.0
2020-04-27,2244.0,MIDDLESEX-LONDON,Kensington Village,London,78.0,<5,5.0,<5
2020-04-27,3895.0,TORONTO,Kipling Acres,Etobicoke,337.0,36.0,11.0,6.0
2020-04-27,2270.0,YORK REGION,Kristus Darzs Latvian Home,Woodbridge,100.0,11.0,<5,<5
2020-04-27,3895.0,TORONTO,Labdara Lithuanian Nursing Home,Etobicoke,90.0,0.0,0.0,<5
2020-04-27,3895.0,TORONTO,Lakeshore Lodge,Etobicoke,150.0,40.0,9.0,17.0
2020-04-27,2242.0,LAMBTON,Lambton Meadowview Villa,Petrolia,125.0,0.0,0.0,<5
2020-04-27,2265.0,WATERLOO,Lanark Heights Long Term Care Centre,Kitchener,160.0,8.0,<5,5.0
2020-04-27,2270.0,YORK REGION,Mackenzie Health Long Term Care Facility,Richmond Hill,168.0,0.0,0.0,0.0
2020-04-27,2270.0,YORK REGION,MacKenzie Place,Newmarket,93.0,47.0,6.0,18.0
