collected_date,reported_date,school_board,school,municipality,confirmed_student_cases,confirmed_staff_cases,confirmed_unspecified_cases,total_confirmed_cases
2020-11-03,2020-11-04,Ottawa-Carleton District School Board,Ottawa Technical Secondary School / Storefront (Special Education),Ottawa,1,0,0,1
2020-11-03,2020-11-04,Ottawa-Carleton District School Board,Ridgemont High School,Ottawa,1,1,0,2
2020-11-03,2020-11-04,Ottawa-Carleton District School Board,Sir Winston Churchill Public School,Ottawa,0,1,0,1
2020-11-03,2020-11-04,Ottawa-Carleton District School Board,South Carleton High School,Ottawa,1,0,0,1
2020-11-03,2020-11-04,Ottawa-Carleton District School Board,Steve MacLean Public School,Ottawa,1,0,0,1
2020-11-03,2020-11-04,Ottawa-Carleton District School Board,Stittsville Public School,Ottawa,1,0,0,1
2020-11-03,2020-11-04,Ottawa-Carleton District School Board,Terry Fox Elementary School,Ottawa,1,0,0,1
2020-11-03,2020-11-04,Ottawa-Carleton District School Board,West Carleton Secondary School,Ottawa,2,0,0,2
2020-11-03,2020-11-04,Ottawa-Carleton District School Board,Woodroffe Avenue Public School,Ottawa,4,0,0,4
2020-11-03,2020-11-04,Ottawa-Carleton District School Board,Woodroffe High School,Ottawa,1,0,0,1
2020-11-03,2020-11-04,Peel District School Board,Allan Drive Middle School,Caledon,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Artesian Drive Public School,Mississauga,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Beatty-Fleming Senior Public School,Brampton,0,0,2,2
2020-11-03,2020-11-04,Peel District School Board,Beryl Ford Public School,Brampton,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Brampton Centennial Secondary School,Brampton,0,0,3,3
2020-11-03,2020-11-04,Peel District School Board,Brisdale Public School,Brampton,0,0,2,2
2020-11-03,2020-11-04,Peel District School Board,Burnhamthorpe Public School,Mississauga,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Calderstone Middle School,Brampton,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Castlebrooke Secondary School,Brampton,0,0,3,3
2020-11-03,2020-11-04,Peel District School Board,Castlemore Public School,Brampton,0,0,2,2
2020-11-03,2020-11-04,Peel District School Board,Centennial Senior Public School,Brampton,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Chinguacousy Secondary School,Brampton,0,0,4,4
2020-11-03,2020-11-04,Peel District School Board,Churchville Public School,Brampton,0,0,2,2
2020-11-03,2020-11-04,Peel District School Board,Clark Boulevard Public School,Brampton,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Copeland Public School,Brampton,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Countryside Village Public School,Brampton,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Darcel Avenue Senior Public School,Mississauga,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,David Leeder Middle School,Mississauga,0,0,3,3
2020-11-03,2020-11-04,Peel District School Board,David Suzuki Secondary School,Brampton,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Derry West Village Public School,Mississauga,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Dorset Drive Public School,Brampton,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Dunrankin Public School,Mississauga,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Earnscliffe Senior  Public School,Mississauga,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Erin Mills Middle School,Mississauga,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Fairlawn Public School,Brampton,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Fletcher's Meadow Secondary School,Brampton,0,0,2,2
2020-11-03,2020-11-04,Peel District School Board,Glenforest Secondary School,Mississauga,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Grenoble Public School,Brampton,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Harold M. Brathwaite Secondary School,Brampton,0,0,3,3
2020-11-03,2020-11-04,Peel District School Board,Helen Wilson Public School,Brampton,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Herb Campbell Public School,Caledon,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Huntington Ridge Public School,Mississauga,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,James Potter Public School,Brampton,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Jean Augustine Secondary School,Brampton,0,0,5,5
2020-11-03,2020-11-04,Peel District School Board,John Fraser Secondary School,Mississauga,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Larkspur Public School,Brampton,0,0,2,2
2020-11-03,2020-11-04,Peel District School Board,Lorne Park Secondary School,Mississauga,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Louise Arbour Secondary School,Brampton,0,0,3,3
2020-11-03,2020-11-04,Peel District School Board,Malala Yousafzai Public School,Brampton,0,0,2,2
2020-11-03,2020-11-04,Peel District School Board,Marvin Heights Public School,Brampton,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,McClure Public School,Brampton,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Meadowvale Village Public School,Mississauga,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Mississauga Secondary School,Mississauga,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Mount Royal Public School,Brampton,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Mountain Ash Public School,Brampton,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,North Park Secondary School,Brampton,0,0,2,2
2020-11-03,2020-11-04,Peel District School Board,Queenston Drive Public School,Mississauga,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Ray Lawson Public School,Brampton,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Royal Orchard Middle School,Brampton,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Sandalwood Heights Secondary School,Brampton,0,0,2,2
2020-11-03,2020-11-04,Peel District School Board,Sawmill Valley Public School,Mississauga,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Shaw Public School,Brampton,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Silver Creek Public School,Mississauga,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Sir Isaac Brock Public School,Brampton,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Sir Wilfred Laurier Public School,Brampton,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Sir Winston Churchill Public School,Brampton,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Stephen Lewis Secondary School,Mississauga,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Streetsville Secondary School,Mississauga,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,T.L. Kennedy Secondary School,Mississauga,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,The Woodlands Secondary School,Mississauga,0,0,2,2
2020-11-03,2020-11-04,Peel District School Board,Thomas Street Middle School,Mississauga,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Tribune Drive Public School,Brampton,0,0,2,2
2020-11-03,2020-11-04,Peel District School Board,Turner Fenton Secondary School,Brampton,0,0,4,4
2020-11-03,2020-11-04,Peel District School Board,Walnut Grove Public School,Brampton,0,0,1,1
2020-11-03,2020-11-04,Peel District School Board,Whitehorn Public School,Mississauga,0,0,3,3
2020-11-03,2020-11-04,Peterborough Victoria Northumberland & Clarington Catholic Di,St. Elizabeth Catholic Elementary School,Clarington,1,0,0,1
2020-11-03,2020-11-04,Rainbow District School Board,Lo-Ellen Park Secondary School,Greater Sudbury,3,0,0,3
2020-11-03,2020-11-04,Renfrew County Catholic District School Board,Bishop Smith Catholic High School,Pembroke,1,0,0,1
2020-11-03,2020-11-04,Renfrew County District School Board,Herman Street Public School,Petawawa,1,0,0,1
2020-11-03,2020-11-04,Renfrew County District School Board,Valour  JK to 12 School - Elementary School,Petawawa,1,0,0,1
2020-11-03,2020-11-04,Renfrew County District School Board,Valour  JK to 12 School - Secondary School,Petawawa,1,0,0,1
2020-11-03,2020-11-04,Simcoe County District School Board,Alcona Glen Elementary School,Innisfil,0,0,1,1
2020-11-03,2020-11-04,Simcoe County District School Board,Banting Memorial High School,New Tecumseth,0,0,1,1
2020-11-03,2020-11-04,Simcoe County District School Board,Bradford District High School,Bradford,0,0,2,2
2020-11-03,2020-11-04,Simcoe County District School Board,Bradford District High School,Bradford West Gwillimbury,0,0,1,1
2020-11-03,2020-11-04,Simcoe County District School Board,Guthrie Public School,Oro-Medonte,0,0,1,1
2020-11-03,2020-11-04,Simcoe County District School Board,Hillcrest Public School,Barrie,0,0,2,2
2020-11-03,2020-11-04,Simcoe County District School Board,Innisfil Central Public School,Innisfil,0,0,3,3
2020-11-03,2020-11-04,Simcoe County District School Board,Nantyr Shores Secondary School,Innisfil,0,0,1,1
2020-11-03,2020-11-04,Simcoe County District School Board,Tay Shores Public School,Tay Township,0,0,2,2
2020-11-03,2020-11-04,Simcoe County District School Board,Tecumseth Beeton Elementary School,New Tecumseth,0,0,2,2
2020-11-03,2020-11-04,Simcoe Muskoka Catholic District School Board,Father FX O'Reilly School,New Tecumseth,0,0,1,1
2020-11-03,2020-11-04,Simcoe Muskoka Catholic District School Board,Holy Family Catholic School,New Tecumseth,0,0,1,1
2020-11-03,2020-11-04,Simcoe Muskoka Catholic District School Board,St. Angela Merici Catholic Elementary School,Bradford West Gwillimbury,0,0,1,1
2020-11-03,2020-11-04,Simcoe Muskoka Catholic District School Board,St. Paul's Catholic School,New Tecumseth,0,0,1,1
2020-11-03,2020-11-04,St. Clair Catholic District School Board,St. Anne Catholic Elementary School,Chatham-Kent,2,0,0,2
2020-11-03,2020-11-04,St. Clair Catholic District School Board,Ursuline College,Chatham-Kent,1,0,0,1
2020-11-03,2020-11-04,Thames Valley District School Board,A.B. Lucas Secondary School,London,0,1,0,1
2020-11-03,2020-11-04,Thames Valley District School Board,Eagle Heights Public School,London,0,1,0,1
2020-11-03,2020-11-04,Thames Valley District School Board,Northbrae Public School,London,1,0,0,1
2020-11-03,2020-11-04,Thames Valley District School Board,South Ridge Public School,Tillsonburg,1,0,0,1
2020-11-03,2020-11-04,Thames Valley District School Board,West Nissouri Public School,Thames Centre,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,All Saints Catholic School,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,Bishop Allen Academy Catholic Secondary School,Toronto,3,0,0,3
2020-11-03,2020-11-04,Toronto Catholic District School Board,Bishop Marrocco / Thomas Merton Catholic Secondary School,Toronto,2,0,0,2
2020-11-03,2020-11-04,Toronto Catholic District School Board,Blessed Margherita of Cittá di Castello,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,Blessed Sacrament Catholic School,Toronto,1,1,0,2
2020-11-03,2020-11-04,Toronto Catholic District School Board,Brebeuf College Secondary,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,Chaminade College School,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,Dante Alighieri Academy Catholic Secondary School,Toronto,2,0,0,2
2020-11-03,2020-11-04,Toronto Catholic District School Board,Father Henry Carr Catholic Secondary School,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,Father Serra Catholic School,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,Francis Libermann Catholic High School,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,Holy Angels Catholic School,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,James Culnan Catholic School,Toronto,2,0,0,2
2020-11-03,2020-11-04,Toronto Catholic District School Board,Loretto College School,Toronto,2,0,0,2
2020-11-03,2020-11-04,Toronto Catholic District School Board,Marshall McLuhan Catholic Secondary School,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,Mary Ward Catholic Secondary School,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,Michael Power/St Joseph High School,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,Monsignor Fraser College (Isabella),Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,Monsignor Fraser-Midland Catholic School,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,Monsignor Percy Johnson Catholic Secondary School,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,Our Lady of the Assumption Catholic School,Toronto,2,0,0,2
2020-11-03,2020-11-04,Toronto Catholic District School Board,Our Lady of Victoria Catholic School,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,Senator O’Connor College School,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,St Barbara Catholic School,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,St Cecilia Catholic School,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,St John Henry Newman Catholic High School,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,St. Andre Catholic School ,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,St. Antoine Daniel Catholic School,Toronto,0,1,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,St. Benedict Catholic School,Toronto,0,1,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,St. Bernard Catholic School,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,St. Charles Garnier Catholic School,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,St. Clare Catholic School,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,St. Isaac Jogues Catholic School,Toronto,3,0,0,3
2020-11-03,2020-11-04,Toronto Catholic District School Board,St. Joan of Arc Catholic Academy,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,St. John Paul II Catholic Secondary School,Toronto,4,0,0,4
2020-11-03,2020-11-04,Toronto Catholic District School Board,St. John Vianney Catholic School,Toronto,0,1,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,St. Margaret Catholic School,Toronto,2,0,0,2
2020-11-03,2020-11-04,Toronto Catholic District School Board,St. Martin De Porres Catholic School,Toronto,2,0,0,2
2020-11-03,2020-11-04,Toronto Catholic District School Board,St. Mary Catholic Academy Secondary School,Toronto,1,1,0,2
2020-11-03,2020-11-04,Toronto Catholic District School Board,St. Mother Teresa Catholic Academy Secondary School,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,St. Nicolas Catholic School,Toronto,0,1,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,St. Oscar Romero Catholic Secondary School,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,St. Paschal Baylon Catholic School,Toronto,1,1,0,2
2020-11-03,2020-11-04,Toronto Catholic District School Board,St. Pius X Catholic School,Toronto,0,1,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,St. Raphael Catholic School,Toronto,0,1,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,St. Roch Catholic School,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,St. Simon Catholic School,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,St. Thomas More Catholic School,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,St. Timothy Catholic School,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,St. Wilfrid Catholic Elementary,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,St. Francis Xavier Catholic School,Toronto,0,1,0,1
2020-11-03,2020-11-04,Toronto Catholic District School Board,Sts. Cosmas and Damian Catholic School,Toronto,0,1,0,1
2020-11-03,2020-11-04,Toronto District School Board,Agincourt Collegiate Institute,Toronto,2,0,0,2
2020-11-03,2020-11-04,Toronto District School Board,Albert Campbell Collegiate Institute,Toronto,2,0,0,2
2020-11-03,2020-11-04,Toronto District School Board,Alternative Scarborough Education 1,Toronto,2,0,0,2
2020-11-03,2020-11-04,Toronto District School Board,Alvin Curling Public School,Toronto,1,1,0,2
2020-11-03,2020-11-04,Toronto District School Board,Annette Street Juniorr and Senior Public School,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto District School Board,Bayview Middle School,Toronto,1,0,0,1
2020-11-03,2020-11-04,Toronto District School Board,Bessborough Drive Elementary & Middle School,Toronto,1,0,0,1
