pruid,prname,prnameFR,date,numconf,numprob,numdeaths,numtotal,numtested,numrecover,percentrecover,ratetested,numtoday,percentoday,ratetotal,ratedeaths,numdeathstoday,percentdeath,numtestedtoday,numrecoveredtoday,percentactive,numactive,rateactive,numtotal_last14,ratetotal_last14,numdeaths_last14,ratedeaths_last14
99,Repatriated travellers,Voyageurs rapatriés,21-04-2020,13,0,,13,76.0,,,,0,0.0,,,,,0.0,,,,,0.0,,0.0,
1,Canada,Canada,21-04-2020,38413,9,1834.0,38422,569878.0,13188.0,34.32,15161.0,1591,4.32,102.22,4.88,144.0,4.77,10300.0,603.0,60.9,23400.0,62.25,20525.0,54.6,1454.0,3.87
59,British Columbia,Colombie-Britannique,22-04-2020,1795,0,90.0,1795,57499.0,1079.0,60.11,11338.0,71,4.12,35.4,1.77,3.0,5.01,973.0,38.0,34.87,626.0,12.34,459.0,9.05,42.0,0.83
48,Alberta,Alberta,22-04-2020,3401,0,66.0,3401,108521.0,1310.0,38.52,24826.0,306,9.89,77.8,1.51,5.0,1.94,4151.0,37.0,59.54,2025.0,46.32,1978.0,45.25,37.0,0.85
47,Saskatchewan,Saskatchewan,22-04-2020,326,0,4.0,326,24008.0,261.0,80.06,20442.0,6,1.88,27.76,0.34,0.0,1.23,454.0,9.0,18.71,61.0,5.19,55.0,4.68,1.0,0.09
46,Manitoba,Manitoba,22-04-2020,246,11,6.0,257,20651.0,154.0,59.92,15080.0,2,0.78,18.77,0.44,0.0,2.33,323.0,4.0,37.74,97.0,7.08,36.0,2.63,3.0,0.22
35,Ontario,Ontario,22-04-2020,12245,0,659.0,12245,178467.0,6221.0,50.8,12252.0,510,4.35,84.06,4.52,37.0,5.38,30361.0,415.0,43.81,5365.0,36.83,6969.0,47.84,485.0,3.33
24,Quebec,Québec,22-04-2020,20965,0,1134.0,20965,176048.0,4291.0,20.47,20748.0,839,4.17,247.08,13.36,93.0,5.41,4528.0,243.0,74.12,15540.0,183.15,10934.0,128.86,959.0,11.3
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,22-04-2020,256,0,3.0,256,6655.0,199.0,77.73,12760.0,-1,-0.39,49.09,0.58,0.0,1.17,272.0,5.0,21.09,54.0,10.35,24.0,4.6,1.0,0.19
13,New Brunswick,Nouveau-Brunswick,22-04-2020,118,0,0.0,118,11121.0,104.0,88.14,14316.0,0,0.0,15.19,0.0,0.0,0.0,322.0,2.0,11.86,14.0,1.8,10.0,1.29,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,22-04-2020,772,0,12.0,772,24155.0,330.0,42.75,24866.0,35,4.75,79.47,1.24,2.0,1.55,894.0,44.0,55.7,430.0,44.27,430.0,44.27,11.0,1.13
11,Prince Edward Island,Île-du-Prince-Édouard,22-04-2020,26,0,0.0,26,2344.0,24.0,92.31,14935.0,0,0.0,16.57,0.0,0.0,0.0,14.0,1.0,7.69,2.0,1.27,2.0,1.27,0.0,0.0
60,Yukon,Yukon,22-04-2020,11,0,0.0,11,878.0,8.0,72.73,21491.0,0,0.0,26.93,0.0,0.0,0.0,6.0,0.0,27.27,3.0,7.34,4.0,9.79,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,22-04-2020,5,0,0.0,5,1512.0,5.0,100.0,33730.0,0,0.0,11.15,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,22-04-2020,0,0,0.0,0,333.0,0.0,,8587.0,0,0.0,0.0,0.0,0.0,,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,22-04-2020,13,0,,13,76.0,,,,0,0.0,,,,,0.0,,,,,0.0,,0.0,
1,Canada,Canada,22-04-2020,40179,11,1974.0,40190,612192.0,13986.0,34.8,16286.0,1768,4.6,106.92,5.25,140.0,4.91,42314.0,798.0,60.29,24230.0,64.46,20901.0,55.6,1539.0,4.09
59,British Columbia,Colombie-Britannique,23-04-2020,1824,0,94.0,1824,58848.0,1092.0,59.87,11604.0,29,1.62,35.97,1.85,4.0,5.15,1349.0,13.0,34.98,638.0,12.58,454.0,8.95,44.0,0.87
48,Alberta,Alberta,23-04-2020,3720,0,67.0,3720,112562.0,1357.0,36.48,25750.0,319,9.38,85.1,1.53,1.0,1.8,4041.0,47.0,61.72,2296.0,52.52,2269.0,51.91,35.0,0.8
47,Saskatchewan,Saskatchewan,23-04-2020,331,0,4.0,331,24504.0,270.0,81.57,20864.0,5,1.53,28.18,0.34,0.0,1.21,496.0,9.0,17.22,57.0,4.85,53.0,4.51,1.0,0.09
46,Manitoba,Manitoba,23-04-2020,251,11,6.0,262,21229.0,174.0,66.41,15502.0,5,1.95,19.13,0.44,0.0,2.29,578.0,20.0,31.3,82.0,5.99,38.0,2.77,3.0,0.22
35,Ontario,Ontario,23-04-2020,12879,0,713.0,12879,188377.0,6680.0,51.87,12932.0,634,5.18,88.41,4.89,54.0,5.54,9910.0,459.0,42.6,5486.0,37.66,7120.0,48.88,513.0,3.52
24,Quebec,Québec,23-04-2020,21838,0,1243.0,21838,180833.0,4484.0,20.53,21312.0,873,4.16,257.37,14.65,109.0,5.69,4785.0,193.0,73.78,16111.0,189.88,10926.0,128.77,1027.0,12.1
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,23-04-2020,256,0,3.0,256,6862.0,205.0,80.08,13157.0,0,0.0,49.09,0.58,0.0,1.17,207.0,6.0,18.75,48.0,9.2,20.0,3.83,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,23-04-2020,118,0,0.0,118,11616.0,104.0,88.14,14953.0,0,0.0,15.19,0.0,0.0,0.0,495.0,0.0,11.86,14.0,1.8,7.0,0.9,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,23-04-2020,827,0,16.0,827,24884.0,358.0,43.29,25617.0,55,7.12,85.14,1.65,4.0,1.93,729.0,28.0,54.78,453.0,46.63,454.0,46.74,14.0,1.44
11,Prince Edward Island,Île-du-Prince-Édouard,23-04-2020,26,0,0.0,26,2466.0,24.0,92.31,15712.0,0,0.0,16.57,0.0,0.0,0.0,122.0,0.0,7.69,2.0,1.27,1.0,0.64,0.0,0.0
60,Yukon,Yukon,23-04-2020,11,0,0.0,11,881.0,8.0,72.73,21565.0,0,0.0,26.93,0.0,0.0,0.0,3.0,0.0,27.27,3.0,7.34,3.0,7.34,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,23-04-2020,5,0,0.0,5,1515.0,5.0,100.0,33797.0,0,0.0,11.15,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,23-04-2020,0,0,0.0,0,340.0,0.0,,8767.0,0,0.0,0.0,0.0,0.0,,7.0,0.0,,,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,23-04-2020,13,0,,13,76.0,,,,0,0.0,,,,,0.0,,,,,0.0,,0.0,
1,Canada,Canada,23-04-2020,42099,11,2146.0,42110,634917.0,14761.0,35.05,16891.0,1920,4.78,112.03,5.71,172.0,5.1,22725.0,775.0,59.85,25203.0,67.05,21345.0,56.78,1637.0,4.35
59,British Columbia,Colombie-Britannique,24-04-2020,1853,0,98.0,1853,60472.0,1114.0,60.12,11924.0,29,1.59,36.54,1.93,4.0,5.29,1624.0,22.0,34.59,641.0,12.64,443.0,8.74,43.0,0.85
48,Alberta,Alberta,24-04-2020,4017,0,72.0,4017,116859.0,1397.0,34.78,26733.0,297,7.98,91.89,1.65,5.0,1.79,4297.0,40.0,63.43,2548.0,58.29,2517.0,57.58,33.0,0.75
47,Saskatchewan,Saskatchewan,24-04-2020,341,0,4.0,341,25141.0,280.0,82.11,21406.0,10,3.02,29.03,0.34,0.0,1.17,637.0,10.0,16.72,57.0,4.85,56.0,4.77,1.0,0.09
46,Manitoba,Manitoba,24-04-2020,252,11,6.0,263,21720.0,196.0,74.52,15860.0,1,0.38,19.2,0.44,0.0,2.28,491.0,22.0,23.19,61.0,4.45,33.0,2.41,2.0,0.15
35,Ontario,Ontario,24-04-2020,13519,0,763.0,13519,200270.0,7087.0,52.42,13749.0,640,4.97,92.81,5.24,50.0,5.64,11893.0,407.0,41.93,5669.0,38.92,7282.0,49.99,541.0,3.71
24,Quebec,Québec,24-04-2020,22616,0,1340.0,22616,185632.0,4724.0,20.89,21878.0,778,3.56,266.54,15.79,97.0,5.93,4799.0,240.0,73.19,16552.0,195.07,10939.0,128.92,1099.0,12.95
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,24-04-2020,256,0,3.0,256,7105.0,207.0,80.86,13623.0,0,0.0,49.09,0.58,0.0,1.17,243.0,2.0,17.97,46.0,8.82,17.0,3.26,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,24-04-2020,118,0,0.0,118,11908.0,107.0,90.68,15329.0,0,0.0,15.19,0.0,0.0,0.0,292.0,3.0,9.32,11.0,1.42,6.0,0.77,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,24-04-2020,850,0,16.0,850,25658.0,392.0,46.12,26414.0,23,2.78,87.5,1.65,0.0,1.88,774.0,34.0,52.0,442.0,45.5,443.0,45.6,14.0,1.44
11,Prince Edward Island,Île-du-Prince-Édouard,24-04-2020,26,0,0.0,26,2564.0,24.0,92.31,16337.0,0,0.0,16.57,0.0,0.0,0.0,98.0,0.0,7.69,2.0,1.27,1.0,0.64,0.0,0.0
60,Yukon,Yukon,24-04-2020,11,0,0.0,11,888.0,8.0,72.73,21736.0,0,0.0,26.93,0.0,0.0,0.0,7.0,0.0,27.27,3.0,7.34,3.0,7.34,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,24-04-2020,5,0,0.0,5,1537.0,5.0,100.0,34288.0,0,0.0,11.15,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,24-04-2020,0,0,0.0,0,354.0,0.0,,9128.0,0,0.0,0.0,0.0,0.0,,14.0,0.0,,,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,24-04-2020,13,0,,13,76.0,,,,0,0.0,,,,,0.0,,,,,0.0,,0.0,
1,Canada,Canada,24-04-2020,43877,11,2302.0,43888,660108.0,15541.0,35.41,17561.0,1778,4.22,116.76,6.12,156.0,5.25,25191.0,780.0,59.34,26045.0,69.29,21740.0,57.84,1733.0,4.61
59,British Columbia,Colombie-Britannique,25-04-2020,1948,0,100.0,1948,63039.0,1137.0,58.37,12430.0,95,5.13,38.41,1.97,2.0,5.13,2567.0,23.0,36.5,711.0,14.02,503.0,9.92,42.0,0.83
48,Alberta,Alberta,25-04-2020,4233,0,73.0,4233,121244.0,1471.0,34.75,27736.0,216,5.38,96.84,1.67,1.0,1.72,4385.0,74.0,63.52,2689.0,61.51,2664.0,60.94,33.0,0.75
47,Saskatchewan,Saskatchewan,25-04-2020,347,2,4.0,349,25697.0,288.0,82.52,21880.0,8,2.35,29.72,0.34,0.0,1.15,556.0,8.0,16.33,57.0,4.85,60.0,5.11,0.0,0.0
46,Manitoba,Manitoba,25-04-2020,256,11,6.0,267,21720.0,199.0,74.53,15860.0,4,1.52,19.5,0.44,0.0,2.25,0.0,3.0,23.22,62.0,4.53,24.0,1.75,2.0,0.15
35,Ontario,Ontario,25-04-2020,13995,0,811.0,13995,210502.0,7509.0,53.65,14451.0,476,3.52,96.08,5.57,48.0,5.79,10232.0,422.0,40.55,5675.0,38.96,7347.0,50.44,558.0,3.83
24,Quebec,Québec,25-04-2020,23267,0,1446.0,23267,190765.0,5057.0,21.73,22483.0,651,2.88,274.21,17.04,106.0,6.21,5133.0,333.0,72.05,16764.0,197.57,10975.0,129.35,1157.0,13.64
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,25-04-2020,257,0,3.0,257,7332.0,208.0,80.93,14058.0,1,0.39,49.28,0.58,0.0,1.17,227.0,1.0,17.9,46.0,8.82,16.0,3.07,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,25-04-2020,118,0,0.0,118,12279.0,107.0,90.68,15807.0,0,0.0,15.19,0.0,0.0,0.0,371.0,0.0,9.32,11.0,1.42,6.0,0.77,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,25-04-2020,865,0,22.0,865,26320.0,412.0,47.63,27095.0,15,1.76,89.05,2.26,6.0,2.54,662.0,20.0,49.83,431.0,44.37,437.0,44.99,20.0,2.06
11,Prince Edward Island,Île-du-Prince-Édouard,25-04-2020,26,0,0.0,26,2564.0,24.0,92.31,16337.0,0,0.0,16.57,0.0,0.0,0.0,0.0,0.0,7.69,2.0,1.27,1.0,0.64,0.0,0.0
60,Yukon,Yukon,25-04-2020,11,0,0.0,11,894.0,8.0,72.73,21883.0,0,0.0,26.93,0.0,0.0,0.0,6.0,0.0,27.27,3.0,7.34,3.0,7.34,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,25-04-2020,5,0,0.0,5,1554.0,5.0,100.0,34667.0,0,0.0,11.15,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,25-04-2020,0,0,0.0,0,361.0,0.0,,9309.0,0,0.0,0.0,0.0,0.0,,7.0,0.0,,,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,25-04-2020,13,0,,13,76.0,,,,0,0.0,,,,,0.0,,,,,0.0,,0.0,
1,Canada,Canada,25-04-2020,45341,13,2465.0,45354,684271.0,16425.0,36.22,18204.0,1466,3.34,120.66,6.56,163.0,5.44,24163.0,884.0,58.35,26464.0,70.4,22036.0,58.62,1812.0,4.82
59,British Columbia,Colombie-Britannique,26-04-2020,1948,0,100.0,1948,64700.0,1137.0,58.37,12758.0,0,0.0,38.41,1.97,0.0,5.13,1661.0,0.0,36.5,711.0,14.02,503.0,9.92,42.0,0.83
48,Alberta,Alberta,26-04-2020,4480,0,73.0,4480,125310.0,1549.0,34.58,28666.0,247,5.84,102.49,1.67,0.0,1.63,4066.0,78.0,63.79,2858.0,65.38,2829.0,64.72,29.0,0.66
47,Saskatchewan,Saskatchewan,26-04-2020,353,0,4.0,353,25697.0,288.0,81.59,21880.0,4,1.15,30.06,0.34,0.0,1.13,0.0,0.0,17.28,61.0,5.19,55.0,4.68,0.0,0.0
46,Manitoba,Manitoba,26-04-2020,260,11,6.0,271,21720.0,199.0,73.43,15860.0,4,1.5,19.79,0.44,0.0,2.21,0.0,0.0,24.35,66.0,4.82,29.0,2.12,2.0,0.15
35,Ontario,Ontario,26-04-2020,14432,0,835.0,14432,222129.0,8000.0,55.43,15249.0,437,3.12,99.08,5.73,24.0,5.79,11627.0,491.0,38.78,5597.0,38.42,7383.0,50.68,561.0,3.85
24,Quebec,Québec,26-04-2020,24107,0,1515.0,24107,195577.0,5342.0,22.16,23050.0,840,3.61,284.11,17.86,69.0,6.28,4812.0,285.0,71.56,17250.0,203.3,11261.0,132.72,1187.0,13.99
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,26-04-2020,258,0,3.0,258,7440.0,219.0,84.88,14265.0,1,0.39,49.47,0.58,0.0,1.16,108.0,11.0,13.95,36.0,6.9,16.0,3.07,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,26-04-2020,118,0,0.0,118,12525.0,111.0,94.07,16123.0,0,0.0,15.19,0.0,0.0,0.0,246.0,4.0,5.93,7.0,0.9,4.0,0.51,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,26-04-2020,873,0,24.0,873,26871.0,439.0,50.29,27662.0,8,0.92,89.87,2.47,2.0,2.75,551.0,27.0,46.96,410.0,42.21,428.0,44.06,22.0,2.26
11,Prince Edward Island,Île-du-Prince-Édouard,26-04-2020,26,0,0.0,26,2688.0,24.0,92.31,17127.0,0,0.0,16.57,0.0,0.0,0.0,124.0,0.0,7.69,2.0,1.27,1.0,0.64,0.0,0.0
60,Yukon,Yukon,26-04-2020,11,0,0.0,11,908.0,8.0,72.73,22225.0,0,0.0,26.93,0.0,0.0,0.0,14.0,0.0,27.27,3.0,7.34,3.0,7.34,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,26-04-2020,5,0,0.0,5,1575.0,5.0,100.0,35136.0,0,0.0,11.15,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,26-04-2020,0,0,0.0,0,368.0,0.0,,9489.0,0,0.0,0.0,0.0,0.0,,7.0,0.0,,,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,26-04-2020,13,0,,13,76.0,,,,0,0.0,,,,,0.0,,,,,0.0,,0.0,
1,Canada,Canada,26-04-2020,46884,11,2560.0,46895,707508.0,17321.0,36.94,18822.0,1541,3.4,124.76,6.81,95.0,5.46,23237.0,896.0,57.61,27014.0,71.87,22512.0,59.89,1843.0,4.9
59,British Columbia,Colombie-Britannique,27-04-2020,1998,0,103.0,1998,67289.0,1190.0,59.56,13268.0,50,2.57,39.4,2.03,3.0,5.16,2589.0,53.0,35.29,705.0,13.9,508.0,10.02,34.0,0.67
48,Alberta,Alberta,27-04-2020,4696,0,75.0,4696,128860.0,1664.0,35.43,29479.0,216,4.82,107.43,1.72,2.0,1.6,3550.0,115.0,62.97,2957.0,67.65,2964.0,67.81,29.0,0.66
47,Saskatchewan,Saskatchewan,27-04-2020,365,0,5.0,365,26642.0,288.0,78.9,22684.0,12,3.4,31.08,0.43,1.0,1.37,945.0,0.0,19.73,72.0,6.13,65.0,5.53,1.0,0.09
46,Manitoba,Manitoba,27-04-2020,261,11,6.0,272,23149.0,205.0,75.37,16904.0,1,0.37,19.86,0.44,0.0,2.21,1429.0,6.0,22.43,61.0,4.45,26.0,1.9,2.0,0.15
35,Ontario,Ontario,27-04-2020,14856,0,892.0,14856,234268.0,8525.0,57.38,16083.0,424,2.94,101.99,6.12,57.0,6.0,12139.0,525.0,36.61,5439.0,37.34,7386.0,50.71,601.0,4.13
24,Quebec,Québec,27-04-2020,24982,0,1599.0,24982,200172.0,5517.0,22.08,23591.0,875,3.63,294.43,18.85,84.0,6.4,4595.0,175.0,71.52,17866.0,210.56,11425.0,134.65,1239.0,14.6
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,27-04-2020,258,0,3.0,258,7641.0,221.0,85.66,14651.0,0,0.0,49.47,0.58,0.0,1.16,201.0,2.0,13.18,34.0,6.52,14.0,2.68,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,27-04-2020,118,0,0.0,118,12648.0,112.0,94.92,16282.0,0,0.0,15.19,0.0,0.0,0.0,123.0,1.0,5.08,6.0,0.77,2.0,0.26,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,27-04-2020,900,0,24.0,900,27437.0,509.0,56.56,28245.0,27,3.09,92.65,2.47,0.0,2.67,566.0,70.0,40.78,367.0,37.78,426.0,43.85,21.0,2.16
11,Prince Edward Island,Île-du-Prince-Édouard,27-04-2020,26,0,0.0,26,2726.0,24.0,92.31,17369.0,0,0.0,16.57,0.0,0.0,0.0,38.0,0.0,7.69,2.0,1.27,1.0,0.64,0.0,0.0
60,Yukon,Yukon,27-04-2020,11,0,0.0,11,919.0,8.0,72.73,22495.0,0,0.0,26.93,0.0,0.0,0.0,11.0,0.0,27.27,3.0,7.34,3.0,7.34,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,27-04-2020,5,0,0.0,5,1585.0,5.0,100.0,35359.0,0,0.0,11.15,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,27-04-2020,0,0,0.0,0,369.0,0.0,,9515.0,0,0.0,0.0,0.0,0.0,,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,27-04-2020,13,0,,13,76.0,,,,0,0.0,,,,,0.0,,,,,0.0,,0.0,
1,Canada,Canada,27-04-2020,48489,11,2707.0,48500,733705.0,18268.0,37.67,19519.0,1605,3.42,129.03,7.2,147.0,5.58,26197.0,947.0,56.75,27525.0,73.23,22820.0,60.71,1927.0,5.13
59,British Columbia,Colombie-Britannique,28-04-2020,2053,0,105.0,2053,68935.0,1231.0,59.96,13593.0,55,2.75,40.48,2.07,2.0,5.11,1646.0,41.0,34.92,717.0,14.14,536.0,10.57,33.0,0.65
48,Alberta,Alberta,28-04-2020,4850,0,80.0,4850,131772.0,1800.0,37.11,30145.0,154,3.28,110.95,1.83,5.0,1.65,2912.0,136.0,61.24,2970.0,67.94,2980.0,68.17,32.0,0.73
47,Saskatchewan,Saskatchewan,28-04-2020,366,0,5.0,366,26915.0,291.0,79.51,22917.0,1,0.27,31.16,0.43,0.0,1.37,273.0,3.0,19.13,70.0,5.96,65.0,5.53,1.0,0.09
46,Manitoba,Manitoba,28-04-2020,261,11,6.0,272,23379.0,209.0,76.84,17072.0,0,0.0,19.86,0.44,0.0,2.21,230.0,4.0,20.96,57.0,4.16,26.0,1.9,2.0,0.15
35,Ontario,Ontario,28-04-2020,15381,0,951.0,15381,244766.0,8964.0,58.28,16803.0,525,3.53,105.59,6.53,59.0,6.18,10498.0,439.0,35.54,5466.0,37.52,7428.0,50.99,617.0,4.24
24,Quebec,Québec,28-04-2020,25757,0,1682.0,25757,204472.0,5841.0,22.68,24098.0,775,3.1,303.56,19.82,83.0,6.53,4300.0,324.0,70.79,18234.0,214.9,11509.0,135.64,1247.0,14.7
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,28-04-2020,258,0,3.0,258,7905.0,222.0,86.05,15157.0,0,0.0,49.47,0.58,0.0,1.16,264.0,1.0,12.79,33.0,6.33,14.0,2.68,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,28-04-2020,118,0,0.0,118,12907.0,114.0,96.61,16615.0,0,0.0,15.19,0.0,0.0,0.0,259.0,2.0,3.39,4.0,0.51,2.0,0.26,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,28-04-2020,915,0,27.0,915,28108.0,522.0,57.05,28936.0,15,1.67,94.19,2.78,3.0,2.95,671.0,13.0,40.0,366.0,37.68,398.0,40.97,24.0,2.47
11,Prince Edward Island,Île-du-Prince-Édouard,28-04-2020,27,0,0.0,27,2726.0,24.0,88.89,17369.0,1,3.85,17.2,0.0,0.0,0.0,0.0,0.0,11.11,3.0,1.91,2.0,1.27,0.0,0.0
60,Yukon,Yukon,28-04-2020,11,0,0.0,11,953.0,8.0,72.73,23327.0,0,0.0,26.93,0.0,0.0,0.0,34.0,0.0,27.27,3.0,7.34,3.0,7.34,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,28-04-2020,5,0,0.0,5,1585.0,5.0,100.0,35359.0,0,0.0,11.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,28-04-2020,0,0,0.0,0,377.0,0.0,,9722.0,0,0.0,0.0,0.0,0.0,,8.0,0.0,,,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,28-04-2020,13,0,,13,76.0,,,,0,0.0,,,,,0.0,,,,,0.0,,0.0,
1,Canada,Canada,28-04-2020,50015,11,2859.0,50026,754800.0,19231.0,38.44,20080.0,1526,3.15,133.09,7.61,152.0,5.72,21095.0,963.0,55.84,27936.0,74.32,22963.0,61.09,1956.0,5.2
59,British Columbia,Colombie-Britannique,29-04-2020,2087,0,109.0,2087,71210.0,1305.0,62.53,14042.0,34,1.66,41.15,2.15,4.0,5.22,2275.0,74.0,32.25,673.0,13.27,526.0,10.37,34.0,0.67
48,Alberta,Alberta,29-04-2020,5165,0,87.0,5165,136511.0,1953.0,37.81,31229.0,315,6.49,118.16,1.99,7.0,1.68,4739.0,153.0,60.5,3125.0,71.49,3169.0,72.5,39.0,0.89
47,Saskatchewan,Saskatchewan,29-04-2020,383,0,6.0,383,27328.0,291.0,75.98,23269.0,17,4.64,32.61,0.51,1.0,1.57,413.0,0.0,22.45,86.0,7.32,79.0,6.73,2.0,0.17
46,Manitoba,Manitoba,29-04-2020,263,10,6.0,273,23817.0,213.0,78.02,17391.0,1,0.37,19.93,0.44,0.0,2.2,438.0,4.0,19.78,54.0,3.94,27.0,1.97,1.0,0.07
35,Ontario,Ontario,29-04-2020,15728,0,996.0,15728,255942.0,9612.0,61.11,17571.0,347,2.26,107.97,6.84,45.0,6.33,11176.0,648.0,32.55,5120.0,35.15,7281.0,49.98,611.0,4.19
24,Quebec,Québec,29-04-2020,26594,0,1761.0,26594,208979.0,6048.0,22.74,24629.0,837,3.25,313.42,20.75,79.0,6.62,4507.0,207.0,70.64,18785.0,221.39,11734.0,138.29,1274.0,15.01
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,29-04-2020,258,0,3.0,258,8191.0,225.0,87.21,15705.0,0,0.0,49.47,0.58,0.0,1.16,286.0,3.0,11.63,30.0,5.75,11.0,2.11,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,29-04-2020,118,0,0.0,118,13121.0,114.0,96.61,16891.0,0,0.0,15.19,0.0,0.0,0.0,214.0,0.0,3.39,4.0,0.51,1.0,0.13,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,29-04-2020,935,0,28.0,935,28731.0,529.0,56.58,29577.0,20,2.19,96.25,2.88,1.0,2.99,623.0,7.0,40.43,378.0,38.91,386.0,39.74,25.0,2.57
11,Prince Edward Island,Île-du-Prince-Édouard,29-04-2020,27,0,0.0,27,2810.0,24.0,88.89,17904.0,0,0.0,17.2,0.0,0.0,0.0,84.0,0.0,11.11,3.0,1.91,1.0,0.64,0.0,0.0
60,Yukon,Yukon,29-04-2020,11,0,0.0,11,973.0,8.0,72.73,23817.0,0,0.0,26.93,0.0,0.0,0.0,20.0,0.0,27.27,3.0,7.34,3.0,7.34,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,29-04-2020,5,0,0.0,5,1608.0,5.0,100.0,35872.0,0,0.0,11.15,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,29-04-2020,0,0,0.0,0,392.0,0.0,,10108.0,0,0.0,0.0,0.0,0.0,,15.0,0.0,,,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,29-04-2020,13,0,,13,76.0,,,,0,0.0,,,,,0.0,,,,,0.0,,0.0,
1,Canada,Canada,29-04-2020,51587,10,2996.0,51597,779613.0,20327.0,39.4,20740.0,1571,3.14,137.27,7.97,137.0,5.81,24813.0,1096.0,54.8,28274.0,75.22,23216.0,61.76,1986.0,5.28
59,British Columbia,Colombie-Britannique,30-04-2020,2112,0,111.0,2112,73479.0,1322.0,62.59,14489.0,25,1.2,41.65,2.19,2.0,5.26,2269.0,17.0,32.15,679.0,13.39,551.0,10.86,36.0,0.71
48,Alberta,Alberta,30-04-2020,5355,0,89.0,5355,141060.0,2161.0,40.35,32269.0,190,3.68,122.5,2.04,2.0,1.66,4549.0,208.0,57.98,3105.0,71.03,3197.0,73.14,39.0,0.89
47,Saskatchewan,Saskatchewan,30-04-2020,389,0,6.0,389,27786.0,295.0,75.84,23658.0,6,1.57,33.12,0.51,0.0,1.54,458.0,4.0,22.62,88.0,7.49,84.0,7.15,2.0,0.17
46,Manitoba,Manitoba,30-04-2020,264,11,6.0,275,24304.0,220.0,80.0,17747.0,2,0.73,20.08,0.44,0.0,2.18,487.0,7.0,17.82,49.0,3.58,25.0,1.83,1.0,0.07
35,Ontario,Ontario,30-04-2020,16187,0,1082.0,16187,268447.0,10205.0,63.04,18429.0,459,2.92,111.12,7.43,86.0,6.68,12505.0,593.0,30.27,4900.0,33.64,7226.0,49.61,659.0,4.52
