ï»¿Report_Data_Extracted,PHU_Num,PHU,LTC_Home,City,Beds,Total_LTC_Resident_Deaths
2020-05-02,2270.0,YORK REGION,Yee Hong Centre - Markham,Markham,200.0,0.0
2020-05-03,2246.0,NIAGARA,"Albright Gardens Homes, Incorporated",Beamsville,231.0,0.0
2020-05-03,2236.0,HALTON,Allendale,Milton,200.0,0.0
2020-05-03,2258.0,EASTERN ONTARIO,Centre d'Accueil Roger Seguin,Clarence Creek,113.0,0.0
2020-05-03,2265.0,WATERLOO,Chartwell Westmount Long Term Care Residence,Kitchener,160.0,0.0
2020-05-03,2244.0,MIDDLESEX-LONDON,Chelsey Park,London,247.0,0.0
2020-05-03,2237.0,HAMILTON,Clarion Nursing Home,Stoney Creek,100.0,0.0
2020-05-03,2246.0,NIAGARA,Douglas H. Rapelje Lodge,Welland,120.0,0.0
2020-05-03,3895.0,TORONTO,Ehatare Nursing Home,Scarborough,32.0,0.0
2020-05-03,2256.0,PORCUPINE,Extendicare Timmins,Timmins,180.0,0.0
2020-05-03,2230.0,DURHAM,Fairview Lodge,Whitby,198.0,0.0
2020-05-03,2246.0,NIAGARA,Garden City Manor,St. Catharines,200.0,0.0
2020-05-03,2238.0,HASTINGS PRINCE EDWARD,Hallowell House,Picton,97.0,0.0
2020-05-03,2258.0,EASTERN ONTARIO,Heartwood,Cornwall,118.0,0.0
2020-05-03,5183.0,Huron Perth,Hillside Manor,Stratford,90.0,0.0
2020-05-03,2230.0,DURHAM,Lakeview Manor,Beaverton,149.0,0.0
2020-05-03,2242.0,LAMBTON,Lambton Meadowview Villa,Petrolia,125.0,0.0
2020-05-03,2233.0,GREY-BRUCE,Maple View,Owen Sound,29.0,0.0
2020-05-03,2257.0,RENFREW,Miramichi Lodge,Pembroke,166.0,0.0
2020-05-03,2244.0,MIDDLESEX-LONDON,Mount Hope Centre for Long Term Care,London,394.0,0.0
2020-05-03,2234.0,HALDIMAND-NORFOLK,Norview Lodge,Simcoe,179.0,0.0
2020-05-03,2241.0,KINGSTON FRONTENAC L & A,Providence Manor,Kingston,243.0,0.0
2020-05-03,2268.0,WINDSOR-ESSEX,Riverside Place,Windsor,96.0,0.0
2020-05-03,2255.0,PETERBOROUGH,Riverview Manor Nursing Home,Peterborough,124.0,0.0
2020-05-03,2243.0,"LEEDS,GRENVILLE,LANARK",Rosebridge Manor,Jasper,78.0,0.0
2020-05-03,2265.0,WATERLOO,Saint Luke's Place,Cambridge,114.0,0.0
2020-05-03,2246.0,NIAGARA,Shalom Manor Long Term Care Home,Grimsby,144.0,0.0
2020-05-03,2260.0,SIMCOE-MUSKOKA,Spencer House,Orillia,160.0,0.0
2020-05-03,2244.0,MIDDLESEX-LONDON,Sprucedale Care Centre,Strathroy,96.0,0.0
2020-05-03,2265.0,WATERLOO,St. Andrew's Terrace Long Term Care Community,Cambridge,128.0,0.0
2020-05-03,3895.0,TORONTO,Tendercare Living Centre,Scarborough,254.0,<5
2020-05-03,2268.0,WINDSOR-ESSEX,The Village at St. Clair,Windsor,256.0,0.0
2020-05-03,2251.0,OTTAWA,Villa Marconi,Ottawa,128.0,0.0
2020-05-03,2266.0,WELLINGTON-DUFFERIN-GUELPH,Wellington Terrace Long-Term Care Home,Fergus,176.0,0.0
2020-05-03,2237.0,HAMILTON,Wentworth Lodge,Dundas,160.0,0.0
2020-05-03,3895.0,TORONTO,Westside,Etobicoke,242.0,<5
2020-05-03,2230.0,DURHAM,Winbourne Park,Ajax,110.0,0.0
2020-05-03,2270.0,YORK REGION,Yee Hong Centre - Markham,Markham,200.0,0.0
2020-05-04,2246.0,NIAGARA,"Albright Gardens Homes, Incorporated",Beamsville,231.0,0.0
2020-05-04,2236.0,HALTON,Allendale,Milton,200.0,0.0
2020-05-04,2258.0,EASTERN ONTARIO,Centre d'Accueil Roger Seguin,Clarence Creek,113.0,0.0
2020-05-04,2265.0,WATERLOO,Chartwell Westmount Long Term Care Residence,Kitchener,160.0,0.0
2020-05-04,2244.0,MIDDLESEX-LONDON,Chelsey Park,London,247.0,0.0
2020-05-04,2237.0,HAMILTON,Clarion Nursing Home,Stoney Creek,100.0,0.0
2020-05-04,2246.0,NIAGARA,Douglas H. Rapelje Lodge,Welland,120.0,0.0
2020-05-04,3895.0,TORONTO,Ehatare Nursing Home,Scarborough,32.0,0.0
2020-05-04,2256.0,PORCUPINE,Extendicare Timmins,Timmins,180.0,0.0
2020-05-04,2230.0,DURHAM,Fairview Lodge,Whitby,198.0,0.0
2020-05-04,2246.0,NIAGARA,Garden City Manor,St. Catharines,200.0,0.0
2020-05-04,2238.0,HASTINGS PRINCE EDWARD,Hallowell House,Picton,97.0,0.0
2020-05-04,2236.0,HALTON,Hampton Terrace Care Centre,Burlington,101.0,0.0
2020-05-04,5183.0,Huron Perth,Hillside Manor,Stratford,90.0,0.0
2020-05-04,2230.0,DURHAM,Lakeview Manor,Beaverton,149.0,0.0
2020-05-04,2242.0,LAMBTON,Lambton Meadowview Villa,Petrolia,125.0,0.0
2020-05-04,2233.0,GREY-BRUCE,Maple View,Owen Sound,29.0,0.0
2020-05-04,2257.0,RENFREW,Miramichi Lodge,Pembroke,166.0,0.0
2020-05-04,2244.0,MIDDLESEX-LONDON,Mount Hope Centre for Long Term Care,London,394.0,0.0
2020-05-04,2234.0,HALDIMAND-NORFOLK,Norview Lodge,Simcoe,179.0,0.0
2020-05-04,2241.0,KINGSTON FRONTENAC L & A,Providence Manor,Kingston,243.0,0.0
2020-05-04,2268.0,WINDSOR-ESSEX,Riverside Place,Windsor,96.0,0.0
2020-05-04,2255.0,PETERBOROUGH,Riverview Manor Nursing Home,Peterborough,124.0,0.0
2020-05-04,2243.0,"LEEDS,GRENVILLE,LANARK",Rosebridge Manor,Jasper,78.0,0.0
2020-05-04,2265.0,WATERLOO,Saint Luke's Place,Cambridge,114.0,0.0
2020-05-04,2246.0,NIAGARA,Shalom Manor Long Term Care Home,Grimsby,144.0,0.0
2020-05-04,2260.0,SIMCOE-MUSKOKA,Spencer House,Orillia,160.0,0.0
2020-05-04,2244.0,MIDDLESEX-LONDON,Sprucedale Care Centre,Strathroy,96.0,0.0
2020-05-04,2265.0,WATERLOO,St. Andrew's Terrace Long Term Care Community,Cambridge,128.0,0.0
2020-05-04,3895.0,TORONTO,Tendercare Living Centre,Scarborough,254.0,<5
2020-05-04,2246.0,NIAGARA,The Woodlands of Sunset,Welland,121.0,0.0
2020-05-04,2251.0,OTTAWA,Villa Marconi,Ottawa,128.0,0.0
2020-05-04,2266.0,WELLINGTON-DUFFERIN-GUELPH,Wellington Terrace Long-Term Care Home,Fergus,176.0,0.0
2020-05-04,2237.0,HAMILTON,Wentworth Lodge,Dundas,160.0,0.0
2020-05-04,3895.0,TORONTO,Westside,Etobicoke,242.0,<5
2020-05-04,2230.0,DURHAM,Winbourne Park,Ajax,110.0,0.0
2020-05-04,2270.0,YORK REGION,Yee Hong Centre - Markham,Markham,200.0,0.0
2020-05-05,2246.0,NIAGARA,"Albright Gardens Homes, Incorporated",Beamsville,231.0,0.0
2020-05-05,2236.0,HALTON,Allendale,Milton,200.0,0.0
2020-05-05,2238.0,HASTINGS PRINCE EDWARD,Belmont Long Term Care Facility,Belleville,128.0,0.0
2020-05-05,2258.0,EASTERN ONTARIO,Centre d'Accueil Roger Seguin,Clarence Creek,113.0,0.0
2020-05-05,2265.0,WATERLOO,Chartwell Westmount Long Term Care Residence,Kitchener,160.0,0.0
2020-05-05,2244.0,MIDDLESEX-LONDON,Chelsey Park,London,247.0,0.0
2020-05-05,2237.0,HAMILTON,Clarion Nursing Home,Stoney Creek,100.0,0.0
2020-05-05,2246.0,NIAGARA,Douglas H. Rapelje Lodge,Welland,120.0,0.0
2020-05-05,3895.0,TORONTO,Ehatare Nursing Home,Scarborough,32.0,0.0
2020-05-05,2256.0,PORCUPINE,Extendicare Timmins,Timmins,180.0,0.0
2020-05-05,2230.0,DURHAM,Fairview Lodge,Whitby,198.0,0.0
2020-05-05,2246.0,NIAGARA,Garden City Manor,St. Catharines,200.0,0.0
2020-05-05,2237.0,HAMILTON,Grace Villa Nursing Home,Hamilton,184.0,0.0
2020-05-05,2238.0,HASTINGS PRINCE EDWARD,Hallowell House,Picton,97.0,0.0
2020-05-05,2236.0,HALTON,Hampton Terrace Care Centre,Burlington,101.0,0.0
2020-05-05,2237.0,HAMILTON,Heritage Green Nursing Home,Stoney Creek,167.0,<5
2020-05-05,5183.0,Huron Perth,Hillside Manor,Stratford,90.0,0.0
2020-05-05,2230.0,DURHAM,Lakeview Manor,Beaverton,149.0,0.0
2020-05-05,2242.0,LAMBTON,Lambton Meadowview Villa,Petrolia,125.0,0.0
2020-05-05,2233.0,GREY-BRUCE,Maple View,Owen Sound,29.0,0.0
2020-05-05,2257.0,RENFREW,Miramichi Lodge,Pembroke,166.0,0.0
2020-05-05,2244.0,MIDDLESEX-LONDON,Mount Hope Centre for Long Term Care,London,394.0,0.0
2020-05-05,2234.0,HALDIMAND-NORFOLK,Norview Lodge,Simcoe,179.0,0.0
2020-05-05,2241.0,KINGSTON FRONTENAC L & A,Providence Manor,Kingston,243.0,0.0
2020-05-05,2268.0,WINDSOR-ESSEX,Riverside Place,Windsor,96.0,0.0
2020-05-05,2255.0,PETERBOROUGH,Riverview Manor Nursing Home,Peterborough,124.0,0.0
2020-05-05,2243.0,"LEEDS,GRENVILLE,LANARK",Rosebridge Manor,Jasper,78.0,0.0
2020-05-05,2265.0,WATERLOO,Saint Luke's Place,Cambridge,114.0,0.0
2020-05-05,2246.0,NIAGARA,Shalom Manor Long Term Care Home,Grimsby,144.0,0.0
2020-05-05,3895.0,TORONTO,Shepherd Lodge,Toronto,252.0,0.0
2020-05-05,2260.0,SIMCOE-MUSKOKA,Spencer House,Orillia,160.0,0.0
2020-05-05,2244.0,MIDDLESEX-LONDON,Sprucedale Care Centre,Strathroy,96.0,0.0
2020-05-05,2265.0,WATERLOO,St. Andrew's Terrace Long Term Care Community,Cambridge,128.0,0.0
2020-05-05,3895.0,TORONTO,Tendercare Living Centre,Scarborough,254.0,<5
2020-05-05,2246.0,NIAGARA,The Woodlands of Sunset,Welland,121.0,0.0
2020-05-05,2251.0,OTTAWA,Villa Marconi,Ottawa,128.0,0.0
2020-05-05,2266.0,WELLINGTON-DUFFERIN-GUELPH,Wellington Terrace Long-Term Care Home,Fergus,176.0,0.0
2020-05-05,2237.0,HAMILTON,Wentworth Lodge,Dundas,160.0,0.0
2020-05-05,3895.0,TORONTO,Westside,Etobicoke,242.0,<5
2020-05-05,2230.0,DURHAM,Winbourne Park,Ajax,110.0,0.0
2020-05-05,2270.0,YORK REGION,Yee Hong Centre - Markham,Markham,200.0,0.0
2020-05-06,2246.0,NIAGARA,"Albright Gardens Homes, Incorporated",Beamsville,231.0,0.0
2020-05-06,2236.0,HALTON,Allendale,Milton,200.0,0.0
2020-05-06,2238.0,HASTINGS PRINCE EDWARD,Belmont Long Term Care Facility,Belleville,128.0,0.0
2020-05-06,2266.0,WELLINGTON-DUFFERIN-GUELPH,Caressant Care Fergus Nursing Home,Fergus,87.0,0.0
2020-05-06,4913.0,SOUTH WEST,Caressant Care on Bonnie Place,St Thomas,116.0,0.0
2020-05-06,2258.0,EASTERN ONTARIO,Centre d'Accueil Roger Seguin,Clarence Creek,113.0,0.0
2020-05-06,2265.0,WATERLOO,Chartwell Westmount Long Term Care Residence,Kitchener,160.0,0.0
2020-05-06,2244.0,MIDDLESEX-LONDON,Chelsey Park,London,247.0,0.0
2020-05-06,2237.0,HAMILTON,Clarion Nursing Home,Stoney Creek,100.0,0.0
2020-05-06,2246.0,NIAGARA,Douglas H. Rapelje Lodge,Welland,120.0,0.0
2020-05-06,3895.0,TORONTO,Ehatare Nursing Home,Scarborough,32.0,0.0
2020-05-06,2256.0,PORCUPINE,Extendicare Timmins,Timmins,180.0,0.0
2020-05-06,2230.0,DURHAM,Fairview Lodge,Whitby,198.0,0.0
2020-05-06,2246.0,NIAGARA,Garden City Manor,St. Catharines,200.0,0.0
2020-05-06,2237.0,HAMILTON,Grace Villa Nursing Home,Hamilton,184.0,0.0
2020-05-06,2238.0,HASTINGS PRINCE EDWARD,Hallowell House,Picton,97.0,0.0
2020-05-06,2236.0,HALTON,Hampton Terrace Care Centre,Burlington,101.0,0.0
2020-05-06,5183.0,Huron Perth,Hillside Manor,Stratford,90.0,0.0
2020-05-06,2230.0,DURHAM,Lakeview Manor,Beaverton,149.0,0.0
2020-05-06,2242.0,LAMBTON,Lambton Meadowview Villa,Petrolia,125.0,0.0
2020-05-06,2233.0,GREY-BRUCE,Maple View,Owen Sound,29.0,0.0
2020-05-06,2257.0,RENFREW,Miramichi Lodge,Pembroke,166.0,0.0
2020-05-06,2244.0,MIDDLESEX-LONDON,Mount Hope Centre for Long Term Care,London,394.0,0.0
2020-05-06,2236.0,HALTON,Northridge,Oakville,133.0,0.0
2020-05-06,2234.0,HALDIMAND-NORFOLK,Norview Lodge,Simcoe,179.0,0.0
2020-05-06,2241.0,KINGSTON FRONTENAC L & A,Providence Manor,Kingston,243.0,0.0
2020-05-06,2268.0,WINDSOR-ESSEX,Riverside Place,Windsor,96.0,0.0
2020-05-06,2255.0,PETERBOROUGH,Riverview Manor Nursing Home,Peterborough,124.0,0.0
2020-05-06,2243.0,"LEEDS,GRENVILLE,LANARK",Rosebridge Manor,Jasper,78.0,0.0
2020-05-06,2265.0,WATERLOO,Saint Luke's Place,Cambridge,114.0,0.0
2020-05-06,2246.0,NIAGARA,Shalom Manor Long Term Care Home,Grimsby,144.0,0.0
2020-05-06,3895.0,TORONTO,Shepherd Lodge,Toronto,252.0,0.0
2020-05-06,2260.0,SIMCOE-MUSKOKA,Spencer House,Orillia,160.0,0.0
2020-05-06,2244.0,MIDDLESEX-LONDON,Sprucedale Care Centre,Strathroy,96.0,0.0
2020-05-06,2265.0,WATERLOO,St. Andrew's Terrace Long Term Care Community,Cambridge,128.0,0.0
2020-05-06,2237.0,HAMILTON,"St. Joseph's Villa, Dundas",Dundas,425.0,0.0
2020-05-06,3895.0,TORONTO,Tendercare Living Centre,Scarborough,254.0,<5
2020-05-06,2246.0,NIAGARA,The Woodlands of Sunset,Welland,121.0,0.0
2020-05-06,2251.0,OTTAWA,Villa Marconi,Ottawa,128.0,0.0
2020-05-06,2266.0,WELLINGTON-DUFFERIN-GUELPH,Wellington Terrace Long-Term Care Home,Fergus,176.0,0.0
2020-05-06,3895.0,TORONTO,Westside,Etobicoke,242.0,<5
2020-05-06,2230.0,DURHAM,Winbourne Park,Ajax,110.0,0.0
2020-05-06,2260.0,SIMCOE-MUSKOKA,Woods Park Care Centre,Barrie,123.0,0.0
2020-05-06,2270.0,YORK REGION,Yee Hong Centre - Markham,Markham,200.0,0.0
2020-05-06,3895.0,TORONTO,Yee Hong Centre - Scarborough McNicoll,Scarborough,155.0,0.0
2020-05-07,2246.0,NIAGARA,"Albright Gardens Homes, Incorporated",Beamsville,231.0,0.0
2020-05-07,2236.0,HALTON,Allendale,Milton,200.0,0.0
2020-05-07,2238.0,HASTINGS PRINCE EDWARD,Belmont Long Term Care Facility,Belleville,128.0,0.0
2020-05-07,2266.0,WELLINGTON-DUFFERIN-GUELPH,Caressant Care Fergus Nursing Home,Fergus,87.0,0.0
2020-05-07,4913.0,SOUTH WEST,Caressant Care on Bonnie Place,St Thomas,116.0,0.0
2020-05-07,2258.0,EASTERN ONTARIO,Centre d'Accueil Roger Seguin,Clarence Creek,113.0,0.0
2020-05-07,2265.0,WATERLOO,Chartwell Elmira Long Term Care Residence,Elmira,48.0,0.0
2020-05-07,2265.0,WATERLOO,Chartwell Westmount Long Term Care Residence,Kitchener,160.0,0.0
2020-05-07,2244.0,MIDDLESEX-LONDON,Chelsey Park,London,247.0,0.0
2020-05-07,2237.0,HAMILTON,Clarion Nursing Home,Stoney Creek,100.0,0.0
2020-05-07,2246.0,NIAGARA,Douglas H. Rapelje Lodge,Welland,120.0,0.0
2020-05-07,3895.0,TORONTO,Ehatare Nursing Home,Scarborough,32.0,0.0
2020-05-07,2256.0,PORCUPINE,Extendicare Timmins,Timmins,180.0,0.0
2020-05-07,2230.0,DURHAM,Fairview Lodge,Whitby,198.0,0.0
2020-05-07,2246.0,NIAGARA,Garden City Manor,St. Catharines,200.0,0.0
2020-05-07,2237.0,HAMILTON,Grace Villa Nursing Home,Hamilton,184.0,0.0
2020-05-07,2238.0,HASTINGS PRINCE EDWARD,Hallowell House,Picton,97.0,0.0
2020-05-07,2236.0,HALTON,Hampton Terrace Care Centre,Burlington,101.0,0.0
2020-05-07,5183.0,Huron Perth,Hillside Manor,Stratford,90.0,0.0
2020-05-07,2260.0,SIMCOE-MUSKOKA,IOOF Seniors Home,Barrie,182.0,0.0
2020-05-07,2230.0,DURHAM,Lakeview Manor,Beaverton,149.0,0.0
2020-05-07,2242.0,LAMBTON,Lambton Meadowview Villa,Petrolia,125.0,0.0
2020-05-07,2233.0,GREY-BRUCE,Maple View,Owen Sound,29.0,0.0
2020-05-07,2257.0,RENFREW,Miramichi Lodge,Pembroke,166.0,0.0
2020-05-07,2244.0,MIDDLESEX-LONDON,Mount Hope Centre for Long Term Care,London,394.0,0.0
2020-05-07,2236.0,HALTON,Northridge,Oakville,133.0,0.0
2020-05-07,2234.0,HALDIMAND-NORFOLK,Norview Lodge,Simcoe,179.0,0.0
2020-05-07,2241.0,KINGSTON FRONTENAC L & A,Providence Manor,Kingston,243.0,0.0
2020-05-07,2268.0,WINDSOR-ESSEX,Riverside Place,Windsor,96.0,0.0
2020-05-07,2255.0,PETERBOROUGH,Riverview Manor Nursing Home,Peterborough,124.0,0.0
2020-05-07,2243.0,"LEEDS,GRENVILLE,LANARK",Rosebridge Manor,Jasper,78.0,0.0
2020-05-07,2265.0,WATERLOO,Saint Luke's Place,Cambridge,114.0,0.0
2020-05-07,2246.0,NIAGARA,Shalom Manor Long Term Care Home,Grimsby,144.0,0.0
2020-05-07,3895.0,TORONTO,Shepherd Lodge,Toronto,252.0,0.0
2020-05-07,2260.0,SIMCOE-MUSKOKA,Spencer House,Orillia,160.0,0.0
2020-05-07,2244.0,MIDDLESEX-LONDON,Sprucedale Care Centre,Strathroy,96.0,0.0
2020-05-07,2265.0,WATERLOO,St. Andrew's Terrace Long Term Care Community,Cambridge,128.0,0.0
2020-05-07,2237.0,HAMILTON,"St. Joseph's Villa, Dundas",Dundas,425.0,0.0
2020-05-07,2265.0,WATERLOO,Stirling Heights,Cambridge,110.0,0.0
2020-05-07,2242.0,LAMBTON,Sumac Lodge,Sarnia,100.0,0.0
2020-05-07,3895.0,TORONTO,Tendercare Living Centre,Scarborough,254.0,<5
2020-05-07,2246.0,NIAGARA,The Woodlands of Sunset,Welland,121.0,0.0
2020-05-07,2251.0,OTTAWA,Villa Marconi,Ottawa,128.0,0.0
2020-05-07,2266.0,WELLINGTON-DUFFERIN-GUELPH,Wellington Terrace Long-Term Care Home,Fergus,176.0,0.0
2020-05-07,3895.0,TORONTO,Westside,Etobicoke,242.0,<5
2020-05-07,2230.0,DURHAM,Winbourne Park,Ajax,110.0,0.0
2020-05-07,2260.0,SIMCOE-MUSKOKA,Woods Park Care Centre,Barrie,123.0,0.0
2020-05-07,2270.0,YORK REGION,Yee Hong Centre - Markham,Markham,200.0,0.0
2020-05-07,3895.0,TORONTO,Yee Hong Centre - Scarborough McNicoll,Scarborough,155.0,0.0
2020-05-08,2246.0,NIAGARA,"Albright Gardens Homes, Incorporated",Beamsville,231.0,0.0
2020-05-08,2236.0,HALTON,Allendale,Milton,200.0,0.0
2020-05-08,2230.0,DURHAM,Bay Ridges,Pickering,124.0,0.0
2020-05-08,2238.0,HASTINGS PRINCE EDWARD,Belmont Long Term Care Facility,Belleville,128.0,0.0
2020-05-08,2266.0,WELLINGTON-DUFFERIN-GUELPH,Caressant Care Fergus Nursing Home,Fergus,87.0,0.0
2020-05-08,4913.0,SOUTH WEST,Caressant Care on Bonnie Place,St Thomas,116.0,0.0
2020-05-08,2235.0,HALIBURTON KAWARTHA PR,Case Manor Care Community,Bobcaygeon,96.0,0.0
2020-05-08,2258.0,EASTERN ONTARIO,Centre d'Accueil Roger Seguin,Clarence Creek,113.0,0.0
2020-05-08,2265.0,WATERLOO,Chartwell Elmira Long Term Care Residence,Elmira,48.0,0.0
2020-05-08,2265.0,WATERLOO,Chartwell Westmount Long Term Care Residence,Kitchener,160.0,0.0
2020-05-08,2244.0,MIDDLESEX-LONDON,Chelsey Park,London,247.0,0.0
2020-05-08,2237.0,HAMILTON,Clarion Nursing Home,Stoney Creek,100.0,0.0
2020-05-08,2246.0,NIAGARA,Douglas H. Rapelje Lodge,Welland,120.0,0.0
2020-05-08,3895.0,TORONTO,Ehatare Nursing Home,Scarborough,32.0,0.0
2020-05-08,3895.0,TORONTO,Extendicare Rouge Valley,Toronto,192.0,0.0
2020-05-08,2256.0,PORCUPINE,Extendicare Timmins,Timmins,180.0,0.0
2020-05-08,2230.0,DURHAM,Fairview Lodge,Whitby,198.0,0.0
2020-05-08,2246.0,NIAGARA,Garden City Manor,St. Catharines,200.0,0.0
2020-05-08,2237.0,HAMILTON,Grace Villa Nursing Home,Hamilton,184.0,0.0
2020-05-08,2238.0,HASTINGS PRINCE EDWARD,Hallowell House,Picton,97.0,0.0
2020-05-08,2236.0,HALTON,Hampton Terrace Care Centre,Burlington,101.0,0.0
2020-05-08,5183.0,Huron Perth,Hillside Manor,Stratford,90.0,0.0
2020-05-08,2260.0,SIMCOE-MUSKOKA,IOOF Seniors Home,Barrie,182.0,0.0
2020-05-08,2230.0,DURHAM,Lakeview Manor,Beaverton,149.0,0.0
2020-05-08,2242.0,LAMBTON,Lambton Meadowview Villa,Petrolia,125.0,0.0
2020-05-08,2233.0,GREY-BRUCE,Maple View,Owen Sound,29.0,0.0
2020-05-08,2257.0,RENFREW,Miramichi Lodge,Pembroke,166.0,0.0
2020-05-08,2238.0,HASTINGS PRINCE EDWARD,Moira Place Long-Term Care Home,Tweed,128.0,0.0
2020-05-08,2244.0,MIDDLESEX-LONDON,Mount Hope Centre for Long Term Care,London,394.0,0.0
2020-05-08,2236.0,HALTON,Northridge,Oakville,133.0,0.0
2020-05-08,2234.0,HALDIMAND-NORFOLK,Norview Lodge,Simcoe,179.0,0.0
2020-05-08,2241.0,KINGSTON FRONTENAC L & A,Providence Manor,Kingston,243.0,0.0
2020-05-08,2268.0,WINDSOR-ESSEX,Riverside Place,Windsor,96.0,0.0
2020-05-08,2255.0,PETERBOROUGH,Riverview Manor Nursing Home,Peterborough,124.0,0.0
2020-05-08,2243.0,"LEEDS,GRENVILLE,LANARK",Rosebridge Manor,Jasper,78.0,0.0
2020-05-08,2265.0,WATERLOO,Saint Luke's Place,Cambridge,114.0,0.0
2020-05-08,2246.0,NIAGARA,Shalom Manor Long Term Care Home,Grimsby,144.0,0.0
2020-05-08,3895.0,TORONTO,Shepherd Lodge,Toronto,252.0,0.0
2020-05-08,2260.0,SIMCOE-MUSKOKA,Spencer House,Orillia,160.0,0.0
2020-05-08,2244.0,MIDDLESEX-LONDON,Sprucedale Care Centre,Strathroy,96.0,0.0
2020-05-08,2265.0,WATERLOO,St. Andrew's Terrace Long Term Care Community,Cambridge,128.0,0.0
2020-05-08,2237.0,HAMILTON,"St. Joseph's Villa, Dundas",Dundas,425.0,0.0
2020-05-08,2265.0,WATERLOO,Stirling Heights,Cambridge,110.0,0.0
2020-05-08,2242.0,LAMBTON,Sumac Lodge,Sarnia,100.0,0.0
2020-05-08,3895.0,TORONTO,Tendercare Living Centre,Scarborough,254.0,<5
2020-05-08,2246.0,NIAGARA,The Woodlands of Sunset,Welland,121.0,0.0
2020-05-08,2251.0,OTTAWA,Villa Marconi,Ottawa,128.0,0.0
2020-05-08,2266.0,WELLINGTON-DUFFERIN-GUELPH,Wellington Terrace Long-Term Care Home,Fergus,176.0,0.0
2020-05-08,3895.0,TORONTO,Westside,Etobicoke,242.0,<5
2020-05-08,2230.0,DURHAM,Winbourne Park,Ajax,110.0,0.0
2020-05-08,2260.0,SIMCOE-MUSKOKA,Woods Park Care Centre,Barrie,123.0,0.0
2020-05-08,2270.0,YORK REGION,Yee Hong Centre - Markham,Markham,200.0,0.0
2020-05-08,3895.0,TORONTO,Yee Hong Centre - Scarborough McNicoll,Scarborough,155.0,0.0
2020-05-09,2246.0,NIAGARA,"Albright Gardens Homes, Incorporated",Beamsville,231.0,0.0
2020-05-09,2236.0,HALTON,Allendale,Milton,200.0,0.0
2020-05-09,2230.0,DURHAM,Bay Ridges,Pickering,124.0,0.0
2020-05-09,2238.0,HASTINGS PRINCE EDWARD,Belmont Long Term Care Facility,Belleville,128.0,0.0
2020-05-09,2266.0,WELLINGTON-DUFFERIN-GUELPH,Caressant Care Fergus Nursing Home,Fergus,87.0,0.0
2020-05-09,4913.0,SOUTH WEST,Caressant Care on Bonnie Place,St Thomas,116.0,0.0
2020-05-09,2235.0,HALIBURTON KAWARTHA PR,Case Manor Care Community,Bobcaygeon,96.0,0.0
2020-05-09,2258.0,EASTERN ONTARIO,Centre d'Accueil Roger Seguin,Clarence Creek,113.0,0.0
2020-05-09,2265.0,WATERLOO,Chartwell Elmira Long Term Care Residence,Elmira,48.0,0.0
2020-05-09,2265.0,WATERLOO,Chartwell Westmount Long Term Care Residence,Kitchener,160.0,0.0
2020-05-09,2244.0,MIDDLESEX-LONDON,Chelsey Park,London,247.0,0.0
2020-05-09,2237.0,HAMILTON,Clarion Nursing Home,Stoney Creek,100.0,0.0
2020-05-09,2246.0,NIAGARA,Douglas H. Rapelje Lodge,Welland,120.0,0.0
2020-05-09,3895.0,TORONTO,Ehatare Nursing Home,Scarborough,32.0,0.0
2020-05-09,2255.0,PETERBOROUGH,Extendicare Lakefield,Lakefield,100.0,0.0
2020-05-09,3895.0,TORONTO,Extendicare Rouge Valley,Toronto,192.0,0.0
2020-05-09,2256.0,PORCUPINE,Extendicare Timmins,Timmins,180.0,0.0
2020-05-09,2230.0,DURHAM,Fairview Lodge,Whitby,198.0,0.0
2020-05-09,2246.0,NIAGARA,Garden City Manor,St. Catharines,200.0,0.0
2020-05-09,2237.0,HAMILTON,Grace Villa Nursing Home,Hamilton,184.0,0.0
2020-05-09,2238.0,HASTINGS PRINCE EDWARD,Hallowell House,Picton,97.0,0.0
2020-05-09,2236.0,HALTON,Hampton Terrace Care Centre,Burlington,101.0,0.0
2020-05-09,2230.0,DURHAM,Hillsdale Terraces,Oshawa,200.0,13.0
2020-05-09,5183.0,Huron Perth,Hillside Manor,Stratford,90.0,0.0
2020-05-09,2260.0,SIMCOE-MUSKOKA,IOOF Seniors Home,Barrie,182.0,0.0
2020-05-09,2230.0,DURHAM,Lakeview Manor,Beaverton,149.0,0.0
2020-05-09,2242.0,LAMBTON,Lambton Meadowview Villa,Petrolia,125.0,0.0
2020-05-09,2237.0,HAMILTON,Macassa  Lodge,Hamilton,270.0,0.0
2020-05-09,2233.0,GREY-BRUCE,Maple View,Owen Sound,29.0,0.0
2020-05-09,2257.0,RENFREW,Miramichi Lodge,Pembroke,166.0,0.0
2020-05-09,2238.0,HASTINGS PRINCE EDWARD,Moira Place Long-Term Care Home,Tweed,128.0,0.0
2020-05-09,2244.0,MIDDLESEX-LONDON,Mount Hope Centre for Long Term Care,London,394.0,0.0
2020-05-09,2236.0,HALTON,Northridge,Oakville,133.0,0.0
2020-05-09,2234.0,HALDIMAND-NORFOLK,Norview Lodge,Simcoe,179.0,0.0
2020-05-09,3895.0,TORONTO,Providence Healthcare,Scarborough,288.0,<5
2020-05-09,2241.0,KINGSTON FRONTENAC L & A,Providence Manor,Kingston,243.0,0.0
2020-05-09,2268.0,WINDSOR-ESSEX,Riverside Place,Windsor,96.0,0.0
