FILE_DATE,PHU_NAME,PHU_NUM,ACTIVE_CASES,RESOLVED_CASES,DEATHS,,,,,,
20200422,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,110,130,39,,,,,,
20200422,MIDDLESEX-LONDON,2244,155,172,22,,,,,,
20200422,NIAGARA REGION,2246,114,241,33,,,,,,
20200422,NORTH BAY PARRY SOUND DISTRICT,2247,3,11,0,,,,,,
20200422,NORTHWESTERN,2249,2,11,0,,,,,,
20200422,OXFORD ELGIN-ST.THOMAS,4913,13,31,4,,,,,,
20200422,PEEL REGION,2253,1024,732,49,,,,,,
20200422,PETERBOROUGH COUNTY-CITY,2255,6,52,1,,,,,,
20200422,PORCUPINE,2256,10,39,3,,,,,,
20200422,RENFREW COUNTY AND DISTRICT,2257,0,13,1,,,,,,
20200422,SIMCOE MUSKOKA DISTRICT,2260,76,121,12,,,,,,
20200422,SUDBURY AND DISTRICT,2261,8,37,1,,,,,,
20200422,THUNDER BAY DISTRICT,2262,19,32,0,,,,,,
20200422,TIMISKAMING,2263,3,9,0,,,,,,
20200422,TORONTO,3895,1869,1523,192,,,,,,
20200422,WATERLOO REGION,2265,85,189,9,,,,,,
20200422,WELLINGTON-DUFFERIN-GUELPH,2266,77,111,11,,,,,,
20200422,WINDSOR-ESSEX COUNTY,2268,226,232,30,,,,,,
20200422,YORK REGION,2270,456,645,56,,,,,,
20200423,ALGOMA DISTRICT,2226,2,10,0,,,,,,
20200423,BRANT COUNTY,2227,14,63,4,,,,,,
20200423,CHATHAM-KENT,2240,11,25,1,,,,,,
20200423,CITY OF HAMILTON,2237,112,222,17,,,,,,
20200423,CITY OF OTTAWA,2251,393,524,30,,,,,,
20200423,DURHAM REGION,2230,348,338,73,,,,,,
20200423,EASTERN ONTARIO,2258,14,58,0,,,,,,
20200423,GREY BRUCE,2233,26,38,0,,,,,,
20200423,HALDIMAND-NORFOLK,2234,38,104,25,,,,,,
20200423,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,16,102,19,,,,,,
20200423,HALTON REGION,2236,116,270,18,,,,,,
20200423,HASTINGS & PRINCE EDWARD COUNTIES,2238,12,24,1,,,,,,
20200423,HURON PERTH,5183,5,28,4,,,,,,
20200423,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,4,54,0,,,,,,
20200423,LAMBTON COUNTY,2242,41,101,14,,,,,,
20200423,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,115,133,39,,,,,,
20200423,MIDDLESEX-LONDON,2244,139,189,24,,,,,,
20200423,NIAGARA REGION,2246,114,256,34,,,,,,
20200423,NORTH BAY PARRY SOUND DISTRICT,2247,3,11,0,,,,,,
20200423,NORTHWESTERN,2249,2,13,0,,,,,,
20200423,OXFORD ELGIN-ST.THOMAS,4913,15,32,4,,,,,,
20200423,PEEL REGION,2253,1035,791,62,,,,,,
20200423,PETERBOROUGH COUNTY-CITY,2255,6,52,1,,,,,,
20200423,PORCUPINE,2256,12,38,3,,,,,,
20200423,RENFREW COUNTY AND DISTRICT,2257,0,13,1,,,,,,
20200423,SIMCOE MUSKOKA DISTRICT,2260,73,134,13,,,,,,
20200423,SUDBURY AND DISTRICT,2261,8,38,1,,,,,,
20200423,THUNDER BAY DISTRICT,2262,26,33,0,,,,,,
20200423,TIMISKAMING,2263,3,9,0,,,,,,
20200423,TORONTO,3895,1905,1711,205,,,,,,
20200423,WATERLOO REGION,2265,110,213,12,,,,,,
20200423,WELLINGTON-DUFFERIN-GUELPH,2266,93,112,14,,,,,,
20200423,WINDSOR-ESSEX COUNTY,2268,219,254,31,,,,,,
20200401,ALGOMA DISTRICT,2226,4,1,0,,,,,,
20200401,BRANT COUNTY,2227,10,5,0,,,,,,
20200401,CHATHAM-KENT,2240,6,2,0,,,,,,
20200401,CITY OF HAMILTON,2237,54,48,0,,,,,,
20200401,CITY OF OTTAWA,2251,136,55,0,,,,,,
20200401,DURHAM REGION,2230,94,44,0,,,,,,
20200401,EASTERN ONTARIO,2258,10,8,0,,,,,,
20200401,GREY BRUCE,2233,5,7,0,,,,,,
20200401,HALDIMAND-NORFOLK,2234,22,2,0,,,,,,
20200401,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,43,17,0,,,,,,
20200401,HALTON REGION,2236,35,29,0,,,,,,
20200401,HASTINGS & PRINCE EDWARD COUNTIES,2238,5,4,0,,,,,,
20200401,HURON PERTH,5183,8,2,0,,,,,,
20200401,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,39,5,0,,,,,,
20200401,LAMBTON COUNTY,2242,38,5,0,,,,,,
20200401,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,23,2,0,,,,,,
20200401,MIDDLESEX-LONDON,2244,44,11,0,,,,,,
20200401,NIAGARA REGION,2246,28,23,0,,,,,,
20200401,NORTH BAY PARRY SOUND DISTRICT,2247,1,3,0,,,,,,
20200401,NORTHWESTERN,2249,1,2,0,,,,,,
20200401,OXFORD ELGIN-ST.THOMAS,4913,6,3,0,,,,,,
20200401,PEEL REGION,2253,234,54,0,,,,,,
20200401,PETERBOROUGH COUNTY-CITY,2255,22,6,0,,,,,,
20200401,PORCUPINE,2256,10,5,0,,,,,,
20200401,RENFREW COUNTY AND DISTRICT,2257,3,1,0,,,,,,
20200401,SIMCOE MUSKOKA DISTRICT,2260,38,16,0,,,,,,
20200401,SUDBURY AND DISTRICT,2261,6,4,0,,,,,,
20200401,THUNDER BAY DISTRICT,2262,4,0,0,,,,,,
20200401,TIMISKAMING,2263,0,2,0,,,,,,
20200401,TORONTO,3895,430,205,0,,,,,,
20200401,WATERLOO REGION,2265,67,38,0,,,,,,
20200401,WELLINGTON-DUFFERIN-GUELPH,2266,35,7,0,,,,,,
20200401,WINDSOR-ESSEX COUNTY,2268,30,6,0,,,,,,
20200401,YORK REGION,2270,212,67,0,,,,,,
20200402,ALGOMA DISTRICT,2226,4,1,0,,,,YORK REGION (2270),212,67
20200402,BRANT COUNTY,2227,13,7,0,,,,,,
20200402,CHATHAM-KENT,2240,6,3,0,,,,,,
20200402,CITY OF HAMILTON,2237,62,51,1,,,,,,
20200402,CITY OF OTTAWA,2251,173,75,0,,,,,,
20200402,DURHAM REGION,2230,102,47,6,,,,,,
20200402,EASTERN ONTARIO,2258,10,14,0,,,,,,
20200402,GREY BRUCE,2233,4,9,0,,,,,,
20200402,HALDIMAND-NORFOLK,2234,25,3,4,,,,,,
20200402,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,44,18,2,,,,,,
20200402,HALTON REGION,2236,48,29,2,,,,,,
20200402,HASTINGS & PRINCE EDWARD COUNTIES,2238,9,3,1,,,,,,
20200402,HURON PERTH,5183,9,3,1,,,,,,
20200402,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,38,9,0,,,,,,
20200402,LAMBTON COUNTY,2242,40,10,4,,,,,,
20200402,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,27,2,2,,,,,,
20200402,MIDDLESEX-LONDON,2244,60,12,2,,,,,,
20200402,NIAGARA REGION,2246,40,23,3,,,,,,
20200402,NORTH BAY PARRY SOUND DISTRICT,2247,1,3,0,,,,,,
20200402,NORTHWESTERN,2249,2,2,0,,,,,,
20200402,OXFORD ELGIN-ST.THOMAS,4913,6,3,1,,,,,,
20200402,PEEL REGION,2253,274,67,0,,,,,,
20200402,PETERBOROUGH COUNTY-CITY,2255,25,12,0,,,,,,
20200402,PORCUPINE,2256,12,6,0,,,,,,
20200402,RENFREW COUNTY AND DISTRICT,2257,4,2,1,,,,,,
20200402,SIMCOE MUSKOKA DISTRICT,2260,36,21,4,,,,,,
20200402,SUDBURY AND DISTRICT,2261,7,6,0,,,,,,
20200402,THUNDER BAY DISTRICT,2262,4,0,0,,,,,,
20200402,TIMISKAMING,2263,0,2,0,,,,,,
20200402,TORONTO,3895,424,249,10,,,,,,
20200402,WATERLOO REGION,2265,64,46,2,,,,,,
20200402,WELLINGTON-DUFFERIN-GUELPH,2266,38,8,0,,,,,,
20200402,WINDSOR-ESSEX COUNTY,2268,62,8,1,,,,,,
20200402,YORK REGION,2270,236,77,6,,,,,,
20200403,ALGOMA DISTRICT,2226,5,1,0,,,,,,
20200403,BRANT COUNTY,2227,18,16,1,,,,,,
20200403,CHATHAM-KENT,2240,5,4,0,,,,,,
20200403,CITY OF HAMILTON,2237,61,61,2,,,,,,
20200403,CITY OF OTTAWA,2251,186,94,1,,,,,,
20200403,DURHAM REGION,2230,111,56,9,,,,,,
20200403,EASTERN ONTARIO,2258,13,14,0,,,,,,
20200403,GREY BRUCE,2233,6,9,0,,,,,,
20200403,HALDIMAND-NORFOLK,2234,38,4,3,,,,,,
20200403,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,42,23,2,,,,,,
20200403,HALTON REGION,2236,51,34,3,,,,,,
20200403,HASTINGS & PRINCE EDWARD COUNTIES,2238,11,4,1,,,,,,
20200403,HURON PERTH,5183,11,4,1,,,,,,
20200403,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,33,15,0,,,,,,
20200403,LAMBTON COUNTY,2242,44,11,5,,,,,,
20200403,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,29,7,2,,,,,,
20200403,MIDDLESEX-LONDON,2244,71,16,3,,,,,,
20200403,NIAGARA REGION,2246,52,29,4,,,,,,
20200403,NORTH BAY PARRY SOUND DISTRICT,2247,1,3,0,,,,,,
20200403,NORTHWESTERN,2249,1,3,0,,,,,,
20200403,OXFORD ELGIN-ST.THOMAS,4913,9,4,2,,,,,,
20200403,PEEL REGION,2253,319,83,0,,,,,,
20200403,PETERBOROUGH COUNTY-CITY,2255,25,15,0,,,,,,
20200403,PORCUPINE,2256,18,6,0,,,,,,
20200403,RENFREW COUNTY AND DISTRICT,2257,4,2,1,,,,,,
20200403,SIMCOE MUSKOKA DISTRICT,2260,42,23,4,,,,,,
20200403,SUDBURY AND DISTRICT,2261,13,9,0,,,,,,
20200403,THUNDER BAY DISTRICT,2262,8,0,0,,,,,,
20200403,TIMISKAMING,2263,1,2,0,,,,,,
20200403,TORONTO,3895,479,292,12,,,,,,
20200403,WATERLOO REGION,2265,71,52,2,,,,,,
20200403,WELLINGTON-DUFFERIN-GUELPH,2266,45,11,1,,,,,,
20200403,WINDSOR-ESSEX COUNTY,2268,84,16,1,,,,,,
20200403,YORK REGION,2270,258,100,7,,,,,,
20200404,ALGOMA DISTRICT,2226,6,1,0,,,,,,
20200404,BRANT COUNTY,2227,24,21,1,,,,,,
20200404,CHATHAM-KENT,2240,6,4,0,,,,,,
20200404,CITY OF HAMILTON,2237,64,71,2,,,,,,
20200404,CITY OF OTTAWA,2251,179,128,2,,,,,,
20200404,DURHAM REGION,2230,117,65,12,,,,,,
20200404,EASTERN ONTARIO,2258,17,17,0,,,,,,
20200404,GREY BRUCE,2233,6,9,0,,,,,,
20200404,HALDIMAND-NORFOLK,2234,45,5,4,,,,,,
20200404,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,37,30,3,,,,,,
20200404,HALTON REGION,2236,69,42,3,,,,,,
20200404,HASTINGS & PRINCE EDWARD COUNTIES,2238,11,5,1,,,,,,
20200404,HURON PERTH,5183,11,4,1,,,,,,
20200404,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,28,20,0,,,,,,
20200404,LAMBTON COUNTY,2242,43,13,7,,,,,,
20200404,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,36,9,2,,,,,,
20200404,MIDDLESEX-LONDON,2244,88,19,3,,,,,,
20200404,NIAGARA REGION,2246,66,38,6,,,,,,
20200404,NORTH BAY PARRY SOUND DISTRICT,2247,1,3,0,,,,,,
20200404,NORTHWESTERN,2249,1,3,0,,,,,,
20200404,OXFORD ELGIN-ST.THOMAS,4913,9,5,2,,,,,,
20200404,PEEL REGION,2253,344,96,3,,,,,,
20200404,PETERBOROUGH COUNTY-CITY,2255,25,16,0,,,,,,
20200404,PORCUPINE,2256,19,9,0,,,,,,
20200404,RENFREW COUNTY AND DISTRICT,2257,4,2,1,,,,,,
20200404,SIMCOE MUSKOKA DISTRICT,2260,42,25,4,,,,,,
20200404,SUDBURY AND DISTRICT,2261,12,12,1,,,,,,
20200404,THUNDER BAY DISTRICT,2262,9,2,0,,,,,,
20200404,TIMISKAMING,2263,1,2,0,,,,,,
20200404,TORONTO,3895,491,335,19,,,,,,
20200404,WATERLOO REGION,2265,80,58,2,,,,,,
20200404,WELLINGTON-DUFFERIN-GUELPH,2266,53,16,1,,,,,,
20200404,WINDSOR-ESSEX COUNTY,2268,100,18,2,,,,,,
20200404,YORK REGION,2270,273,116,12,,,,,,
20200405,ALGOMA DISTRICT,2226,5,3,0,,,,,,
20200405,BRANT COUNTY,2227,24,26,1,,,,,,
20200405,CHATHAM-KENT,2240,5,6,1,,,,,,
20200405,CITY OF HAMILTON,2237,64,81,3,,,,,,
20200405,CITY OF OTTAWA,2251,184,147,2,,,,,,
20200405,DURHAM REGION,2230,131,78,14,,,,,,
20200405,EASTERN ONTARIO,2258,17,20,0,,,,,,
20200405,GREY BRUCE,2233,9,10,0,,,,,,
20200405,HALDIMAND-NORFOLK,2234,51,9,5,,,,,,
20200405,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,36,50,11,,,,,,
20200405,HALTON REGION,2236,82,53,3,,,,,,
20200405,HASTINGS & PRINCE EDWARD COUNTIES,2238,13,6,1,,,,,,
20200405,HURON PERTH,5183,12,4,1,,,,,,
20200405,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,30,22,0,,,,,,
20200405,LAMBTON COUNTY,2242,55,13,7,,,,,,
20200405,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,37,13,3,,,,,,
20200405,MIDDLESEX-LONDON,2244,91,22,5,,,,,,
20200405,NIAGARA REGION,2246,78,47,6,,,,,,
20200405,NORTH BAY PARRY SOUND DISTRICT,2247,1,3,0,,,,,,
20200405,NORTHWESTERN,2249,1,3,0,,,,,,
20200405,OXFORD ELGIN-ST.THOMAS,4913,11,5,2,,,,,,
20200405,PEEL REGION,2253,350,125,4,,,,,,
20200405,PETERBOROUGH COUNTY-CITY,2255,23,18,0,,,,,,
20200405,PORCUPINE,2256,19,10,0,,,,,,
20200405,RENFREW COUNTY AND DISTRICT,2257,4,2,1,,,,,,
20200405,SIMCOE MUSKOKA DISTRICT,2260,46,29,4,,,,,,
20200405,SUDBURY AND DISTRICT,2261,13,12,1,,,,,,
20200405,THUNDER BAY DISTRICT,2262,11,2,0,,,,,,
20200405,TIMISKAMING,2263,1,2,0,,,,,,
20200405,TORONTO,3895,535,381,25,,,,,,
20200405,WATERLOO REGION,2265,83,63,2,,,,,,
20200405,WELLINGTON-DUFFERIN-GUELPH,2266,63,20,1,,,,,,
20200405,WINDSOR-ESSEX COUNTY,2268,117,23,2,,,,,,
20200405,YORK REGION,2270,268,141,14,,,,,,
20200406,ALGOMA DISTRICT,2226,5,3,0,,,,,,
20200406,BRANT COUNTY,2227,21,29,1,,,,,,
20200406,CHATHAM-KENT,2240,4,7,1,,,,,,
20200406,CITY OF HAMILTON,2237,70,90,3,,,,,,
20200406,CITY OF OTTAWA,2251,199,160,3,,,,,,
20200406,DURHAM REGION,2230,132,88,15,,,,,,
20200406,EASTERN ONTARIO,2258,21,22,0,,,,,,
20200406,GREY BRUCE,2233,9,10,0,,,,,,
20200406,HALDIMAND-NORFOLK,2234,51,9,5,,,,,,
20200406,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,30,56,12,,,,,,
20200406,HALTON REGION,2236,81,63,3,,,,,,
20200406,HASTINGS & PRINCE EDWARD COUNTIES,2238,14,6,1,,,,,,
20200406,HURON PERTH,5183,12,4,1,,,,,,
20200406,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,27,25,0,,,,,,
20200406,LAMBTON COUNTY,2242,55,14,8,,,,,,
20200406,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,36,18,3,,,,,,
20200406,MIDDLESEX-LONDON,2244,101,24,5,,,,,,
20200406,NIAGARA REGION,2246,76,53,7,,,,,,
20200406,NORTH BAY PARRY SOUND DISTRICT,2247,1,3,0,,,,,,
20200406,NORTHWESTERN,2249,1,3,0,,,,,,
20200406,OXFORD ELGIN-ST.THOMAS,4913,9,7,2,,,,,,
20200406,PEEL REGION,2253,378,146,5,,,,,,
20200406,PETERBOROUGH COUNTY-CITY,2255,21,21,0,,,,,,
20200406,PORCUPINE,2256,18,11,0,,,,,,
20200406,RENFREW COUNTY AND DISTRICT,2257,3,3,1,,,,,,
20200406,SIMCOE MUSKOKA DISTRICT,2260,47,33,5,,,,,,
20200406,SUDBURY AND DISTRICT,2261,11,14,1,,,,,,
20200406,THUNDER BAY DISTRICT,2262,11,2,0,,,,,,
20200406,TIMISKAMING,2263,1,2,0,,,,,,
20200406,TORONTO,3895,595,415,29,,,,,,
20200406,WATERLOO REGION,2265,84,68,2,,,,,,
20200406,WELLINGTON-DUFFERIN-GUELPH,2266,64,26,1,,,,,,
20200406,WINDSOR-ESSEX COUNTY,2268,125,31,2,,,,,,
20200406,YORK REGION,2270,278,158,16,,,,,,
20200407,ALGOMA DISTRICT,2226,3,5,0,,,,,,
20200407,BRANT COUNTY,2227,18,31,1,,,,,,
20200407,CHATHAM-KENT,2240,8,7,1,,,,,,
20200407,CITY OF HAMILTON,2237,75,93,5,,,,,,
20200407,CITY OF OTTAWA,2251,205,177,3,,,,,,
20200407,DURHAM REGION,2230,135,104,16,,,,,,
20200407,EASTERN ONTARIO,2258,21,23,0,,,,,,
20200407,GREY BRUCE,2233,15,10,0,,,,,,
20200407,HALDIMAND-NORFOLK,2234,60,14,5,,,,,,
20200407,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,25,61,14,,,,,,
20200407,HALTON REGION,2236,88,70,3,,,,,,
20200407,HASTINGS & PRINCE EDWARD COUNTIES,2238,12,8,1,,,,,,
20200407,HURON PERTH,5183,15,6,1,,,,,,
20200407,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,25,27,0,,,,,,
20200407,LAMBTON COUNTY,2242,56,19,8,,,,,,
20200407,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,48,21,4,,,,,,
20200407,MIDDLESEX-LONDON,2244,106,30,5,,,,,,
20200407,NIAGARA REGION,2246,83,63,8,,,,,,
20200407,NORTH BAY PARRY SOUND DISTRICT,2247,2,3,0,,,,,,
20200407,NORTHWESTERN,2249,2,4,0,,,,,,
20200407,OXFORD ELGIN-ST.THOMAS,4913,9,9,2,,,,,,
20200407,PEEL REGION,2253,446,160,8,,,,,,
20200407,PETERBOROUGH COUNTY-CITY,2255,17,25,0,,,,,,
20200407,PORCUPINE,2256,19,11,0,,,,,,
20200407,RENFREW COUNTY AND DISTRICT,2257,3,5,1,,,,,,
20200407,SIMCOE MUSKOKA DISTRICT,2260,47,43,5,,,,,,
20200407,SUDBURY AND DISTRICT,2261,11,14,1,,,,,,
20200407,THUNDER BAY DISTRICT,2262,15,2,0,,,,,,
20200407,TIMISKAMING,2263,2,3,0,,,,,,
20200407,TORONTO,3895,625,443,35,,,,,,
20200407,WATERLOO REGION,2265,94,73,3,,,,,,
20200407,WELLINGTON-DUFFERIN-GUELPH,2266,71,27,1,,,,,,
20200407,WINDSOR-ESSEX COUNTY,2268,140,37,4,,,,,,
20200407,YORK REGION,2270,270,174,18,,,,,,
20200408,ALGOMA DISTRICT,2226,2,7,0,,,,,,
20200408,BRANT COUNTY,2227,14,37,1,,,,,,
20200408,CHATHAM-KENT,2240,8,8,1,,,,,,
20200408,CITY OF HAMILTON,2237,72,103,5,,,,,,
20200408,CITY OF OTTAWA,2251,192,212,4,,,,,,
20200408,DURHAM REGION,2230,136,114,19,,,,,,
20200408,EASTERN ONTARIO,2258,19,27,0,,,,,,
20200408,GREY BRUCE,2233,15,12,0,,,,,,
20200408,HALDIMAND-NORFOLK,2234,70,16,6,,,,,,
20200408,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,22,65,14,,,,,,
20200408,HALTON REGION,2236,131,88,3,,,,,,
20200408,HASTINGS & PRINCE EDWARD COUNTIES,2238,13,10,1,,,,,,
20200408,HURON PERTH,5183,14,7,1,,,,,,
20200408,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,20,33,0,,,,,,
20200408,LAMBTON COUNTY,2242,56,19,8,,,,,,
20200408,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,81,28,8,,,,,,
20200408,MIDDLESEX-LONDON,2244,106,36,6,,,,,,
20200408,NIAGARA REGION,2246,89,78,10,,,,,,
20200408,NORTH BAY PARRY SOUND DISTRICT,2247,2,3,0,,,,,,
20200408,NORTHWESTERN,2249,2,4,0,,,,,,
20200408,OXFORD ELGIN-ST.THOMAS,4913,11,10,2,,,,,,
20200408,PEEL REGION,2253,485,183,9,,,,,,
20200408,PETERBOROUGH COUNTY-CITY,2255,11,31,0,,,,,,
20200408,PORCUPINE,2256,17,14,0,,,,,,
20200408,RENFREW COUNTY AND DISTRICT,2257,3,6,1,,,,,,
20200408,SIMCOE MUSKOKA DISTRICT,2260,54,47,5,,,,,,
20200408,SUDBURY AND DISTRICT,2261,10,15,1,,,,,,
20200408,THUNDER BAY DISTRICT,2262,14,3,0,,,,,,
20200408,TIMISKAMING,2263,2,3,0,,,,,,
20200408,TORONTO,3895,753,482,41,,,,,,
20200408,WATERLOO REGION,2265,99,76,3,,,,,,
20200408,WELLINGTON-DUFFERIN-GUELPH,2266,81,31,1,,,,,,
20200408,WINDSOR-ESSEX COUNTY,2268,142,54,5,,,,,,
20200408,YORK REGION,2270,282,212,19,,,,,,
20200409,ALGOMA DISTRICT,2226,2,7,0,,,,,,
20200409,BRANT COUNTY,2227,18,38,1,,,,,,
20200409,CHATHAM-KENT,2240,7,9,1,,,,,,
20200409,CITY OF HAMILTON,2237,74,112,6,,,,,,
20200409,CITY OF OTTAWA,2251,200,230,6,,,,,,
20200409,DURHAM REGION,2230,128,137,19,,,,,,
20200409,EASTERN ONTARIO,2258,21,29,0,,,,,,
20200409,GREY BRUCE,2233,16,12,0,,,,,,
20200409,HALDIMAND-NORFOLK,2234,71,18,9,,,,,,
20200409,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,24,68,18,,,,,,
20200409,HALTON REGION,2236,124,114,3,,,,,,
20200409,HASTINGS & PRINCE EDWARD COUNTIES,2238,12,11,1,,,,,,
20200409,HURON PERTH,5183,16,8,1,,,,,,
20200409,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,16,36,0,,,,,,
20200409,LAMBTON COUNTY,2242,63,22,8,,,,,,
20200409,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,95,29,8,,,,,,
20200409,MIDDLESEX-LONDON,2244,109,46,7,,,,,,
20200409,NIAGARA REGION,2246,83,90,10,,,,,,
20200409,NORTH BAY PARRY SOUND DISTRICT,2247,2,4,0,,,,,,
20200409,NORTHWESTERN,2249,1,5,0,,,,,,
20200409,OXFORD ELGIN-ST.THOMAS,4913,12,12,2,,,,,,
20200409,PEEL REGION,2253,544,200,10,,,,,,
20200409,PETERBOROUGH COUNTY-CITY,2255,16,34,0,,,,,,
20200409,PORCUPINE,2256,17,14,2,,,,,,
20200409,RENFREW COUNTY AND DISTRICT,2257,3,6,1,,,,,,
20200409,SIMCOE MUSKOKA DISTRICT,2260,56,48,5,,,,,,
20200409,SUDBURY AND DISTRICT,2261,9,16,1,,,,,,
20200409,THUNDER BAY DISTRICT,2262,13,5,0,,,,,,
20200409,TIMISKAMING,2263,4,3,0,,,,,,
20200409,TORONTO,3895,852,532,48,,,,,,
20200409,WATERLOO REGION,2265,104,79,4,,,,,,
20200409,WELLINGTON-DUFFERIN-GUELPH,2266,89,35,1,,,,,,
20200409,WINDSOR-ESSEX COUNTY,2268,159,60,5,,,,,,
20200409,YORK REGION,2270,294,236,23,,,,,,
20200410,ALGOMA DISTRICT,2226,2,7,0,,,,,,
20200410,BRANT COUNTY,2227,20,40,1,,,,,,
20200410,CHATHAM-KENT,2240,6,11,1,,,,,,
20200410,CITY OF HAMILTON,2237,72,124,6,,,,,,
20200410,CITY OF OTTAWA,2251,202,264,6,,,,,,
20200410,DURHAM REGION,2230,140,148,19,,,,,,
20200410,EASTERN ONTARIO,2258,18,34,0,,,,,,
20200410,GREY BRUCE,2233,18,13,0,,,,,,
20200410,HALDIMAND-NORFOLK,2234,73,23,10,,,,,,
20200507,PEEL REGION,2253,687,1833,154,,,,,,
20200507,PETERBOROUGH COUNTY-CITY,2255,4,61,2,,,,,,
20200507,PORCUPINE,2256,10,48,4,,,,,,
20200507,RENFREW COUNTY AND DISTRICT,2257,2,14,1,,,,,,
20200507,SIMCOE MUSKOKA DISTRICT,2260,92,231,23,,,,,,
20200507,SUDBURY AND DISTRICT,2261,7,48,2,,,,,,
20200507,THUNDER BAY DISTRICT,2262,11,66,1,,,,,,
20200507,TIMISKAMING,2263,7,11,0,,,,,,
20200507,TORONTO,3895,1350,4281,472,,,,,,
20200507,WATERLOO REGION,2265,202,563,68,,,,,,
20200507,WELLINGTON-DUFFERIN-GUELPH,2266,84,207,27,,,,,,
20200507,WINDSOR-ESSEX COUNTY,2268,120,487,57,,,,,,
20200507,YORK REGION,2270,270,1347,125,,,,,,
20200508,ALGOMA DISTRICT,2226,3,13,0,,,,,,
20200508,BRANT COUNTY,2227,8,94,4,,,,,,
20200508,CHATHAM-KENT,2240,31,57,1,,,,,,
20200508,CITY OF HAMILTON,2237,84,367,23,,,,,,
20200508,CITY OF OTTAWA,2251,471,978,148,,,,,,
20200508,DURHAM REGION,2230,246,747,135,,,,,,
20200508,EASTERN ONTARIO,2258,30,80,2,,,,,,
20200508,GREY BRUCE,2233,9,73,0,,,,,,
20200508,HALDIMAND-NORFOLK,2234,4,155,31,,,,,,
20200508,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,12,125,19,,,,,,
20200508,HALTON REGION,2236,73,412,23,,,,,,
20200508,HASTINGS & PRINCE EDWARD COUNTIES,2238,4,35,5,,,,,,
20200508,HURON PERTH,5183,5,40,5,,,,,,
20200508,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,0,60,0,,,,,,
20200508,LAMBTON COUNTY,2242,27,150,16,,,,,,
20200508,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,27,249,43,,,,,,
20200508,MIDDLESEX-LONDON,2244,55,348,42,,,,,,
20200508,NIAGARA REGION,2246,76,415,53,,,,,,
20200508,NORTH BAY PARRY SOUND DISTRICT,2247,2,15,0,,,,,,
20200508,NORTHWESTERN,2249,0,15,0,,,,,,
20200508,OXFORD ELGIN-ST.THOMAS,4913,5,52,4,,,,,,
20200508,PEEL REGION,2253,716,1850,184,,,,,,
20200508,PETERBOROUGH COUNTY-CITY,2255,8,61,2,,,,,,
20200508,PORCUPINE,2256,10,48,5,,,,,,
20200508,RENFREW COUNTY AND DISTRICT,2257,0,16,1,,,,,,
20200508,SIMCOE MUSKOKA DISTRICT,2260,91,240,23,,,,,,
20200508,SUDBURY AND DISTRICT,2261,7,48,2,,,,,,
20200508,THUNDER BAY DISTRICT,2262,11,67,1,,,,,,
20200508,TIMISKAMING,2263,7,11,0,,,,,,
20200508,TORONTO,3895,1412,4466,486,,,,,,
20200508,WATERLOO REGION,2265,179,597,70,,,,,,
20200508,WELLINGTON-DUFFERIN-GUELPH,2266,77,213,29,,,,,,
20200508,WINDSOR-ESSEX COUNTY,2268,121,498,57,,,,,,
20200508,YORK REGION,2270,257,1395,126,,,,,,
20200509,ALGOMA DISTRICT,2226,3,13,0,,,,,,
20200509,BRANT COUNTY,2227,7,95,4,,,,,,
20200509,CHATHAM-KENT,2240,28,60,1,,,,,,
