province,health_region,date_report,cases,cumulative_cases,deaths,cumulative_deaths,numtotal_last14,numdeaths_last14
Quebec,Lanaudière,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 5 (Campbellton area),28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Peel,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Simcoe Muskoka,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,North Bay Parry Sound,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Thunder Bay,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 6 (Bathurst area),28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Lambton,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Ottawa,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Outaouais,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,Saskatoon,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Saguenay,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Laval,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Montréal,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Prairie Mountain,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Bas-Saint-Laurent,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Montérégie,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Zone 4 - Central,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
NWT,NWT,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Southern Health,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Middlesex-London,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Renfrew,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Northwestern,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,South,28-01-2020,0.0,0.0,0.0,0.0,260.0,2.0
Alberta,South,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Mauricie,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,North,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,Not Reported,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Not Reported,28-01-2020,1.0,1.0,0.0,0.0,16.0,0.0
Ontario,Sudbury,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Not Reported,28-01-2020,0.0,0.0,0.0,0.0,1.0,0.0
Saskatchewan,Regina,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Southwestern,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Leeds Grenville and Lanark,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
NL,Not Reported,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Not Reported,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Not Reported,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Repatriated,Repatriated,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Not Reported,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,Not Reported,28-01-2020,0.0,0.0,0.0,0.0,4.0,0.0
Ontario,Brant,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,Calgary,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Northern,28-01-2020,0.0,0.0,0.0,0.0,55.0,0.0
PEI,Prince Edward Island,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Northern,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Not Reported,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,North,28-01-2020,0.0,0.0,0.0,0.0,310.0,0.0
Quebec,Laurentides,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Durham,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 2 (Saint John area),28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Interlake-Eastern,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Côte-Nord,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Interior,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Zone 1 - Western,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Waterloo,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
NL,Eastern,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 1 (Moncton area),28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 4 (Edmundston area),28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Eastern,28-01-2020,0.0,0.0,0.0,0.0,2.0,0.0
Ontario,Huron Perth,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,Edmonton,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Yukon,Yukon,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Hastings Prince Edward,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Chaudière-Appalaches,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Wellington Dufferin Guelph,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,York,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,Far North,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Hamilton,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Fraser,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Timiskaming,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Halton,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Winnipeg,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Canada,Canada,28-01-2020,1.0,3.0,0.0,0.0,3.0,0.0
Quebec,Gaspésie-Îles-de-la-Madeleine,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Algoma,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Windsor-Essex,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Grey Bruce,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Haliburton Kawartha Pineridge,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Haldimand-Norfolk,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Estrie,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Vancouver Coastal,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
NL,Western,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Toronto,28-01-2020,0.0,2.0,0.0,0.0,2.0,0.0
New Brunswick,Zone 3 (Fredericton area),28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Capitale-Nationale,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Abitibi-Témiscamingue,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
NL,Central,28-01-2020,0.0,0.0,0.0,0.0,164.0,0.0
Ontario,Kingston Frontenac Lennox & Addington,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Zone 2 - Northern,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Zone 3 - Eastern,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 7 (Miramichi area),28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Island,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
NL,Labrador-Grenfell,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Chatham-Kent,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,Central,28-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,Central,28-01-2020,0.0,0.0,0.0,0.0,1.0,0.0
Saskatchewan,Far North,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Peel,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nunavut,Nunavut,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 3 (Fredericton area),29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Northern,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Northern,29-01-2020,0.0,0.0,0.0,0.0,51.0,0.0
Repatriated,Repatriated,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,York,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Estrie,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Fraser,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Saguenay,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Canada,Canada,29-01-2020,0.0,3.0,0.0,0.0,3.0,0.0
Saskatchewan,North,29-01-2020,0.0,0.0,0.0,0.0,303.0,0.0
Saskatchewan,Saskatoon,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,North,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Gaspésie-Îles-de-la-Madeleine,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Windsor-Essex,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Zone 3 - Eastern,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 6 (Bathurst area),29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Ottawa,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Grey Bruce,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Simcoe Muskoka,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Nord-du-Québec,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Capitale-Nationale,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Niagara,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,North Bay Parry Sound,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Northwestern,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Not Reported,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Not Reported,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,Regina,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Côte-Nord,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Chatham-Kent,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Prairie Mountain,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 2 (Saint John area),29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Brant,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Chaudière-Appalaches,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
PEI,Prince Edward Island,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,Not Reported,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Not Reported,29-01-2020,0.0,1.0,0.0,0.0,15.0,0.0
Manitoba,Not Reported,29-01-2020,0.0,0.0,0.0,0.0,1.0,0.0
New Brunswick,Not Reported,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,Not Reported,29-01-2020,0.0,0.0,0.0,0.0,4.0,0.0
NL,Not Reported,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Not Reported,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Zone 1 - Western,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Renfrew,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Zone 2 - Northern,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
NL,Western,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,Edmonton,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 4 (Edmundston area),29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,Central,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Yukon,Yukon,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 5 (Campbellton area),29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Bas-Saint-Laurent,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
NL,Central,29-01-2020,0.0,0.0,0.0,0.0,158.0,0.0
Ontario,Eastern,29-01-2020,0.0,0.0,0.0,0.0,2.0,0.0
NL,Eastern,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,Central,29-01-2020,0.0,0.0,0.0,0.0,1.0,0.0
Ontario,Peterborough,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Nunavik,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 1 (Moncton area),29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Abitibi-Témiscamingue,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Durham,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Porcupine,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Timiskaming,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Winnipeg,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Zone 4 - Central,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Montréal,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Hamilton,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Wellington Dufferin Guelph,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Southern Health,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Middlesex-London,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Hastings Prince Edward,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Mauricie,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Huron Perth,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Southwestern,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Waterloo,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Leeds Grenville and Lanark,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Interior,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Vancouver Coastal,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Sudbury,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,Calgary,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Laval,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Interlake-Eastern,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Island,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Terres-Cries-de-la-Baie-James,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Laurentides,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 7 (Miramichi area),29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Lanaudière,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Toronto,29-01-2020,0.0,2.0,0.0,0.0,2.0,0.0
Ontario,Kingston Frontenac Lennox & Addington,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Thunder Bay,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Lambton,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
NL,Labrador-Grenfell,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Halton,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Montérégie,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Outaouais,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Algoma,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,South,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,South,29-01-2020,0.0,0.0,0.0,0.0,240.0,2.0
Ontario,Haldimand-Norfolk,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
NWT,NWT,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Haliburton Kawartha Pineridge,29-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Simcoe Muskoka,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Terres-Cries-de-la-Baie-James,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Prairie Mountain,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,Not Reported,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Chatham-Kent,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 7 (Miramichi area),30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Laurentides,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Interlake-Eastern,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Haliburton Kawartha Pineridge,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Not Reported,30-01-2020,0.0,1.0,0.0,0.0,15.0,0.0
Ontario,Grey Bruce,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Laval,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Montérégie,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,Calgary,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Not Reported,30-01-2020,0.0,0.0,0.0,0.0,1.0,0.0
PEI,Prince Edward Island,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Sudbury,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 2 (Saint John area),30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Nord-du-Québec,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Vancouver Coastal,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Chaudière-Appalaches,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Côte-Nord,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Interior,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,Regina,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Zone 1 - Western,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Zone 4 - Central,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Abitibi-Témiscamingue,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Not Reported,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Not Reported,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 6 (Bathurst area),30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
NL,Labrador-Grenfell,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Capitale-Nationale,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Ottawa,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Timiskaming,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Zone 3 - Eastern,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Haldimand-Norfolk,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Lambton,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Kingston Frontenac Lennox & Addington,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Thunder Bay,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Peel,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 3 (Fredericton area),30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nunavut,Nunavut,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Niagara,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Toronto,30-01-2020,0.0,2.0,0.0,0.0,2.0,0.0
NL,Western,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Nunavik,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Lanaudière,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,Central,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
NL,Central,30-01-2020,0.0,0.0,0.0,0.0,149.0,0.0
Ontario,Peterborough,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,Central,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 5 (Campbellton area),30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Island,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Zone 2 - Northern,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Outaouais,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Porcupine,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,Not Reported,30-01-2020,0.0,0.0,0.0,0.0,4.0,0.0
Quebec,Not Reported,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Not Reported,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
NL,Not Reported,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Leeds Grenville and Lanark,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Brant,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Winnipeg,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Saguenay,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Halton,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Mauricie,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,Edmonton,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Fraser,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Windsor-Essex,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Renfrew,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Northwestern,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Middlesex-London,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Southern Health,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,South,30-01-2020,0.0,0.0,0.0,0.0,225.0,2.0
Quebec,Montréal,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Northern,30-01-2020,0.0,0.0,0.0,0.0,47.0,0.0
BC,Northern,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,Far North,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,York,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Durham,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
NWT,NWT,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Wellington Dufferin Guelph,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Repatriated,Repatriated,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,Saskatoon,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 4 (Edmundston area),30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Estrie,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,North Bay Parry Sound,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Hamilton,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Hastings Prince Edward,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Southwestern,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Yukon,Yukon,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Canada,Canada,30-01-2020,0.0,3.0,0.0,0.0,3.0,0.0
Ontario,Huron Perth,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Gaspésie-Îles-de-la-Madeleine,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
NL,Eastern,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,North,30-01-2020,0.0,0.0,0.0,0.0,275.0,0.0
New Brunswick,Zone 1 (Moncton area),30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,South,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Algoma,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,North,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Eastern,30-01-2020,0.0,0.0,0.0,0.0,2.0,0.0
Quebec,Bas-Saint-Laurent,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Waterloo,30-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
NL,Labrador-Grenfell,31-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Capitale-Nationale,31-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Haldimand-Norfolk,31-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Halton,31-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Island,31-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Lanaudière,31-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Middlesex-London,31-01-2020,1.0,1.0,0.0,0.0,1.0,0.0
Alberta,Central,31-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Nunavik,31-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,North,31-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,Far North,31-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,North,31-01-2020,0.0,0.0,0.0,0.0,240.0,0.0
Ontario,North Bay Parry Sound,31-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 6 (Bathurst area),31-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
Canada,Canada,31-01-2020,1.0,4.0,0.0,0.0,4.0,0.0
BC,Fraser,31-01-2020,0.0,0.0,0.0,0.0,0.0,0.0
