province,health_region,date_report,cases,cumulative_cases,deaths,cumulative_deaths,numtotal_last14,numdeaths_last14,avgtotal_last14,avgdeaths_last14,numtotal_last7,numdeaths_last7,avgtotal_last7,avgdeaths_last7
Ontario,York,30-04-2020,35.0,1522.0,5.0,101.0,617.0,56.0,44.07142857142857,4.0,244.0,33.0,34.857142857142854,4.714285714285714
Yukon,Yukon,30-04-2020,0.0,11.0,0.0,0.0,3.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0
Ontario,Niagara,30-04-2020,5.0,483.0,0.0,44.0,163.0,18.0,11.642857142857142,1.2857142857142858,71.0,10.0,10.142857142857142,1.4285714285714286
Ontario,Toronto,30-04-2020,191.0,5551.0,19.0,366.0,2670.0,219.0,190.71428571428572,15.642857142857142,1204.0,144.0,172.0,20.571428571428573
New Brunswick,Zone 6 (Bathurst area),30-04-2020,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,South,30-04-2020,113.0,952.0,1.0,5.0,894.0,5.0,63.857142857142854,0.35714285714285715,577.0,3.0,82.42857142857143,0.42857142857142855
Saskatchewan,South,30-04-2020,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC,Island,30-04-2020,0.0,120.0,0.0,4.0,26.0,1.0,1.8571428571428572,0.07142857142857142,9.0,1.0,1.2857142857142858,0.14285714285714285
Nova Scotia,Zone 1 - Western,30-04-2020,0.0,52.0,0.0,1.0,7.0,1.0,0.5,0.07142857142857142,0.0,1.0,0.0,0.14285714285714285
Ontario,Brant,30-04-2020,2.0,95.0,0.0,3.0,27.0,2.0,1.9285714285714286,0.14285714285714285,17.0,0.0,2.4285714285714284,0.0
New Brunswick,Zone 5 (Campbellton area),30-04-2020,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Grey Bruce,30-04-2020,0.0,80.0,0.0,0.0,36.0,0.0,2.5714285714285716,0.0,12.0,0.0,1.7142857142857142,0.0
Alberta,Edmonton,30-04-2020,1.0,498.0,1.0,12.0,78.0,4.0,5.571428571428571,0.2857142857142857,36.0,3.0,5.142857142857143,0.42857142857142855
Quebec,Montréal,30-04-2020,513.0,13326.0,68.0,1146.0,6045.0,810.0,431.7857142857143,57.857142857142854,2951.0,404.0,421.57142857142856,57.714285714285715
Quebec,Abitibi-Témiscamingue,30-04-2020,0.0,149.0,0.0,3.0,9.0,1.0,0.6428571428571429,0.07142857142857142,0.0,0.0,0.0,0.0
Manitoba,Southern Health,30-04-2020,0.0,30.0,0.0,0.0,2.0,0.0,0.14285714285714285,0.0,2.0,0.0,0.2857142857142857,0.0
Quebec,Mauricie,30-04-2020,20.0,1239.0,1.0,97.0,348.0,43.0,24.857142857142858,3.0714285714285716,153.0,21.0,21.857142857142858,3.0
NL,Eastern,30-04-2020,0.0,240.0,0.0,3.0,6.0,0.0,0.42857142857142855,0.0,2.0,0.0,0.2857142857142857,0.0
Ontario,Eastern,30-04-2020,0.0,91.0,0.0,0.0,26.0,0.0,1.8571428571428572,0.0,16.0,0.0,2.2857142857142856,0.0
Quebec,Côte-Nord,30-04-2020,7.0,113.0,0.0,0.0,12.0,0.0,0.8571428571428571,0.0,7.0,0.0,1.0,0.0
Ontario,Peel,30-04-2020,53.0,2456.0,7.0,106.0,1237.0,75.0,88.35714285714286,5.357142857142857,426.0,37.0,60.857142857142854,5.285714285714286
BC,Vancouver Coastal,30-04-2020,4.0,806.0,1.0,72.0,145.0,15.0,10.357142857142858,1.0714285714285714,60.0,9.0,8.571428571428571,1.2857142857142858
Manitoba,Interlake-Eastern,30-04-2020,0.0,19.0,0.0,0.0,2.0,0.0,0.14285714285714285,0.0,1.0,0.0,0.14285714285714285,0.0
Nunavut,Nunavut,30-04-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,North Bay Parry Sound,30-04-2020,0.0,14.0,0.0,0.0,2.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
Saskatchewan,Far North,30-04-2020,1.0,58.0,0.0,1.0,51.0,1.0,3.642857142857143,0.07142857142857142,36.0,1.0,5.142857142857143,0.14285714285714285
New Brunswick,Zone 2 (Saint John area),30-04-2020,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC,Fraser,30-04-2020,19.0,956.0,1.0,33.0,325.0,17.0,23.214285714285715,1.2142857142857142,198.0,6.0,28.285714285714285,0.8571428571428571
NL,Labrador-Grenfell,30-04-2020,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Thunder Bay,30-04-2020,1.0,70.0,0.0,1.0,24.0,1.0,1.7142857142857142,0.07142857142857142,10.0,1.0,1.4285714285714286,0.14285714285714285
Quebec,Laurentides,30-04-2020,42.0,1283.0,6.0,29.0,556.0,25.0,39.714285714285715,1.7857142857142858,316.0,15.0,45.142857142857146,2.142857142857143
Ontario,Leeds Grenville and Lanark,30-04-2020,0.0,303.0,0.0,40.0,59.0,12.0,4.214285714285714,0.8571428571428571,21.0,1.0,3.0,0.14285714285714285
Quebec,Terres-Cries-de-la-Baie-James,30-04-2020,0.0,8.0,0.0,0.0,3.0,0.0,0.21428571428571427,0.0,3.0,0.0,0.42857142857142855,0.0
Ontario,Not Reported,30-04-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 7 (Miramichi area),30-04-2020,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Capitale-Nationale,30-04-2020,28.0,835.0,2.0,48.0,284.0,26.0,20.285714285714285,1.8571428571428572,177.0,11.0,25.285714285714285,1.5714285714285714
NL,Western,30-04-2020,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Haliburton Kawartha Pineridge,30-04-2020,0.0,155.0,0.0,32.0,26.0,0.0,1.8571428571428572,0.0,18.0,0.0,2.5714285714285716,0.0
Ontario,Halton,30-04-2020,8.0,456.0,0.0,22.0,106.0,11.0,7.571428571428571,0.7857142857142857,46.0,4.0,6.571428571428571,0.5714285714285714
Quebec,Laval,30-04-2020,81.0,3163.0,11.0,292.0,1543.0,195.0,110.21428571428571,13.928571428571429,752.0,95.0,107.42857142857143,13.571428571428571
Ontario,Kingston Frontenac Lennox & Addington,30-04-2020,2.0,61.0,0.0,0.0,6.0,0.0,0.42857142857142855,0.0,2.0,0.0,0.2857142857142857,0.0
Quebec,Estrie,30-04-2020,12.0,839.0,1.0,25.0,88.0,4.0,6.285714285714286,0.2857142857142857,36.0,1.0,5.142857142857143,0.14285714285714285
Ontario,Ottawa,30-04-2020,0.0,1297.0,0.0,76.0,619.0,62.0,44.214285714285715,4.428571428571429,320.0,41.0,45.714285714285715,5.857142857142857
Ontario,Wellington Dufferin Guelph,30-04-2020,3.0,274.0,1.0,21.0,105.0,13.0,7.5,0.9285714285714286,55.0,6.0,7.857142857142857,0.8571428571428571
Ontario,Algoma,30-04-2020,0.0,13.0,0.0,0.0,2.0,0.0,0.14285714285714285,0.0,1.0,0.0,0.14285714285714285,0.0
BC,Northern,30-04-2020,0.0,44.0,0.0,0.0,14.0,0.0,1.0,0.0,4.0,0.0,0.5714285714285714,0.0
Quebec,Outaouais,30-04-2020,1.0,274.0,0.0,3.0,83.0,3.0,5.928571428571429,0.21428571428571427,45.0,2.0,6.428571428571429,0.2857142857142857
Ontario,Porcupine,30-04-2020,1.0,60.0,0.0,4.0,15.0,2.0,1.0714285714285714,0.14285714285714285,5.0,1.0,0.7142857142857143,0.14285714285714285
Manitoba,Northern,30-04-2020,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,North,30-04-2020,6.0,211.0,0.0,14.0,86.0,7.0,6.142857142857143,0.5,57.0,0.0,8.142857142857142,0.0
Nova Scotia,Zone 4 - Central,30-04-2020,12.0,792.0,0.0,23.0,348.0,22.0,24.857142857142858,1.5714285714285714,117.0,11.0,16.714285714285715,1.5714285714285714
Manitoba,Not Reported,01-05-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Not Reported,01-05-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,Not Reported,01-05-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Zone 3 - Eastern,01-05-2020,0.0,51.0,0.0,4.0,6.0,1.0,0.42857142857142855,0.07142857142857142,1.0,0.0,0.14285714285714285,0.0
Nova Scotia,Not Reported,01-05-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC,Not Reported,01-05-2020,1.0,18.0,0.0,0.0,6.0,0.0,0.42857142857142855,0.0,3.0,0.0,0.42857142857142855,0.0
NL,Eastern,01-05-2020,1.0,241.0,0.0,3.0,3.0,0.0,0.21428571428571427,0.0,3.0,0.0,0.42857142857142855,0.0
NL,Western,01-05-2020,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nunavut,Nunavut,01-05-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,Calgary,01-05-2020,117.0,3715.0,2.0,59.0,2038.0,25.0,145.57142857142858,1.7857142857142858,877.0,14.0,125.28571428571429,2.0
Ontario,Peel,01-05-2020,55.0,2511.0,10.0,116.0,1237.0,84.0,88.35714285714286,6.0,396.0,46.0,56.57142857142857,6.571428571428571
Saskatchewan,Saskatoon,01-05-2020,3.0,156.0,0.0,2.0,9.0,1.0,0.6428571428571429,0.07142857142857142,6.0,1.0,0.8571428571428571,0.14285714285714285
Saskatchewan,Far North,01-05-2020,19.0,77.0,0.0,1.0,69.0,1.0,4.928571428571429,0.07142857142857142,49.0,1.0,7.0,0.14285714285714285
Saskatchewan,North,01-05-2020,4.0,81.0,0.0,1.0,23.0,0.0,1.6428571428571428,0.0,17.0,0.0,2.4285714285714284,0.0
Ontario,Chatham-Kent,01-05-2020,2.0,85.0,0.0,1.0,56.0,0.0,4.0,0.0,45.0,0.0,6.428571428571429,0.0
New Brunswick,Zone 2 (Saint John area),01-05-2020,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,Not Reported,01-05-2020,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Capitale-Nationale,01-05-2020,32.0,867.0,3.0,51.0,298.0,29.0,21.285714285714285,2.0714285714285716,185.0,14.0,26.428571428571427,2.0
Alberta,North,01-05-2020,4.0,215.0,1.0,15.0,80.0,8.0,5.714285714285714,0.5714285714285714,50.0,1.0,7.142857142857143,0.14285714285714285
Quebec,Chaudière-Appalaches,01-05-2020,7.0,394.0,0.0,7.0,90.0,0.0,6.428571428571429,0.0,39.0,0.0,5.571428571428571,0.0
Ontario,Eastern,01-05-2020,3.0,94.0,0.0,0.0,27.0,0.0,1.9285714285714286,0.0,16.0,0.0,2.2857142857142856,0.0
Ontario,Not Reported,01-05-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Northern,01-05-2020,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Timiskaming,01-05-2020,0.0,16.0,0.0,0.0,8.0,0.0,0.5714285714285714,0.0,6.0,0.0,0.8571428571428571,0.0
Quebec,Abitibi-Témiscamingue,01-05-2020,0.0,149.0,0.0,3.0,6.0,1.0,0.42857142857142855,0.07142857142857142,0.0,0.0,0.0,0.0
Ontario,Leeds Grenville and Lanark,01-05-2020,0.0,303.0,0.0,40.0,56.0,8.0,4.0,0.5714285714285714,18.0,1.0,2.5714285714285716,0.14285714285714285
Quebec,Montérégie,01-05-2020,99.0,3329.0,29.0,127.0,1409.0,95.0,100.64285714285714,6.785714285714286,663.0,57.0,94.71428571428571,8.142857142857142
Saskatchewan,Not Reported,01-05-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Not Reported,01-05-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC,Island,01-05-2020,1.0,121.0,0.0,4.0,27.0,1.0,1.9285714285714286,0.07142857142857142,7.0,1.0,1.0,0.14285714285714285
Ontario,Huron Perth,01-05-2020,1.0,47.0,0.0,5.0,12.0,2.0,0.8571428571428571,0.14285714285714285,6.0,1.0,0.8571428571428571,0.14285714285714285
Ontario,Niagara,01-05-2020,11.0,494.0,1.0,45.0,143.0,19.0,10.214285714285714,1.3571428571428572,67.0,8.0,9.571428571428571,1.1428571428571428
Quebec,Bas-Saint-Laurent,01-05-2020,0.0,35.0,0.0,1.0,1.0,0.0,0.07142857142857142,0.0,1.0,0.0,0.14285714285714285,0.0
New Brunswick,Zone 6 (Bathurst area),01-05-2020,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Hastings Prince Edward,01-05-2020,0.0,41.0,0.0,4.0,13.0,3.0,0.9285714285714286,0.21428571428571427,4.0,3.0,0.5714285714285714,0.42857142857142855
Ontario,Middlesex-London,01-05-2020,7.0,409.0,1.0,38.0,127.0,22.0,9.071428571428571,1.5714285714285714,52.0,12.0,7.428571428571429,1.7142857142857142
Ontario,Windsor-Essex,01-05-2020,10.0,604.0,0.0,50.0,165.0,29.0,11.785714285714286,2.0714285714285716,63.0,15.0,9.0,2.142857142857143
Canada,Canada,01-05-2020,1956.0,56166.0,229.0,3507.0,23320.0,2142.0,1665.7142857142858,153.0,11326.0,1118.0,1618.0,159.71428571428572
Ontario,Simcoe Muskoka,01-05-2020,6.0,281.0,4.0,20.0,98.0,8.0,7.0,0.5714285714285714,48.0,5.0,6.857142857142857,0.7142857142857143
Ontario,Northwestern,01-05-2020,0.0,16.0,0.0,0.0,4.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0
Ontario,Waterloo,01-05-2020,22.0,773.0,4.0,72.0,374.0,53.0,26.714285714285715,3.7857142857142856,169.0,27.0,24.142857142857142,3.857142857142857
Ontario,Halton,01-05-2020,5.0,461.0,0.0,22.0,102.0,10.0,7.285714285714286,0.7142857142857143,46.0,3.0,6.571428571428571,0.42857142857142855
Nova Scotia,Zone 1 - Western,01-05-2020,0.0,52.0,0.0,1.0,6.0,1.0,0.42857142857142855,0.07142857142857142,0.0,1.0,0.0,0.14285714285714285
Quebec,Laurentides,01-05-2020,45.0,1328.0,2.0,31.0,551.0,27.0,39.357142857142854,1.9285714285714286,323.0,17.0,46.142857142857146,2.4285714285714284
Alberta,Edmonton,01-05-2020,8.0,506.0,0.0,12.0,76.0,4.0,5.428571428571429,0.2857142857142857,32.0,2.0,4.571428571428571,0.2857142857142857
Quebec,Estrie,01-05-2020,7.0,846.0,0.0,25.0,83.0,4.0,5.928571428571429,0.2857142857142857,43.0,1.0,6.142857142857143,0.14285714285714285
Quebec,Montréal,01-05-2020,655.0,13981.0,99.0,1245.0,6221.0,854.0,444.35714285714283,61.0,3084.0,437.0,440.57142857142856,62.42857142857143
Manitoba,Southern Health,01-05-2020,0.0,30.0,0.0,0.0,2.0,0.0,0.14285714285714285,0.0,1.0,0.0,0.14285714285714285,0.0
BC,Northern,01-05-2020,3.0,47.0,0.0,0.0,16.0,0.0,1.1428571428571428,0.0,7.0,0.0,1.0,0.0
Ontario,Wellington Dufferin Guelph,01-05-2020,7.0,281.0,1.0,22.0,93.0,13.0,6.642857142857143,0.9285714285714286,51.0,7.0,7.285714285714286,1.0
Quebec,Outaouais,01-05-2020,14.0,288.0,0.0,3.0,96.0,2.0,6.857142857142857,0.14285714285714285,52.0,1.0,7.428571428571429,0.14285714285714285
NL,Labrador-Grenfell,01-05-2020,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Durham,01-05-2020,40.0,995.0,6.0,113.0,464.0,73.0,33.142857142857146,5.214285714285714,185.0,32.0,26.428571428571427,4.571428571428571
Ontario,Brant,01-05-2020,1.0,96.0,0.0,3.0,28.0,2.0,2.0,0.14285714285714285,12.0,0.0,1.7142857142857142,0.0
Quebec,Lanaudière,01-05-2020,88.0,2275.0,12.0,94.0,1068.0,67.0,76.28571428571429,4.785714285714286,630.0,41.0,90.0,5.857142857142857
Ontario,Grey Bruce,01-05-2020,2.0,82.0,0.0,0.0,37.0,0.0,2.642857142857143,0.0,12.0,0.0,1.7142857142857142,0.0
BC,Fraser,01-05-2020,16.0,972.0,1.0,34.0,310.0,17.0,22.142857142857142,1.2142857142857142,202.0,4.0,28.857142857142858,0.5714285714285714
Quebec,Gaspésie-Îles-de-la-Madeleine,01-05-2020,1.0,168.0,1.0,8.0,61.0,2.0,4.357142857142857,0.14285714285714285,16.0,2.0,2.2857142857142856,0.2857142857142857
New Brunswick,Zone 7 (Miramichi area),01-05-2020,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Lambton,01-05-2020,1.0,183.0,0.0,14.0,55.0,1.0,3.9285714285714284,0.07142857142857142,19.0,0.0,2.7142857142857144,0.0
Alberta,Central,01-05-2020,2.0,87.0,0.0,1.0,11.0,0.0,0.7857142857142857,0.0,5.0,0.0,0.7142857142857143,0.0
Alberta,South,01-05-2020,87.0,1039.0,0.0,5.0,971.0,5.0,69.35714285714286,0.35714285714285715,592.0,3.0,84.57142857142857,0.42857142857142855
Quebec,Terres-Cries-de-la-Baie-James,01-05-2020,0.0,8.0,0.0,0.0,3.0,0.0,0.21428571428571427,0.0,3.0,0.0,0.42857142857142855,0.0
Ontario,Toronto,01-05-2020,245.0,5796.0,28.0,394.0,2651.0,240.0,189.35714285714286,17.142857142857142,1310.0,156.0,187.14285714285714,22.285714285714285
NL,Central,01-05-2020,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,York,01-05-2020,46.0,1568.0,5.0,106.0,600.0,60.0,42.857142857142854,4.285714285714286,226.0,30.0,32.285714285714285,4.285714285714286
Saskatchewan,Regina,01-05-2020,0.0,75.0,0.0,1.0,6.0,0.0,0.42857142857142855,0.0,2.0,0.0,0.2857142857142857,0.0
Ontario,Southwestern,01-05-2020,0.0,59.0,0.0,4.0,18.0,1.0,1.2857142857142858,0.07142857142857142,5.0,0.0,0.7142857142857143,0.0
Saskatchewan,Central,01-05-2020,0.0,11.0,0.0,1.0,1.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0
Yukon,Yukon,01-05-2020,0.0,11.0,0.0,0.0,2.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
Repatriated,Repatriated,01-05-2020,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Hamilton,01-05-2020,8.0,439.0,0.0,20.0,120.0,9.0,8.571428571428571,0.6428571428571429,70.0,3.0,10.0,0.42857142857142855
Ontario,Porcupine,01-05-2020,0.0,60.0,0.0,4.0,11.0,2.0,0.7857142857142857,0.14285714285714285,5.0,1.0,0.7142857142857143,0.14285714285714285
New Brunswick,Zone 5 (Campbellton area),01-05-2020,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Winnipeg,01-05-2020,1.0,209.0,0.0,5.0,19.0,1.0,1.3571428571428572,0.07142857142857142,9.0,0.0,1.2857142857142858,0.0
Quebec,Saguenay,01-05-2020,2.0,281.0,1.0,22.0,77.0,13.0,5.5,0.9285714285714286,20.0,5.0,2.857142857142857,0.7142857142857143
Ontario,Algoma,01-05-2020,0.0,13.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.0,1.0,0.0,0.14285714285714285,0.0
New Brunswick,Zone 3 (Fredericton area),01-05-2020,0.0,48.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0
Ontario,Ottawa,01-05-2020,75.0,1372.0,0.0,76.0,644.0,55.0,46.0,3.9285714285714284,338.0,34.0,48.285714285714285,4.857142857142857
Quebec,Laval,01-05-2020,114.0,3277.0,12.0,304.0,1505.0,199.0,107.5,14.214285714285714,795.0,87.0,113.57142857142857,12.428571428571429
Ontario,Kingston Frontenac Lennox & Addington,01-05-2020,0.0,61.0,0.0,0.0,6.0,0.0,0.42857142857142855,0.0,2.0,0.0,0.2857142857142857,0.0
Nova Scotia,Zone 4 - Central,01-05-2020,12.0,804.0,1.0,24.0,336.0,23.0,24.0,1.6428571428571428,107.0,12.0,15.285714285714286,1.7142857142857142
Ontario,Haliburton Kawartha Pineridge,01-05-2020,0.0,155.0,0.0,32.0,26.0,0.0,1.8571428571428572,0.0,17.0,0.0,2.4285714285714284,0.0
Ontario,Sudbury,01-05-2020,0.0,58.0,1.0,2.0,17.0,1.0,1.2142857142857142,0.07142857142857142,8.0,1.0,1.1428571428571428,0.14285714285714285
Quebec,Mauricie,01-05-2020,46.0,1285.0,4.0,101.0,368.0,41.0,26.285714285714285,2.9285714285714284,178.0,20.0,25.428571428571427,2.857142857142857
BC,Interior,01-05-2020,4.0,172.0,0.0,2.0,24.0,1.0,1.7142857142857142,0.07142857142857142,16.0,1.0,2.2857142857142856,0.14285714285714285
Ontario,Peterborough,01-05-2020,0.0,67.0,0.0,2.0,13.0,1.0,0.9285714285714286,0.07142857142857142,6.0,1.0,0.8571428571428571,0.14285714285714285
Ontario,Renfrew,01-05-2020,0.0,16.0,0.0,1.0,2.0,0.0,0.14285714285714285,0.0,2.0,0.0,0.2857142857142857,0.0
New Brunswick,Zone 4 (Edmundston area),01-05-2020,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,South,01-05-2020,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEI,Prince Edward Island,01-05-2020,0.0,27.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.0,1.0,0.0,0.14285714285714285,0.0
NWT,NWT,01-05-2020,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Nunavik,01-05-2020,0.0,16.0,0.0,0.0,3.0,0.0,0.21428571428571427,0.0,2.0,0.0,0.2857142857142857,0.0
BC,Vancouver Coastal,01-05-2020,8.0,814.0,0.0,72.0,143.0,15.0,10.214285714285714,1.0714285714285714,56.0,8.0,8.0,1.1428571428571428
Manitoba,Prairie Mountain,01-05-2020,2.0,17.0,0.0,1.0,5.0,0.0,0.35714285714285715,0.0,4.0,0.0,0.5714285714285714,0.0
Quebec,Côte-Nord,01-05-2020,0.0,113.0,0.0,0.0,9.0,0.0,0.6428571428571429,0.0,7.0,0.0,1.0,0.0
Ontario,North Bay Parry Sound,01-05-2020,1.0,15.0,0.0,0.0,3.0,0.0,0.21428571428571427,0.0,1.0,0.0,0.14285714285714285,0.0
New Brunswick,Zone 1 (Moncton area),01-05-2020,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Interlake-Eastern,01-05-2020,1.0,20.0,0.0,0.0,3.0,0.0,0.21428571428571427,0.0,2.0,0.0,0.2857142857142857,0.0
Ontario,Haldimand-Norfolk,01-05-2020,3.0,194.0,0.0,30.0,39.0,7.0,2.7857142857142856,0.5,20.0,0.0,2.857142857142857,0.0
Quebec,Nord-du-Québec,01-05-2020,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Thunder Bay,01-05-2020,1.0,71.0,0.0,1.0,22.0,1.0,1.5714285714285714,0.07142857142857142,9.0,1.0,1.2857142857142858,0.14285714285714285
Nova Scotia,Zone 2 - Northern,01-05-2020,0.0,52.0,0.0,0.0,5.0,0.0,0.35714285714285715,0.0,1.0,0.0,0.14285714285714285,0.0
New Brunswick,Zone 5 (Campbellton area),02-05-2020,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Abitibi-Témiscamingue,02-05-2020,0.0,149.0,0.0,3.0,6.0,1.0,0.42857142857142855,0.07142857142857142,0.0,0.0,0.0,0.0
Ontario,Halton,02-05-2020,9.0,470.0,0.0,22.0,102.0,10.0,7.285714285714286,0.7142857142857143,52.0,2.0,7.428571428571429,0.2857142857142857
Ontario,Leeds Grenville and Lanark,02-05-2020,0.0,303.0,0.0,40.0,56.0,8.0,4.0,0.5714285714285714,18.0,1.0,2.5714285714285716,0.14285714285714285
Manitoba,Northern,02-05-2020,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Toronto,02-05-2020,171.0,5967.0,4.0,398.0,2621.0,236.0,187.21428571428572,16.857142857142858,1339.0,145.0,191.28571428571428,20.714285714285715
Quebec,Mauricie,02-05-2020,18.0,1303.0,5.0,106.0,356.0,46.0,25.428571428571427,3.2857142857142856,196.0,19.0,28.0,2.7142857142857144
Quebec,Laval,02-05-2020,78.0,3355.0,3.0,307.0,1458.0,163.0,104.14285714285714,11.642857142857142,766.0,87.0,109.42857142857143,12.428571428571429
New Brunswick,Zone 2 (Saint John area),02-05-2020,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Outaouais,02-05-2020,5.0,293.0,1.0,4.0,91.0,3.0,6.5,0.21428571428571427,47.0,2.0,6.714285714285714,0.2857142857142857
Alberta,South,02-05-2020,21.0,1060.0,0.0,5.0,979.0,5.0,69.92857142857143,0.35714285714285715,547.0,3.0,78.14285714285714,0.42857142857142855
Yukon,Yukon,02-05-2020,0.0,11.0,0.0,0.0,2.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
Saskatchewan,South,02-05-2020,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Kingston Frontenac Lennox & Addington,02-05-2020,0.0,61.0,0.0,0.0,6.0,0.0,0.42857142857142855,0.0,2.0,0.0,0.2857142857142857,0.0
Quebec,Estrie,02-05-2020,8.0,854.0,0.0,25.0,84.0,4.0,6.0,0.2857142857142857,41.0,1.0,5.857142857142857,0.14285714285714285
Nova Scotia,Zone 3 - Eastern,02-05-2020,0.0,51.0,0.0,4.0,5.0,1.0,0.35714285714285715,0.07142857142857142,0.0,0.0,0.0,0.0
Nova Scotia,Zone 4 - Central,02-05-2020,4.0,808.0,2.0,26.0,299.0,22.0,21.357142857142858,1.5714285714285714,97.0,9.0,13.857142857142858,1.2857142857142858
Ontario,Wellington Dufferin Guelph,02-05-2020,18.0,299.0,2.0,24.0,107.0,12.0,7.642857142857143,0.8571428571428571,60.0,9.0,8.571428571428571,1.2857142857142858
BC,Northern,02-05-2020,2.0,49.0,0.0,0.0,17.0,0.0,1.2142857142857142,0.0,9.0,0.0,1.2857142857142858,0.0
Quebec,Nord-du-Québec,02-05-2020,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Niagara,02-05-2020,14.0,508.0,0.0,45.0,144.0,19.0,10.285714285714286,1.3571428571428572,67.0,8.0,9.571428571428571,1.1428571428571428
BC,Island,02-05-2020,2.0,123.0,0.0,4.0,26.0,1.0,1.8571428571428572,0.07142857142857142,8.0,0.0,1.1428571428571428,0.0
