ï»¿Report_Data_Extracted,PHU_Num,PHU,LTC_Homes_with_Active_Outbreak,LTC_Homes_with_Resolved_Outbreak,Confirmed_Active_LTC_Resident_Cases,Confirmed_Active_LTC_HCW_Cases,Total_LTC_Resident_Deaths,Total_LTC_HCW_Deaths
2020-06-10,2233.0,GREY-BRUCE,0,4,0.0,1.0,0.0,0.0
2020-06-10,2234.0,HALDIMAND-NORFOLK,2,4,0.0,2.0,0.0,0.0
2020-06-10,2235.0,HALIBURTON KAWARTHA PR,0,4,2.0,0.0,29.0,0.0
2020-06-10,2236.0,HALTON,1,11,1.0,1.0,0.0,0.0
2020-06-10,2237.0,HAMILTON,0,13,0.0,1.0,6.0,0.0
2020-06-10,2238.0,HASTINGS PRINCE EDWARD,0,5,5.0,3.0,3.0,0.0
2020-06-10,2240.0,CHATHAM-KENT,0,0,0.0,1.0,0.0,0.0
2020-06-10,2241.0,KINGSTON FRONTENAC L & A,0,1,0.0,0.0,0.0,0.0
2020-06-10,2242.0,LAMBTON,1,3,2.0,5.0,10.0,0.0
2020-06-10,2243.0,"LEEDS,GRENVILLE,LANARK",2,3,0.0,0.0,38.0,0.0
2020-06-10,2244.0,MIDDLESEX-LONDON,1,9,0.0,1.0,9.0,1.0
2020-06-10,2246.0,NIAGARA,2,9,1.0,1.0,21.0,0.0
2020-06-10,2247.0,NORTH BAY-PARRY SOUND,0,2,0.0,0.0,0.0,0.0
2020-06-10,2249.0,NORTHWESTERN,0,0,0.0,0.0,0.0,0.0
2020-06-10,2251.0,OTTAWA,6,10,22.0,52.0,217.0,3.0
2020-06-10,2253.0,PEEL,5,14,59.0,52.0,171.0,1.0
2020-06-10,2255.0,PETERBOROUGH,0,3,0.0,0.0,1.0,0.0
2020-06-10,2256.0,PORCUPINE,0,3,0.0,0.0,0.0,0.0
2020-06-10,2257.0,RENFREW,0,2,0.0,0.0,0.0,0.0
2020-06-10,2258.0,EASTERN ONTARIO,1,5,0.0,1.0,11.0,0.0
2020-06-10,2260.0,SIMCOE-MUSKOKA,2,5,0.0,3.0,24.0,0.0
2020-06-10,2261.0,SUDBURY,0,8,0.0,0.0,1.0,0.0
2020-06-10,2262.0,THUNDER BAY,0,1,0.0,0.0,0.0,0.0
2020-06-10,2263.0,TIMISKAMING,0,2,0.0,0.0,0.0,0.0
2020-06-10,2265.0,WATERLOO,2,16,61.0,36.0,78.0,0.0
2020-06-10,2266.0,WELLINGTON-DUFFERIN-GUELPH,0,8,0.0,0.0,18.0,0.0
2020-06-10,2268.0,WINDSOR-ESSEX,1,12,1.0,2.0,44.0,0.0
2020-06-10,2270.0,YORK REGION,3,14,66.0,65.0,148.0,0.0
2020-06-10,3895.0,TORONTO,31,42,413.0,320.0,786.0,2.0
2020-06-10,4913.0,SOUTH WEST,1,1,0.0,7.0,0.0,0.0
2020-06-10,5183.0,Huron Perth,0,6,0.0,0.0,4.0,0.0
2020-06-11,2226.0,ALGOMA,0,1,0.0,0.0,0.0,0.0
2020-06-11,2227.0,BRANT,1,2,2.0,0.0,23.0,0.0
2020-06-11,2230.0,DURHAM,2,13,22.0,7.0,130.0,0.0
2020-06-11,2233.0,GREY-BRUCE,0,4,0.0,1.0,0.0,0.0
2020-06-11,2234.0,HALDIMAND-NORFOLK,2,4,0.0,2.0,0.0,0.0
2020-06-11,2235.0,HALIBURTON KAWARTHA PR,0,4,2.0,0.0,29.0,0.0
2020-06-11,2236.0,HALTON,1,11,1.0,1.0,0.0,0.0
2020-06-11,2237.0,HAMILTON,0,13,0.0,1.0,6.0,0.0
2020-06-11,2238.0,HASTINGS PRINCE EDWARD,0,5,5.0,3.0,3.0,0.0
2020-06-11,2240.0,CHATHAM-KENT,0,0,0.0,1.0,0.0,0.0
2020-06-11,2241.0,KINGSTON FRONTENAC L & A,0,1,0.0,0.0,0.0,0.0
2020-06-11,2242.0,LAMBTON,1,3,2.0,5.0,10.0,0.0
2020-06-11,2243.0,"LEEDS,GRENVILLE,LANARK",2,3,0.0,0.0,38.0,0.0
2020-06-11,2244.0,MIDDLESEX-LONDON,1,9,0.0,1.0,9.0,1.0
2020-06-11,2246.0,NIAGARA,2,9,1.0,1.0,21.0,0.0
2020-06-11,2247.0,NORTH BAY-PARRY SOUND,0,2,0.0,0.0,0.0,0.0
2020-06-11,2249.0,NORTHWESTERN,0,0,0.0,0.0,0.0,0.0
2020-06-11,2251.0,OTTAWA,6,10,22.0,53.0,217.0,3.0
2020-06-11,2253.0,PEEL,4,15,31.0,31.0,171.0,1.0
2020-06-11,2255.0,PETERBOROUGH,0,3,0.0,0.0,1.0,0.0
2020-06-11,2256.0,PORCUPINE,0,3,0.0,0.0,0.0,0.0
2020-06-11,2257.0,RENFREW,0,2,0.0,0.0,0.0,0.0
2020-06-11,2258.0,EASTERN ONTARIO,1,5,0.0,1.0,11.0,0.0
2020-06-11,2260.0,SIMCOE-MUSKOKA,2,5,0.0,1.0,24.0,0.0
2020-06-11,2261.0,SUDBURY,0,8,0.0,0.0,1.0,0.0
2020-06-11,2262.0,THUNDER BAY,0,1,0.0,0.0,0.0,0.0
2020-06-11,2263.0,TIMISKAMING,0,2,0.0,0.0,0.0,0.0
2020-06-11,2265.0,WATERLOO,2,16,61.0,36.0,78.0,0.0
2020-06-11,2266.0,WELLINGTON-DUFFERIN-GUELPH,0,8,0.0,0.0,18.0,0.0
2020-06-11,2268.0,WINDSOR-ESSEX,1,12,1.0,2.0,44.0,0.0
2020-06-11,2270.0,YORK REGION,3,14,54.0,61.0,149.0,0.0
2020-06-11,3895.0,TORONTO,31,43,407.0,328.0,789.0,2.0
2020-06-11,4913.0,SOUTH WEST,1,1,0.0,7.0,0.0,0.0
2020-06-11,5183.0,Huron Perth,0,6,0.0,0.0,4.0,0.0
2020-06-12,2226.0,ALGOMA,0,1,0.0,0.0,0.0,0.0
2020-06-12,2227.0,BRANT,1,2,2.0,0.0,23.0,0.0
2020-06-12,2230.0,DURHAM,2,13,21.0,7.0,130.0,0.0
2020-06-12,2233.0,GREY-BRUCE,0,4,0.0,1.0,0.0,0.0
2020-06-12,2234.0,HALDIMAND-NORFOLK,2,4,0.0,2.0,0.0,0.0
2020-06-12,2235.0,HALIBURTON KAWARTHA PR,0,4,2.0,0.0,29.0,0.0
2020-06-12,2236.0,HALTON,1,11,1.0,1.0,0.0,0.0
2020-06-12,2237.0,HAMILTON,0,13,0.0,1.0,6.0,0.0
2020-06-12,2238.0,HASTINGS PRINCE EDWARD,0,5,5.0,3.0,3.0,0.0
2020-06-12,2240.0,CHATHAM-KENT,0,0,0.0,1.0,0.0,0.0
2020-06-12,2241.0,KINGSTON FRONTENAC L & A,0,1,0.0,0.0,0.0,0.0
2020-06-12,2242.0,LAMBTON,1,3,2.0,5.0,10.0,0.0
2020-06-12,2243.0,"LEEDS,GRENVILLE,LANARK",2,3,0.0,1.0,38.0,0.0
2020-06-12,2244.0,MIDDLESEX-LONDON,1,9,0.0,1.0,9.0,1.0
2020-06-12,2246.0,NIAGARA,2,9,1.0,1.0,21.0,0.0
2020-06-12,2247.0,NORTH BAY-PARRY SOUND,0,2,0.0,0.0,0.0,0.0
2020-06-12,2249.0,NORTHWESTERN,0,0,0.0,0.0,0.0,0.0
2020-06-12,2251.0,OTTAWA,6,10,13.0,36.0,217.0,3.0
2020-06-12,2253.0,PEEL,5,15,33.0,30.0,171.0,1.0
2020-06-12,2255.0,PETERBOROUGH,0,3,0.0,0.0,1.0,0.0
2020-06-12,2256.0,PORCUPINE,0,3,0.0,0.0,0.0,0.0
2020-06-12,2257.0,RENFREW,0,2,0.0,0.0,0.0,0.0
2020-06-12,2258.0,EASTERN ONTARIO,2,4,0.0,2.0,11.0,0.0
2020-06-12,2260.0,SIMCOE-MUSKOKA,2,5,0.0,3.0,24.0,0.0
2020-06-12,2261.0,SUDBURY,0,8,0.0,0.0,1.0,0.0
2020-06-12,2262.0,THUNDER BAY,0,1,0.0,0.0,0.0,0.0
2020-06-12,2263.0,TIMISKAMING,0,2,0.0,0.0,0.0,0.0
2020-06-12,2265.0,WATERLOO,2,16,62.0,36.0,78.0,0.0
2020-06-12,2266.0,WELLINGTON-DUFFERIN-GUELPH,0,8,0.0,0.0,18.0,0.0
2020-06-12,2268.0,WINDSOR-ESSEX,1,12,1.0,2.0,44.0,0.0
2020-06-12,2270.0,YORK REGION,3,14,31.0,65.0,149.0,0.0
2020-06-12,3895.0,TORONTO,29,46,365.0,298.0,799.0,2.0
2020-06-12,4913.0,SOUTH WEST,1,1,0.0,7.0,0.0,0.0
2020-06-12,5183.0,Huron Perth,0,6,0.0,0.0,4.0,0.0
2020-06-13,2226.0,ALGOMA,0,1,0.0,0.0,0.0,0.0
2020-06-13,2227.0,BRANT,1,2,2.0,0.0,23.0,0.0
2020-06-13,2230.0,DURHAM,2,13,21.0,7.0,130.0,0.0
2020-06-13,2233.0,GREY-BRUCE,0,4,0.0,1.0,0.0,0.0
2020-06-13,2234.0,HALDIMAND-NORFOLK,2,4,0.0,2.0,0.0,0.0
2020-06-13,2235.0,HALIBURTON KAWARTHA PR,1,3,2.0,1.0,29.0,0.0
2020-06-13,2236.0,HALTON,1,11,1.0,1.0,0.0,0.0
2020-06-13,2237.0,HAMILTON,0,13,0.0,1.0,6.0,0.0
2020-06-13,2238.0,HASTINGS PRINCE EDWARD,0,5,5.0,3.0,3.0,0.0
2020-06-13,2240.0,CHATHAM-KENT,0,0,0.0,1.0,0.0,0.0
2020-06-13,2241.0,KINGSTON FRONTENAC L & A,0,1,0.0,0.0,0.0,0.0
2020-06-13,2242.0,LAMBTON,1,3,2.0,5.0,10.0,0.0
2020-06-13,2243.0,"LEEDS,GRENVILLE,LANARK",2,3,0.0,1.0,38.0,0.0
2020-06-13,2244.0,MIDDLESEX-LONDON,1,9,0.0,1.0,9.0,1.0
2020-06-13,2246.0,NIAGARA,2,9,1.0,1.0,21.0,0.0
2020-06-13,2247.0,NORTH BAY-PARRY SOUND,0,2,0.0,0.0,0.0,0.0
2020-06-13,2249.0,NORTHWESTERN,0,0,0.0,0.0,0.0,0.0
2020-06-13,2251.0,OTTAWA,7,9,13.0,37.0,217.0,3.0
2020-06-13,2253.0,PEEL,6,15,33.0,31.0,171.0,1.0
2020-06-13,2255.0,PETERBOROUGH,0,3,0.0,0.0,1.0,0.0
2020-06-13,2256.0,PORCUPINE,0,3,0.0,0.0,0.0,0.0
2020-06-13,2257.0,RENFREW,0,2,0.0,0.0,0.0,0.0
2020-06-13,2258.0,EASTERN ONTARIO,2,4,0.0,2.0,11.0,0.0
2020-06-13,2260.0,SIMCOE-MUSKOKA,2,5,0.0,3.0,24.0,0.0
2020-06-13,2261.0,SUDBURY,0,8,0.0,0.0,1.0,0.0
2020-06-13,2262.0,THUNDER BAY,0,1,0.0,0.0,0.0,0.0
2020-06-13,2263.0,TIMISKAMING,0,2,0.0,0.0,0.0,0.0
2020-06-13,2265.0,WATERLOO,2,16,62.0,36.0,78.0,0.0
2020-06-13,2266.0,WELLINGTON-DUFFERIN-GUELPH,0,8,0.0,0.0,18.0,0.0
2020-06-13,2268.0,WINDSOR-ESSEX,1,12,1.0,2.0,44.0,0.0
2020-06-13,2270.0,YORK REGION,3,14,31.0,65.0,149.0,0.0
2020-06-13,3895.0,TORONTO,30,46,350.0,299.0,800.0,2.0
2020-06-13,4913.0,SOUTH WEST,1,1,0.0,7.0,0.0,0.0
2020-06-13,5183.0,Huron Perth,0,6,0.0,0.0,4.0,0.0
2020-06-14,2226.0,ALGOMA,0,1,0.0,0.0,0.0,0.0
2020-06-14,2227.0,BRANT,1,2,2.0,0.0,23.0,0.0
2020-06-14,2230.0,DURHAM,2,13,21.0,7.0,130.0,0.0
2020-06-14,2233.0,GREY-BRUCE,0,4,0.0,1.0,0.0,0.0
2020-06-14,2234.0,HALDIMAND-NORFOLK,3,3,0.0,3.0,0.0,0.0
2020-06-14,2235.0,HALIBURTON KAWARTHA PR,1,3,2.0,1.0,29.0,0.0
2020-06-14,2236.0,HALTON,1,11,1.0,1.0,0.0,0.0
2020-06-14,2237.0,HAMILTON,0,13,0.0,1.0,6.0,0.0
2020-06-14,2238.0,HASTINGS PRINCE EDWARD,0,5,5.0,3.0,3.0,0.0
2020-06-14,2240.0,CHATHAM-KENT,0,0,0.0,1.0,0.0,0.0
2020-06-14,2241.0,KINGSTON FRONTENAC L & A,0,1,0.0,0.0,0.0,0.0
2020-06-14,2242.0,LAMBTON,1,3,2.0,5.0,10.0,0.0
2020-06-14,2243.0,"LEEDS,GRENVILLE,LANARK",2,3,0.0,1.0,38.0,0.0
2020-06-14,2244.0,MIDDLESEX-LONDON,1,9,0.0,1.0,9.0,1.0
2020-06-14,2246.0,NIAGARA,2,9,1.0,1.0,21.0,0.0
2020-06-14,2247.0,NORTH BAY-PARRY SOUND,0,2,0.0,0.0,0.0,0.0
2020-06-14,2249.0,NORTHWESTERN,0,0,0.0,0.0,0.0,0.0
2020-06-14,2251.0,OTTAWA,7,9,13.0,37.0,217.0,3.0
2020-06-14,2253.0,PEEL,6,15,28.0,23.0,171.0,1.0
2020-06-14,2255.0,PETERBOROUGH,0,3,0.0,0.0,1.0,0.0
2020-06-14,2256.0,PORCUPINE,0,3,0.0,0.0,0.0,0.0
2020-06-14,2257.0,RENFREW,0,2,0.0,0.0,0.0,0.0
2020-06-14,2258.0,EASTERN ONTARIO,2,4,0.0,2.0,11.0,0.0
2020-06-14,2260.0,SIMCOE-MUSKOKA,2,5,0.0,3.0,24.0,0.0
2020-06-14,2261.0,SUDBURY,0,8,0.0,0.0,1.0,0.0
2020-06-14,2262.0,THUNDER BAY,0,1,0.0,0.0,0.0,0.0
2020-06-14,2263.0,TIMISKAMING,0,2,0.0,0.0,0.0,0.0
2020-06-14,2265.0,WATERLOO,2,16,62.0,36.0,78.0,0.0
2020-06-14,2266.0,WELLINGTON-DUFFERIN-GUELPH,0,8,0.0,0.0,18.0,0.0
2020-06-14,2268.0,WINDSOR-ESSEX,1,12,1.0,2.0,44.0,0.0
2020-06-14,2270.0,YORK REGION,3,14,31.0,65.0,149.0,0.0
2020-06-14,3895.0,TORONTO,31,45,321.0,275.0,805.0,2.0
2020-06-14,4913.0,SOUTH WEST,1,1,0.0,7.0,0.0,0.0
2020-06-14,5183.0,Huron Perth,0,6,0.0,0.0,4.0,0.0
2020-06-15,2226.0,ALGOMA,0,1,0.0,0.0,0.0,0.0
2020-06-15,2227.0,BRANT,1,2,1.0,1.0,23.0,0.0
2020-06-15,2230.0,DURHAM,1,14,9.0,3.0,131.0,0.0
2020-06-15,2233.0,GREY-BRUCE,0,4,0.0,1.0,0.0,0.0
2020-06-15,2234.0,HALDIMAND-NORFOLK,3,3,0.0,3.0,0.0,0.0
2020-06-15,2235.0,HALIBURTON KAWARTHA PR,1,3,1.0,1.0,29.0,0.0
2020-06-15,2236.0,HALTON,1,11,1.0,1.0,0.0,0.0
2020-06-15,2237.0,HAMILTON,0,13,0.0,1.0,6.0,0.0
2020-06-15,2238.0,HASTINGS PRINCE EDWARD,0,5,5.0,3.0,3.0,0.0
2020-06-15,2240.0,CHATHAM-KENT,0,0,0.0,1.0,0.0,0.0
2020-06-15,2241.0,KINGSTON FRONTENAC L & A,0,1,0.0,0.0,0.0,0.0
2020-06-15,2242.0,LAMBTON,1,3,2.0,5.0,10.0,0.0
2020-06-15,2243.0,"LEEDS,GRENVILLE,LANARK",2,3,0.0,1.0,38.0,0.0
2020-06-15,2244.0,MIDDLESEX-LONDON,1,9,0.0,1.0,9.0,1.0
2020-06-15,2246.0,NIAGARA,1,10,1.0,1.0,21.0,0.0
2020-06-15,2247.0,NORTH BAY-PARRY SOUND,0,2,0.0,0.0,0.0,0.0
2020-06-15,2249.0,NORTHWESTERN,0,0,0.0,0.0,0.0,0.0
2020-06-15,2251.0,OTTAWA,6,10,14.0,35.0,217.0,3.0
2020-06-15,2253.0,PEEL,7,15,26.0,24.0,172.0,1.0
2020-06-15,2255.0,PETERBOROUGH,0,3,0.0,0.0,1.0,0.0
2020-06-15,2256.0,PORCUPINE,0,3,0.0,0.0,0.0,0.0
2020-06-15,2257.0,RENFREW,0,2,0.0,0.0,0.0,0.0
2020-06-15,2258.0,EASTERN ONTARIO,2,4,4.0,2.0,11.0,0.0
2020-06-15,2260.0,SIMCOE-MUSKOKA,2,5,0.0,3.0,24.0,0.0
2020-06-15,2261.0,SUDBURY,0,8,0.0,0.0,1.0,0.0
2020-06-15,2262.0,THUNDER BAY,0,1,0.0,0.0,0.0,0.0
2020-06-15,2263.0,TIMISKAMING,0,2,0.0,0.0,0.0,0.0
2020-06-15,2265.0,WATERLOO,2,16,62.0,36.0,78.0,0.0
2020-06-15,2266.0,WELLINGTON-DUFFERIN-GUELPH,0,8,0.0,0.0,18.0,0.0
2020-06-15,2268.0,WINDSOR-ESSEX,2,12,1.0,3.0,44.0,0.0
2020-06-15,2270.0,YORK REGION,3,14,31.0,65.0,149.0,0.0
2020-06-15,3895.0,TORONTO,30,46,300.0,273.0,805.0,2.0
2020-06-15,4913.0,SOUTH WEST,1,1,0.0,7.0,0.0,0.0
2020-06-15,5183.0,Huron Perth,0,6,0.0,0.0,4.0,0.0
2020-06-16,2226.0,ALGOMA,0,1,0.0,0.0,0.0,0.0
2020-06-16,2227.0,BRANT,1,2,1.0,1.0,23.0,0.0
2020-06-16,2230.0,DURHAM,1,14,9.0,3.0,131.0,0.0
2020-06-16,2233.0,GREY-BRUCE,0,4,0.0,1.0,0.0,0.0
2020-06-16,2234.0,HALDIMAND-NORFOLK,3,3,0.0,3.0,0.0,0.0
2020-06-16,2235.0,HALIBURTON KAWARTHA PR,2,2,2.0,1.0,29.0,0.0
2020-06-16,2236.0,HALTON,1,11,1.0,1.0,0.0,0.0
2020-06-16,2237.0,HAMILTON,0,13,0.0,1.0,6.0,0.0
2020-06-16,2238.0,HASTINGS PRINCE EDWARD,0,5,5.0,3.0,3.0,0.0
2020-06-16,2240.0,CHATHAM-KENT,0,0,0.0,1.0,0.0,0.0
2020-06-16,2241.0,KINGSTON FRONTENAC L & A,0,1,0.0,0.0,0.0,0.0
2020-06-16,2242.0,LAMBTON,1,3,2.0,5.0,10.0,0.0
2020-06-16,2243.0,"LEEDS,GRENVILLE,LANARK",2,3,0.0,1.0,38.0,0.0
2020-06-16,2244.0,MIDDLESEX-LONDON,1,9,0.0,1.0,9.0,1.0
2020-06-16,2246.0,NIAGARA,1,10,1.0,1.0,21.0,0.0
2020-06-16,2247.0,NORTH BAY-PARRY SOUND,0,2,0.0,0.0,0.0,0.0
2020-06-16,2249.0,NORTHWESTERN,0,0,0.0,0.0,0.0,0.0
2020-06-16,2251.0,OTTAWA,7,10,14.0,12.0,217.0,3.0
2020-06-16,2253.0,PEEL,8,14,26.0,25.0,172.0,1.0
2020-06-16,2255.0,PETERBOROUGH,0,3,0.0,0.0,1.0,0.0
2020-06-16,2256.0,PORCUPINE,0,3,0.0,0.0,0.0,0.0
2020-06-16,2257.0,RENFREW,0,2,0.0,0.0,0.0,0.0
2020-06-16,2258.0,EASTERN ONTARIO,2,4,4.0,2.0,11.0,0.0
2020-06-16,2260.0,SIMCOE-MUSKOKA,2,5,0.0,3.0,24.0,0.0
2020-06-16,2261.0,SUDBURY,0,8,0.0,0.0,1.0,0.0
2020-06-16,2262.0,THUNDER BAY,0,1,0.0,0.0,0.0,0.0
2020-06-16,2263.0,TIMISKAMING,0,2,0.0,0.0,0.0,0.0
2020-06-16,2265.0,WATERLOO,2,16,62.0,36.0,78.0,0.0
2020-06-16,2266.0,WELLINGTON-DUFFERIN-GUELPH,0,8,0.0,0.0,18.0,0.0
2020-06-16,2268.0,WINDSOR-ESSEX,2,12,1.0,3.0,44.0,0.0
2020-06-16,2270.0,YORK REGION,3,14,31.0,65.0,149.0,0.0
2020-06-16,3895.0,TORONTO,28,49,222.0,259.0,809.0,2.0
2020-06-16,4913.0,SOUTH WEST,1,1,0.0,7.0,0.0,0.0
2020-06-16,5183.0,Huron Perth,0,6,0.0,0.0,4.0,0.0
2020-06-17,2226.0,ALGOMA,0,1,0.0,0.0,0.0,0.0
2020-06-17,2227.0,BRANT,1,2,1.0,1.0,23.0,0.0
2020-06-17,2230.0,DURHAM,1,14,9.0,3.0,131.0,0.0
2020-06-17,2233.0,GREY-BRUCE,0,4,0.0,1.0,0.0,0.0
2020-06-17,2234.0,HALDIMAND-NORFOLK,3,3,0.0,3.0,0.0,0.0
2020-06-17,2235.0,HALIBURTON KAWARTHA PR,2,2,2.0,1.0,29.0,0.0
2020-06-17,2236.0,HALTON,1,11,1.0,2.0,0.0,0.0
2020-06-17,2237.0,HAMILTON,0,13,0.0,1.0,6.0,0.0
2020-06-17,2238.0,HASTINGS PRINCE EDWARD,0,5,5.0,3.0,3.0,0.0
2020-06-17,2240.0,CHATHAM-KENT,0,0,0.0,1.0,0.0,0.0
2020-06-17,2241.0,KINGSTON FRONTENAC L & A,0,1,0.0,0.0,0.0,0.0
2020-06-17,2242.0,LAMBTON,1,3,2.0,6.0,10.0,0.0
2020-06-17,2243.0,"LEEDS,GRENVILLE,LANARK",1,4,1.0,1.0,35.0,0.0
2020-06-17,2244.0,MIDDLESEX-LONDON,2,8,1.0,1.0,9.0,1.0
2020-06-17,2246.0,NIAGARA,1,10,1.0,1.0,21.0,0.0
2020-06-17,2247.0,NORTH BAY-PARRY SOUND,0,2,0.0,0.0,0.0,0.0
2020-06-17,2249.0,NORTHWESTERN,0,0,0.0,0.0,0.0,0.0
2020-06-17,2251.0,OTTAWA,7,10,10.0,16.0,217.0,3.0
2020-06-17,2253.0,PEEL,8,14,26.0,25.0,172.0,1.0
2020-06-17,2255.0,PETERBOROUGH,0,3,0.0,0.0,1.0,0.0
2020-06-17,2256.0,PORCUPINE,0,3,0.0,0.0,0.0,0.0
2020-06-17,2257.0,RENFREW,0,2,0.0,0.0,0.0,0.0
2020-06-17,2258.0,EASTERN ONTARIO,1,5,4.0,1.0,11.0,0.0
2020-06-17,2260.0,SIMCOE-MUSKOKA,2,5,0.0,3.0,24.0,0.0
2020-06-17,2261.0,SUDBURY,0,8,0.0,0.0,1.0,0.0
2020-06-17,2262.0,THUNDER BAY,0,1,0.0,0.0,0.0,0.0
2020-06-17,2263.0,TIMISKAMING,0,2,0.0,0.0,0.0,0.0
2020-06-17,2265.0,WATERLOO,2,16,62.0,36.0,78.0,0.0
2020-06-17,2266.0,WELLINGTON-DUFFERIN-GUELPH,0,8,0.0,0.0,18.0,0.0
2020-06-17,2268.0,WINDSOR-ESSEX,2,12,1.0,3.0,44.0,0.0
2020-06-17,2270.0,YORK REGION,3,14,31.0,64.0,149.0,0.0
2020-06-17,3895.0,TORONTO,28,49,182.0,254.0,811.0,2.0
2020-06-17,4913.0,SOUTH WEST,1,1,0.0,7.0,0.0,0.0
2020-06-17,5183.0,Huron Perth,0,6,0.0,1.0,4.0,0.0
2020-06-18,2226.0,ALGOMA,0,1,0.0,0.0,0.0,0.0
2020-06-18,2227.0,BRANT,1,2,1.0,1.0,23.0,0.0
2020-06-18,2230.0,DURHAM,2,13,2.0,5.0,132.0,0.0
2020-06-18,2233.0,GREY-BRUCE,0,4,0.0,1.0,0.0,0.0
2020-06-18,2234.0,HALDIMAND-NORFOLK,2,4,0.0,2.0,0.0,0.0
2020-06-18,2235.0,HALIBURTON KAWARTHA PR,2,2,2.0,3.0,29.0,0.0
2020-06-18,2236.0,HALTON,1,11,1.0,2.0,0.0,0.0
2020-06-18,2237.0,HAMILTON,0,13,0.0,1.0,6.0,0.0
2020-06-18,2238.0,HASTINGS PRINCE EDWARD,0,5,5.0,3.0,3.0,0.0
2020-06-18,2240.0,CHATHAM-KENT,0,0,0.0,1.0,0.0,0.0
2020-06-18,2241.0,KINGSTON FRONTENAC L & A,0,1,0.0,0.0,0.0,0.0
2020-06-18,2242.0,LAMBTON,1,3,2.0,6.0,10.0,0.0
2020-06-18,2243.0,"LEEDS,GRENVILLE,LANARK",1,4,1.0,1.0,35.0,0.0
2020-06-18,2244.0,MIDDLESEX-LONDON,2,8,1.0,1.0,9.0,1.0
2020-06-18,2246.0,NIAGARA,1,10,1.0,1.0,21.0,0.0
2020-06-18,2247.0,NORTH BAY-PARRY SOUND,0,2,0.0,0.0,0.0,0.0
2020-06-18,2249.0,NORTHWESTERN,0,0,0.0,0.0,0.0,0.0
2020-06-18,2251.0,OTTAWA,7,10,10.0,18.0,217.0,3.0
2020-06-18,2253.0,PEEL,9,13,24.0,24.0,172.0,1.0
2020-06-18,2255.0,PETERBOROUGH,0,3,0.0,0.0,1.0,0.0
2020-06-18,2256.0,PORCUPINE,0,3,0.0,0.0,0.0,0.0
2020-06-18,2257.0,RENFREW,0,2,0.0,0.0,0.0,0.0
2020-06-18,2258.0,EASTERN ONTARIO,1,5,4.0,1.0,11.0,0.0
2020-06-18,2260.0,SIMCOE-MUSKOKA,2,5,0.0,3.0,24.0,0.0
2020-06-18,2261.0,SUDBURY,0,8,0.0,0.0,1.0,0.0
2020-06-18,2262.0,THUNDER BAY,0,1,0.0,0.0,0.0,0.0
2020-06-18,2263.0,TIMISKAMING,0,2,0.0,0.0,0.0,0.0
2020-06-18,2265.0,WATERLOO,2,16,62.0,36.0,78.0,0.0
2020-06-18,2266.0,WELLINGTON-DUFFERIN-GUELPH,0,8,0.0,0.0,18.0,0.0
2020-06-18,2268.0,WINDSOR-ESSEX,2,12,1.0,3.0,44.0,0.0
2020-06-18,2270.0,YORK REGION,3,14,30.0,51.0,148.0,0.0
2020-06-18,3895.0,TORONTO,26,51,173.0,200.0,813.0,2.0
2020-06-18,4913.0,SOUTH WEST,1,1,0.0,7.0,0.0,0.0
2020-06-18,5183.0,Huron Perth,0,6,0.0,0.0,4.0,0.0
2020-06-19,2226.0,ALGOMA,0,1,0.0,0.0,0.0,0.0
2020-06-19,2227.0,BRANT,1,2,1.0,1.0,23.0,0.0
2020-06-19,2230.0,DURHAM,2,13,2.0,5.0,132.0,0.0
2020-06-19,2233.0,GREY-BRUCE,0,4,0.0,1.0,0.0,0.0
2020-06-19,2234.0,HALDIMAND-NORFOLK,2,4,0.0,2.0,0.0,0.0
2020-06-19,2235.0,HALIBURTON KAWARTHA PR,2,2,2.0,3.0,29.0,0.0
2020-06-19,2236.0,HALTON,2,11,2.0,2.0,0.0,0.0
2020-06-19,2237.0,HAMILTON,0,13,0.0,1.0,6.0,0.0
2020-06-19,2238.0,HASTINGS PRINCE EDWARD,0,5,5.0,3.0,3.0,0.0
2020-06-19,2240.0,CHATHAM-KENT,0,0,0.0,1.0,0.0,0.0
2020-06-19,2241.0,KINGSTON FRONTENAC L & A,0,1,0.0,0.0,0.0,0.0
2020-06-19,2242.0,LAMBTON,1,3,2.0,6.0,10.0,0.0
2020-06-19,2243.0,"LEEDS,GRENVILLE,LANARK",1,4,1.0,1.0,35.0,0.0
2020-06-19,2244.0,MIDDLESEX-LONDON,2,9,1.0,3.0,9.0,1.0
2020-06-19,2246.0,NIAGARA,2,9,1.0,5.0,21.0,0.0
2020-06-19,2247.0,NORTH BAY-PARRY SOUND,0,2,0.0,0.0,0.0,0.0
2020-06-19,2249.0,NORTHWESTERN,0,0,0.0,0.0,0.0,0.0
2020-06-19,2251.0,OTTAWA,7,10,10.0,18.0,217.0,3.0
2020-06-19,2253.0,PEEL,10,12,14.0,25.0,172.0,1.0
2020-06-19,2255.0,PETERBOROUGH,0,3,0.0,0.0,1.0,0.0
2020-06-19,2256.0,PORCUPINE,0,3,0.0,0.0,0.0,0.0
2020-06-19,2257.0,RENFREW,0,2,0.0,0.0,0.0,0.0
2020-06-19,2258.0,EASTERN ONTARIO,1,5,4.0,1.0,11.0,0.0
